year,wave,st,sub_reg,mode_fx,area_x,species,Trips,SE,PSE
2016,3,36,5,7,2,summer flounder,8016.384903509999,4192.7295252276945,52.3
2016,3,36,5,7,5,summer flounder,595048.2980127104,120477.67382456381,20.2
2016,3,51,5,3,1,summer flounder,2978.2174599,2978.2174599,100
2016,3,51,5,3,5,summer flounder,83122.4847578,35758.10786504661,43
2016,3,51,5,4,5,summer flounder,529.032056993,73.60815243932633,13.9
2016,3,51,5,5,5,summer flounder,1643.12582623,202.52130419,12.3
2016,3,51,5,7,1,summer flounder,864.5699747600002,864.5699747600003,100
2016,3,51,5,7,5,summer flounder,153627.7140948501,35435.37978841501,23.1
2016,4,10,5,3,1,summer flounder,7331.9842644,4151.3063894823745,56.6
2016,4,10,5,3,5,summer flounder,20353.874210740003,6228.238218185551,30.6
2016,4,10,5,4,2,summer flounder,2905.3653381739987,1637.0409030781375,56.3
2016,4,10,5,4,5,summer flounder,155.2839486337,59.09110127065864,38.1
2016,4,10,5,5,1,summer flounder,48.779237689,48.779237689,100
2016,4,10,5,5,2,summer flounder,543.221805081,202.61261298103636,37.3
2016,4,10,5,7,1,summer flounder,15272.550165319997,6515.4719875626415,42.7
2016,4,10,5,7,2,summer flounder,57143.55124371,11304.264416698259,19.8
2016,4,10,5,7,5,summer flounder,62932.22121508698,10165.232306036676,16.2
2016,4,24,5,3,1,summer flounder,5029.1869358,5029.1869358,100
2016,4,24,5,3,5,summer flounder,171517.74795310004,90182.60165418581,52.6
2016,4,24,5,4,2,summer flounder,616.2943430890001,326.2626065280258,52.9
2016,4,24,5,4,5,summer flounder,2301.609129056801,613.0431625828422,26.6
2016,4,24,5,5,2,summer flounder,552.21373179,552.2137317899999,100
2016,4,24,5,5,5,summer flounder,740.0612472800001,740.0612472800001,100
2016,4,24,5,7,1,summer flounder,727.8876978,727.8876978000001,100
2016,4,24,5,7,2,summer flounder,11291.243026489998,6815.035537683317,60.4
2016,4,24,5,7,5,summer flounder,143204.12843670996,63437.87302007217,44.3
2016,4,34,5,3,1,summer flounder,325535.6876123,104997.87961737452,32.3
2016,4,34,5,3,5,summer flounder,815331.4327158905,159248.41523211685,19.5
2016,4,34,5,4,1,summer flounder,6591.141564498,3501.185516126982,53.1
2016,4,34,5,4,2,summer flounder,2765.7048118899993,2093.945559040965,75.7
2016,4,34,5,4,5,summer flounder,23127.399746209998,6818.532582566213,29.5
2016,4,34,5,5,1,summer flounder,3747.0750516000003,0,0
2016,4,34,5,5,2,summer flounder,14820.39148768,1282.6652874000001,8.7
2016,4,34,5,7,1,summer flounder,263188.64043753006,58706.37419583327,22.3
2016,4,34,5,7,2,summer flounder,235124.89951880006,61823.272400724156,26.3
2016,4,34,5,7,5,summer flounder,733391.1770487292,111283.13530812108,15.2
2016,4,36,5,3,1,summer flounder,43521.1056675,37546.963290410575,86.3
2016,4,36,5,3,5,summer flounder,978813.6823672999,446571.8837440511,45.6
2016,4,36,5,4,1,summer flounder,15199.948425854993,10076.302390318455,66.3
2016,4,36,5,4,2,summer flounder,1593.03240756,1593.0324075599995,100
2016,4,36,5,4,5,summer flounder,15892.912731035016,3495.4858027026494,22
2016,4,36,5,5,1,summer flounder,1366.60974043,966.770413345762,70.7
2016,4,36,5,5,2,summer flounder,1485.5009219600001,1070.2800910798703,72
2016,4,36,5,5,5,summer flounder,13108.189177360002,7919.256044607042,60.4
2016,4,36,5,7,1,summer flounder,217439.42470307997,72498.34963148685,33.3
2016,4,36,5,7,2,summer flounder,158400.12939942998,48889.40091579346,30.9
2016,4,36,5,7,5,summer flounder,715214.6391775004,99057.8250755315,13.9
2016,4,51,5,3,5,summer flounder,187050.51616949998,103466.46093158476,55.3
2016,4,51,5,4,1,summer flounder,64.20578703,64.20578702999998,100
2016,4,51,5,4,5,summer flounder,11.4768250498,6.819897899990726,59.4
2016,4,51,5,5,5,summer flounder,352.12482732,0,0
2016,4,51,5,7,1,summer flounder,2023.8543949800005,1180.8134736271704,58.3
2016,4,51,5,7,2,summer flounder,2407.3048402100003,1217.6526741056261,50.6
2016,4,51,5,7,5,summer flounder,102944.83193284,26708.434183026406,25.9
2016,5,10,5,3,5,summer flounder,14745.42520144,11757.393732621413,79.7
2016,5,10,5,4,1,summer flounder,0.4122944174,0,0
2016,5,10,5,4,5,summer flounder,7.9617316536,0,0
2016,5,10,5,5,2,summer flounder,175.33760486799997,50.66378561605442,28.9
2016,5,10,5,7,1,summer flounder,1310.0626142,1310.0626142000003,100
2016,5,10,5,7,2,summer flounder,13839.53735137,6118.350122597843,44.2
2016,5,10,5,7,5,summer flounder,31318.725826,14934.307563622699,47.7
2016,5,24,5,3,5,summer flounder,14129.670933630003,8908.717528747422,63
2016,5,24,5,4,2,summer flounder,64.35291088,64.35291088,100
2016,5,24,5,4,5,summer flounder,1300.476835045,329.57132370318243,25.3
2016,5,24,5,7,1,summer flounder,623.43865871,623.43865871,100
2016,5,24,5,7,2,summer flounder,12437.5722651,12437.5722651,100
2016,5,24,5,7,5,summer flounder,36245.40881602,15326.593586708159,42.3
2016,5,34,5,3,1,summer flounder,23526.5374438,20752.12998031038,88.2
2016,5,34,5,3,5,summer flounder,153524.59334339004,62074.50510995507,40.4
2016,5,34,5,4,1,summer flounder,433.09194503399993,433.09194503399993,100
2016,5,34,5,4,2,summer flounder,5138.76609012,5138.766090119999,100
2016,5,34,5,4,5,summer flounder,1363.7357941239998,865.9986018494196,63.5
2016,5,34,5,5,1,summer flounder,1070.348634252,879.88724544424,82.2
2016,5,34,5,5,2,summer flounder,4760.57089187,2811.075219345143,59
2016,5,34,5,7,1,summer flounder,83106.59350489998,44503.93550435187,53.6
2016,5,34,5,7,2,summer flounder,82849.92017237999,62399.0406771667,75.3
2016,5,34,5,7,5,summer flounder,154815.47501797002,52149.264168734786,33.7
2016,5,36,5,3,5,summer flounder,81584.94428290003,55107.61119847435,67.5
2016,5,36,5,4,1,summer flounder,508.30848204,508.30848204,100
2016,5,36,5,4,2,summer flounder,1961.579542313999,1961.5795423139987,100
2016,5,36,5,4,5,summer flounder,1398.71225791,1398.7122579099998,100
2016,5,36,5,7,1,summer flounder,23758.696968999997,13636.327182005854,57.4
2016,5,36,5,7,2,summer flounder,2966.0107654,2966.0107654000003,100
2016,5,36,5,7,5,summer flounder,88003.51016670004,29542.267123460326,33.6
2016,5,51,5,3,5,summer flounder,15673.3731865,11805.21215034505,75.3
2016,5,51,5,4,5,summer flounder,11.214626265799998,5.297619822163811,47.2
2016,5,51,5,7,2,summer flounder,6510.6380384700005,6510.6380384700005,100
2016,5,51,5,7,5,summer flounder,72678.56074762999,24209.619547446968,33.3
2016,6,24,5,4,2,summer flounder,5.1099744246,5.1099744246,100
2016,6,24,5,7,5,summer flounder,4082.684069,4082.6840690000013,100
2016,6,51,5,7,5,summer flounder,1116.3748589,1116.3748589000002,100
2017,2,51,5,3,1,summer flounder,341.70951364,341.70951363999995,100
2017,2,51,5,3,5,summer flounder,8871.9357617,8871.9357617,100
2017,2,51,5,7,5,summer flounder,64838.50007790001,21517.310502372507,33.2
2017,3,10,5,3,1,summer flounder,2471.997087,2471.9970869999997,100
2017,3,10,5,3,5,summer flounder,4307.37835828,1463.7237941659696,34
2017,3,10,5,4,2,summer flounder,214.048462408,0,0
2017,3,10,5,4,5,summer flounder,68.02825349400001,68.02825349400001,100
2017,3,10,5,5,2,summer flounder,17.590464729200004,12.797912272681604,72.8
2017,3,10,5,5,5,summer flounder,37.9094825388,37.9094825388,100
2017,3,10,5,7,1,summer flounder,2996.29428457,1250.198100545609,41.7
2017,3,10,5,7,2,summer flounder,10595.941621719998,5923.867312900306,55.9
2017,3,10,5,7,5,summer flounder,52375.93872974595,9464.148674418839,18.1
2017,3,24,5,3,5,summer flounder,25324.235408400004,18133.574193300024,71.6
2017,3,24,5,4,2,summer flounder,285.5635851478,275.2441818520439,96.4
2017,3,24,5,4,5,summer flounder,1554.169700208,1215.915506570816,78.2
2017,3,24,5,5,5,summer flounder,1865.2784646599998,1080.0807050931414,57.9
2017,3,24,5,7,2,summer flounder,3219.0284741699998,2123.2976791107462,66
2017,3,24,5,7,5,summer flounder,31770.509828690007,15753.103932554972,49.6
2017,3,34,5,3,1,summer flounder,51933.730160850006,28895.366158075984,55.6
2017,3,34,5,3,5,summer flounder,171152.24419241,39675.80407677989,23.2
2017,3,34,5,4,1,summer flounder,5768.130713688997,4313.725276953258,74.8
2017,3,34,5,4,2,summer flounder,11301.337857970004,7168.149226462907,63.4
2017,3,34,5,4,5,summer flounder,6413.849186647002,3467.0937214176374,54.1
2017,3,34,5,5,1,summer flounder,626.94764318,626.94764318,100
2017,3,34,5,5,2,summer flounder,611.65095949,611.6509594899999,100
2017,3,34,5,5,5,summer flounder,1392.9331272882998,116.8818325732474,8.4
2017,3,34,5,7,1,summer flounder,101041.20061556001,55382.511801144734,54.8
2017,3,34,5,7,2,summer flounder,19697.97207198,7434.177062452404,37.7
2017,3,34,5,7,5,summer flounder,250099.36695721018,55398.652144784166,22.2
2017,3,36,5,3,5,summer flounder,709862.9071735999,321828.90764244826,45.3
2017,3,36,5,4,5,summer flounder,16691.340326789996,5332.799887374993,31.9
2017,3,36,5,5,1,summer flounder,760.368912872,448.8823535592661,59
2017,3,36,5,5,5,summer flounder,1592.1069145800002,1592.1069145800004,100
2017,3,36,5,7,1,summer flounder,104866.45972246001,43664.22458488759,41.6
2017,3,36,5,7,2,summer flounder,26989.54328213,15092.388795657334,55.9
2017,3,36,5,7,5,summer flounder,750227.9182734803,163940.81518484704,21.9
2017,3,51,5,3,5,summer flounder,31474.271868789998,10879.834164897493,34.6
2017,3,51,5,4,5,summer flounder,72.8594699369,33.98640038726477,46.6
2017,3,51,5,5,5,summer flounder,1803.766064065,179.039674135,9.9
2017,3,51,5,7,1,summer flounder,844.3232231699999,844.3232231699997,100
2017,3,51,5,7,2,summer flounder,1445.51321616,878.0787893666751,60.7
2017,3,51,5,7,5,summer flounder,89188.92178861996,21634.08232010432,24.3
2017,4,10,5,3,1,summer flounder,2856.6408626700004,2116.8644853106375,74.1
2017,4,10,5,3,5,summer flounder,17977.307322787,7324.849652467476,40.7
2017,4,10,5,4,2,summer flounder,4608.865047923001,2326.9201098693297,50.5
2017,4,10,5,4,5,summer flounder,111.752964656,86.35937343774754,77.3
2017,4,10,5,5,2,summer flounder,95.79567471890003,27.681954514648254,28.9
2017,4,10,5,5,5,summer flounder,13.095149835700001,5.856490782493416,44.7
2017,4,10,5,7,1,summer flounder,17467.678845780003,5720.7134737108645,32.8
2017,4,10,5,7,2,summer flounder,63211.26820516996,14880.0475011633,23.5
2017,4,10,5,7,5,summer flounder,122057.99348069016,18260.677392942074,15
2017,4,24,5,3,5,summer flounder,57794.018278519994,47917.6265235477,82.9
2017,4,24,5,4,1,summer flounder,73.164933856,73.164933856,100
2017,4,24,5,4,2,summer flounder,1320.754089832,1225.6606663177806,92.8
2017,4,24,5,4,5,summer flounder,8975.838634563012,1913.9175858888864,21.3
2017,4,24,5,5,2,summer flounder,249.06566084999997,249.06566084999994,100
2017,4,24,5,5,5,summer flounder,952.6445188399999,952.64451884,100
2017,4,24,5,7,2,summer flounder,18805.040950969997,11437.93665367268,60.8
2017,4,24,5,7,5,summer flounder,169939.83617766,73542.09591196982,43.3
2017,4,34,5,3,1,summer flounder,177410.06309350004,63920.401577823686,36
2017,4,34,5,3,5,summer flounder,365818.2921578399,127618.14444058388,34.9
2017,4,34,5,4,1,summer flounder,11380.204816813,8188.409790992255,72
2017,4,34,5,4,2,summer flounder,16292.853266639997,13947.400053758805,85.6
2017,4,34,5,4,5,summer flounder,11682.330955336985,4182.676174113088,35.8
2017,4,34,5,5,1,summer flounder,4641.450487081,391.68512455999996,8.4
2017,4,34,5,5,2,summer flounder,10029.860870240003,3465.634477158437,34.6
2017,4,34,5,5,5,summer flounder,5544.718896220001,3663.2041663200093,66.1
2017,4,34,5,7,1,summer flounder,333781.1503928198,90424.07382033189,27.1
2017,4,34,5,7,2,summer flounder,140741.19968363,32430.76353612993,23
2017,4,34,5,7,5,summer flounder,579617.8382042397,95899.38175636259,16.5
2017,4,36,5,3,1,summer flounder,49906.2445718,24331.278599572022,48.8
2017,4,36,5,3,5,summer flounder,642733.4810623998,152002.92767849556,23.6
2017,4,36,5,4,1,summer flounder,16524.504744,16524.504744,100
2017,4,36,5,4,2,summer flounder,497.40249714000004,497.4024971400001,100
2017,4,36,5,4,5,summer flounder,10677.784287968001,4451.888915749737,41.7
2017,4,36,5,5,1,summer flounder,1190.51188591,859.0423638408214,72.2
2017,4,36,5,5,2,summer flounder,600.3781928699999,381.18586475999984,63.5
2017,4,36,5,7,1,summer flounder,236077.91090480002,46614.11505222732,19.7
2017,4,36,5,7,2,summer flounder,86081.57199309999,30984.220038147985,36
2017,4,36,5,7,5,summer flounder,1340604.6718196988,347627.5549205862,25.9
2017,4,51,5,3,1,summer flounder,24086.163262,24086.163261999995,100
2017,4,51,5,3,5,summer flounder,52293.187359949996,46840.36201172143,89.6
2017,4,51,5,4,5,summer flounder,123.2269285945,58.5835503502473,47.5
2017,4,51,5,5,2,summer flounder,44.497038692,44.497038692,100
2017,4,51,5,5,5,summer flounder,529.0489615700001,210.23286459000002,39.7
2017,4,51,5,7,1,summer flounder,1312.4564765300001,774.2407997476312,59
2017,4,51,5,7,2,summer flounder,6086.29432581,3637.216706227415,59.8
2017,4,51,5,7,5,summer flounder,127892.85161814994,27797.09424593227,21.7
2017,5,10,5,3,5,summer flounder,9943.69174081,5817.849758470811,58.5
2017,5,10,5,4,2,summer flounder,180.065062707,19.654309544000004,10.9
2017,5,10,5,5,2,summer flounder,45.6568737729,21.59265468584879,47.3
2017,5,10,5,7,1,summer flounder,1334.11103736,1334.1110373599993,100
2017,5,10,5,7,2,summer flounder,4799.76636015,2196.9105724592264,45.8
2017,5,10,5,7,5,summer flounder,16606.595823961994,4770.577293638357,28.7
2017,5,24,5,3,5,summer flounder,2131.45327227,2131.45327227,100
2017,5,24,5,4,2,summer flounder,180.99004923500001,91.90077694038638,50.8
2017,5,24,5,4,5,summer flounder,1561.1333475920003,952.8729371302519,61
2017,5,24,5,5,5,summer flounder,630.98754716,0,0
2017,5,24,5,7,1,summer flounder,275.82405992,275.82405992,100
2017,5,24,5,7,5,summer flounder,14586.40128083,11246.958012342277,77.1
2017,5,34,5,3,1,summer flounder,41833.9458715,33379.46413386764,79.8
2017,5,34,5,3,5,summer flounder,60615.6292294,43338.85724750681,71.5
2017,5,34,5,4,1,summer flounder,571.1853663539999,571.1853663539998,100
2017,5,34,5,5,2,summer flounder,2505.92128295,0,0
2017,5,34,5,5,5,summer flounder,1349.04792636,0,0
2017,5,34,5,7,1,summer flounder,3692.2483213899995,2768.7715980738453,75
2017,5,34,5,7,2,summer flounder,33656.00154277,18688.65346990881,55.5
2017,5,34,5,7,5,summer flounder,68434.489843506,38626.62744925746,56.4
2017,5,36,5,3,5,summer flounder,97758.8588394,59074.32949587138,60.4
2017,5,36,5,4,5,summer flounder,5302.605250522001,4585.07770585089,86.5
2017,5,36,5,5,1,summer flounder,1469.3846851600001,996.3189507470078,67.8
2017,5,36,5,7,1,summer flounder,11384.175223400001,5859.995954208169,51.5
2017,5,36,5,7,2,summer flounder,7338.39640918,6235.652725685863,85
2017,5,36,5,7,5,summer flounder,234915.55630862815,69256.38832405505,29.5
2017,5,51,5,3,1,summer flounder,1435.98180364,1435.9818036399997,100
2017,5,51,5,3,5,summer flounder,62848.0436462,29994.624237408545,47.7
2017,5,51,5,4,2,summer flounder,98.02689942,98.02689942,100
2017,5,51,5,4,5,summer flounder,7.5961914765,7.5961914765,100
2017,5,51,5,5,5,summer flounder,181.25040635,0,0
2017,5,51,5,7,2,summer flounder,1552.8116748,1126.4640204129046,72.5
2017,5,51,5,7,5,summer flounder,10764.95612718,4554.613892945749,42.3
2017,6,10,5,3,5,summer flounder,19088.28036558,18754.11885395104,98.2
2017,6,24,5,3,5,summer flounder,3325.4402985,3325.4402985000006,100
2017,6,24,5,4,2,summer flounder,11.6634622456,11.663462245600002,100
2018,2,10,5,3,5,summer flounder,781.7834373,781.7834373000001,100
2018,2,10,5,7,5,summer flounder,22552.383857599998,20879.088838190753,92.6
2018,2,36,5,3,5,summer flounder,3446.0725137,3446.0725137000004,100
2018,2,51,5,3,5,summer flounder,31845.509246999998,31845.509246999998,100
2018,2,51,5,7,5,summer flounder,24003.67251754,428.66348754000006,1.8
2018,3,10,5,3,1,summer flounder,1014.5231171600001,1014.5231171600002,100
2018,3,10,5,3,5,summer flounder,31393.950127495984,12073.148868139046,38.5
2018,3,10,5,4,2,summer flounder,380.99991915539994,153.76426753661246,40.4
2018,3,10,5,4,5,summer flounder,21.708577176000002,21.708577176000002,100
2018,3,10,5,5,2,summer flounder,2.9743749891,2.9743749891,100
2018,3,10,5,5,5,summer flounder,12.011279303599999,8.27854027776036,68.9
2018,3,10,5,7,1,summer flounder,2657.8208199,2657.8208198999996,100
2018,3,10,5,7,2,summer flounder,8404.494648290001,3738.5929585963827,44.5
2018,3,10,5,7,5,summer flounder,123811.4035237701,24272.950842583818,19.6
2018,3,24,5,4,2,summer flounder,194.406713416,144.64683948126694,74.4
2018,3,24,5,4,5,summer flounder,3622.471395380998,2593.364231459665,71.6
2018,3,24,5,5,5,summer flounder,2678.5027574,2678.5027574,100
2018,3,24,5,7,1,summer flounder,312.56144128,312.56144128000005,100
2018,3,24,5,7,2,summer flounder,1358.6136880200002,1358.6136880200002,100
2018,3,24,5,7,5,summer flounder,22366.149687600006,7928.852870237722,35.5
2018,3,34,5,3,1,summer flounder,132253.23634073,59992.53225358973,45.4
2018,3,34,5,3,5,summer flounder,224390.8115735901,90146.47750126413,40.2
2018,3,34,5,4,1,summer flounder,908.74767528,908.7476752800001,100
2018,3,34,5,4,2,summer flounder,4019.480238139999,1976.231334574124,49.2
2018,3,34,5,4,5,summer flounder,4907.537374174002,1677.654965822231,34.2
2018,3,34,5,5,1,summer flounder,1307.8815569,1307.8815569,100
2018,3,34,5,5,2,summer flounder,4537.4314278,4537.431427800001,100
2018,3,34,5,5,5,summer flounder,12226.742558490005,5215.7877712689005,42.7
2018,3,34,5,7,1,summer flounder,84212.27172407997,40150.645030157524,47.7
2018,3,34,5,7,2,summer flounder,75954.26944571,30004.67403369408,39.5
2018,3,34,5,7,5,summer flounder,512106.3647886696,101117.60509176656,19.7
2018,3,36,5,3,1,summer flounder,12841.977807999998,12841.97780799999,100
2018,3,36,5,3,5,summer flounder,713217.7165752563,363330.2589465749,50.9
2018,3,36,5,4,1,summer flounder,12896.89431794,5772.854363577315,44.8
2018,3,36,5,4,5,summer flounder,38015.298205900996,11088.769036788568,29.2
2018,3,36,5,5,1,summer flounder,220.956933,220.95693300000002,100
2018,3,36,5,5,2,summer flounder,57.283731038999996,57.283731038999996,100
2018,3,36,5,5,5,summer flounder,1084.6903610440002,660.4251191617359,60.9
2018,3,36,5,7,1,summer flounder,113510.55704570001,38926.68819288167,34.3
2018,3,36,5,7,2,summer flounder,22551.9967358,8804.702303022885,39
2018,3,36,5,7,5,summer flounder,778772.6121289993,95547.7628696107,12.3
2018,3,51,5,3,5,summer flounder,95972.6243883,77428.68839238706,80.7
2018,3,51,5,4,2,summer flounder,55.598981925000004,35.958915920044745,64.7
2018,3,51,5,4,5,summer flounder,211.733965296,152.30925866653325,71.9
2018,3,51,5,5,5,summer flounder,187.092445046,148.29203657431415,79.3
2018,3,51,5,7,1,summer flounder,378.425652287,217.8554862886461,57.6
2018,3,51,5,7,2,summer flounder,5241.94230904,3760.5470994752322,71.7
2018,3,51,5,7,5,summer flounder,73727.84187533401,16320.373048233658,22.1
2018,4,10,5,3,1,summer flounder,441.57491635,441.57491634999985,100
2018,4,10,5,3,5,summer flounder,27438.887332460996,16549.199497849964,60.3
2018,4,10,5,4,2,summer flounder,2514.289915842001,447.7476504851354,17.8
2018,4,10,5,4,5,summer flounder,44.5811247586,37.09505874432886,83.2
2018,4,10,5,5,2,summer flounder,60.33215270799998,28.384992678292488,47
2018,4,10,5,5,5,summer flounder,66.48046920099999,49.721530940558345,74.8
2018,4,10,5,7,1,summer flounder,1792.58735626,965.8450106180823,53.9
2018,4,10,5,7,2,summer flounder,23552.45073435201,8327.75975504197,35.4
2018,4,10,5,7,5,summer flounder,98292.99240266094,14871.296527857256,15.1
2018,4,24,5,3,1,summer flounder,11814.452945500001,11814.452945500003,100
2018,4,24,5,3,5,summer flounder,145467.80574133,80978.89170310025,55.7
2018,4,24,5,4,2,summer flounder,3584.704587059999,2608.785613952629,72.8
2018,4,24,5,4,5,summer flounder,3149.2145993180934,1429.5275053633686,45.4
2018,4,24,5,5,2,summer flounder,1055.6434321000002,1055.6434321000002,100
2018,4,24,5,5,5,summer flounder,2068.2854706430003,1220.2819416443915,59
2018,4,24,5,7,1,summer flounder,621.0411978,621.0411978,100
2018,4,24,5,7,2,summer flounder,26720.3125266,24777.6295978,92.7
2018,4,24,5,7,5,summer flounder,88593.57190821,50612.77419538577,57.1
2018,4,34,5,3,1,summer flounder,418151.2954602398,154640.2666823386,37
2018,4,34,5,3,5,summer flounder,583937.2581655098,164304.94405543935,28.1
2018,4,34,5,4,1,summer flounder,3990.4216163439983,2076.164635455569,52
2018,4,34,5,4,2,summer flounder,4055.5049732,2647.0649284815863,65.3
2018,4,34,5,4,5,summer flounder,17864.690829011004,5590.184399604304,31.3
2018,4,34,5,5,1,summer flounder,14083.6021554,8118.657325636235,57.6
2018,4,34,5,5,2,summer flounder,20614.301418372997,6872.42306911729,33.3
2018,4,34,5,5,5,summer flounder,19453.783134290006,9164.168203272078,47.1
2018,4,34,5,7,1,summer flounder,250880.2968477602,57435.150675253324,22.9
2018,4,34,5,7,2,summer flounder,263103.5412490998,66351.22479323071,25.2
2018,4,34,5,7,5,summer flounder,538459.8252951396,63038.60171659127,11.7
2018,4,36,5,3,1,summer flounder,7548.088689299999,5352.667234957538,70.9
2018,4,36,5,3,5,summer flounder,393402.3711132199,150537.99023943217,38.3
2018,4,36,5,4,1,summer flounder,19166.97667253003,14754.618844106331,77
2018,4,36,5,4,2,summer flounder,11329.185437999997,7988.471589956395,70.5
2018,4,36,5,4,5,summer flounder,58794.54564190402,21310.449897290542,36.2
2018,4,36,5,5,1,summer flounder,768.5190449124,488.13783040008065,63.5
2018,4,36,5,5,2,summer flounder,2099.14839243,1646.2061425233505,78.4
2018,4,36,5,5,5,summer flounder,814.1604488500001,814.1604488499996,100
2018,4,36,5,7,1,summer flounder,110020.18172633,38898.71939377886,35.4
2018,4,36,5,7,2,summer flounder,46605.33493708,19120.02206668304,41
2018,4,36,5,7,5,summer flounder,495279.3011033808,76892.92469383894,15.5
2018,4,51,5,3,5,summer flounder,19012.2722052,13040.87957943097,68.6
2018,4,51,5,4,1,summer flounder,70.98134628049999,38.950171202694776,54.9
2018,4,51,5,4,5,summer flounder,57.4537034035,28.56473254510406,49.7
2018,4,51,5,5,2,summer flounder,24.5327674142,24.532767414200002,100
2018,4,51,5,5,5,summer flounder,45.432898751,32.9448439663124,72.5
2018,4,51,5,7,1,summer flounder,13612.48473671,10045.924314832626,73.8
2018,4,51,5,7,2,summer flounder,6375.52882457,2650.6717718541217,41.6
2018,4,51,5,7,5,summer flounder,173900.1362361801,36041.16369344998,20.7
2018,5,10,5,3,5,summer flounder,8579.1452517,5417.792267663951,63.2
2018,5,10,5,4,2,summer flounder,140.530303032,0,0
2018,5,10,5,4,5,summer flounder,86.769230768,86.769230768,100
2018,5,10,5,5,2,summer flounder,6.1714913625,1.6926723286738665,27.4
2018,5,10,5,7,2,summer flounder,13193.990013799998,6854.847653670363,52
2018,5,10,5,7,5,summer flounder,50608.05887363,10973.837624982632,21.7
2018,5,24,5,3,1,summer flounder,2900.0387347,2900.0387347,100
2018,5,24,5,3,5,summer flounder,19718.24904758,14275.031872280748,72.4
2018,5,24,5,4,2,summer flounder,74.6349832648,38.822380039798766,52
2018,5,24,5,4,5,summer flounder,91.1482716651,36.030235265216746,39.5
2018,5,24,5,5,5,summer flounder,335.725455044,335.72545504399994,100
2018,5,24,5,7,2,summer flounder,1384.34577744,1384.34577744,100
2018,5,24,5,7,5,summer flounder,40560.73136223,18745.993330033256,46.2
2018,5,34,5,3,1,summer flounder,31171.884057,31171.884057,100
2018,5,34,5,3,5,summer flounder,40808.09401077,16988.3636778852,41.6
2018,5,34,5,4,1,summer flounder,100.865035908,100.86503590800001,100
2018,5,34,5,4,2,summer flounder,673.0926340799999,673.0926340799999,100
2018,5,34,5,4,5,summer flounder,1214.894409879,594.4874072411928,48.9
2018,5,34,5,5,2,summer flounder,7350.337032275,4913.617121653076,66.8
2018,5,34,5,5,5,summer flounder,443.377845325,318.234750995018,71.8
2018,5,34,5,7,1,summer flounder,59457.21267696999,25509.634400306564,42.9
2018,5,34,5,7,2,summer flounder,70958.50100153,37424.25641288149,52.7
2018,5,34,5,7,5,summer flounder,61808.81383625,22324.340278149568,36.1
2018,5,36,5,3,5,summer flounder,82727.72580333002,46096.19237473027,55.7
2018,5,36,5,4,1,summer flounder,3487.207350223999,2853.610206921622,81.8
2018,5,36,5,4,2,summer flounder,10319.025491870005,7895.607529695663,76.5
2018,5,36,5,4,5,summer flounder,4782.056980840001,2712.8261368854787,56.7
2018,5,36,5,5,1,summer flounder,439.033903085,118.2489102618556,26.9
2018,5,36,5,7,1,summer flounder,45020.33549669999,14784.946086360691,32.8
2018,5,36,5,7,2,summer flounder,11839.939982189999,6682.793798684385,56.4
2018,5,36,5,7,5,summer flounder,153974.67112103,43102.94486166321,28
2018,5,51,5,3,5,summer flounder,17557.55854389,10919.591550283467,62.2
2018,5,51,5,4,2,summer flounder,9.3225234598,1.8425445153007698,19.8
2018,5,51,5,4,5,summer flounder,40.366585988,0,0
2018,5,51,5,5,5,summer flounder,57.737967772,57.737967772,100
2018,5,51,5,7,2,summer flounder,3186.4134471400002,1990.1301432545563,62.5
2018,5,51,5,7,5,summer flounder,65467.17383161,38314.23748351928,58.5
2018,6,24,5,3,1,summer flounder,8408.7927809,8408.7927809,100
2018,6,24,5,4,2,summer flounder,5.3427055628,3.9067675447605246,73.1
2018,6,51,5,3,5,summer flounder,8888.38422739,7677.222553855772,86.4
2019,2,10,5,3,5,summer flounder,2870.826648953,2424.9572024234913,84.5
2019,2,24,5,3,5,summer flounder,13238.213142,13238.213141999997,100
2019,2,24,5,7,5,summer flounder,6787.9890358,0,0
2019,2,36,5,3,1,summer flounder,14619.227112000002,14619.227112,100
2019,2,36,5,3,5,summer flounder,116447.92986207998,104844.28610818957,90
2019,2,51,5,3,5,summer flounder,11375.983437,11375.983436999999,100
2019,2,51,5,7,1,summer flounder,12532.121574,12532.121574000003,100
2019,2,51,5,7,5,summer flounder,27675.3854575,24909.651246954363,90
2019,3,10,5,3,1,summer flounder,316.01902374,316.01902373999997,100
2019,3,10,5,3,5,summer flounder,44486.177695050006,18892.938174382256,42.5
2019,3,10,5,5,2,summer flounder,100.16119518000001,100.16119518000001,100
2019,3,10,5,5,5,summer flounder,171.824968833,125.19953309915688,72.9
2019,3,10,5,7,1,summer flounder,551.9339136880001,434.5052576476299,78.7
2019,3,10,5,7,2,summer flounder,10986.146768867999,6205.384826110126,56.5
2019,3,10,5,7,5,summer flounder,37853.270549852015,6655.309279087804,17.6
2019,3,24,5,3,5,summer flounder,16651.70628264,13809.770985952517,82.9
2019,3,24,5,4,2,summer flounder,74.790033996,43.23923757839878,57.8
2019,3,24,5,4,5,summer flounder,1974.7763928250008,812.1186465294214,41.1
2019,3,24,5,5,5,summer flounder,3392.1557177950003,2719.438776970523,80.2
2019,3,24,5,7,2,summer flounder,446.50831230999995,446.5083123099999,100
