PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200517128701we,15231200501291031315,2005,7,12,103,12,103,1315,8,7,K,5,8,0,10,5,1,1,2,2,0,0,2,1,1523120050129005,7,1,1,,,,Y,,1523120050129,,01,we,1523120050129005,1,,,PINELLAS,1620,8,1,1,8,1,1,,18FEB200510:04,8,,,,,,,1298.4641706,200517128701we,,0,1523120050129005,8,33772,03/03/2025
,,200517128701we,15231200501291031315,2005,7,12,103,12,103,1315,8,7,K,5,8,0,10,3,1,1,2,0,0,1,2,2,1523120050129006,7,1,2,,,,Y,,1523120050129,,01,we,1523120050129005,1,,,PINELLAS,1622,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1298.4641706,200517128701we,,0,1523120050129006,8,33772,03/03/2025
,SPOTTED SEATROUT,200517128701we,15231200501291031315,2005,7,12,103,12,103,1315,8,7,K,5,1,,25,10,1,1,0,0,0,0,1,8,1523120050129007,7,1,2,,,,Y,,1523120050129,,01,we,1523120050129007,,,,PINELLAS,1640,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835440102,,1298.4641706,200517128701we,,0,1523120050129007,8,34677,03/03/2025
,,200517128701we,15231200501291031315,2005,7,12,57,12,103,1315,8,7,K,5,10,0,45,10,1,1,1,1,0,0,3,1,1523120050129008,7,1,1,,,,Y,,1523120050129,,01,we,1523120050129008,1,,,HILLSBOROUGH,1720,8,1,1,8,1,1,,18FEB200510:04,8,,,,,,,1298.4641706,200517128701we,,0,1523120050129008,8,33614,03/03/2025
,,200517128701we,15231200501291031315,2005,7,12,57,12,103,1315,8,7,K,5,10,0,45,10,1,1,3,0,0,1,3,2,1523120050129009,7,1,2,,,,Y,,1523120050129,,01,we,1523120050129008,1,,,HILLSBOROUGH,1722,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1298.4641706,200517128701we,,0,1523120050129009,8,33614,03/03/2025
,,200517128701we,15231200501291031315,2005,7,12,57,12,103,1315,8,7,K,5,10,0,45,10,1,1,3,0,0,1,3,2,1523120050129010,7,1,2,,,,Y,,1523120050129,,01,we,1523120050129008,1,,,HILLSBOROUGH,1724,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1298.4641706,200517128701we,,0,1523120050129010,8,33617,03/03/2025
SPOTTED SEATROUT,RED DRUM,200517128702we,1523120050212103892,2005,7,12,57,12,103,892,8,7,2,5,6,0,40,8,1,1,2,0,0,0,1,8,1523120050212001,7,1,2,,,,Y,,1523120050212,,02,we,1523120050212001,1,,,HILLSBOROUGH,1450,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440901,8835440102,466.49071862,200517128702we,,0,1523120050212001,8,33614,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,3,0,40,8,1,1,3,0,0,0,2,1,1523120050212002,7,1,2,,,,Y,,1523120050212,,02,we,1523120050212002,1,,,PINELLAS,1505,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440102,,466.49071862,200517128702we,,0,1523120050212002,8,34695,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,3,0,20,4,1,1,2,0,0,1,2,2,1523120050212003,7,1,2,,,,Y,,1523120050212,,02,we,1523120050212002,1,,,PINELLAS,1507,8,1,1,8,2,8,,18MAR200510:54,8,,,,,8835440102,,466.49071862,200517128702we,,0,1523120050212003,8,34698,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,6,0,50,8,1,1,1,0,0,0,3,1,1523120050212004,7,1,2,,,,Y,,1523120050212,,02,we,1523120050212004,1,,,PINELLAS,1550,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440102,,466.49071862,200517128702we,,0,1523120050212004,8,33763,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,6,0,100,15,1,1,0,1,0,1,3,2,1523120050212005,7,1,1,,,,Y,,1523120050212,,02,we,1523120050212004,1,1,0,PINELLAS,1552,8,1,1,8,1,1,,18MAR200510:54,8,,,,,8835440102,,466.49071862,200517128702we,,0,1523120050212005,8,33755,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050212103892,2005,0,54,39,12,103,892,8,7,2,5,6,0,0,0,1,1,1,1,0,1,3,2,1523120050212006,7,1,1,,,,O,,1523120050212,,02,we,1523120050212004,1,1,0,,1554,8,1,1,8,2,1,,18MAR200510:54,8,,,,,8835440102,,563.43238279,200517128702we,,0,1523120050212006,8,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,5.5,0,998,4,1,2,1,2,0,0,2,1,1523120050212007,7,1,1,,,,Y,,1523120050212,,02,we,1523120050212007,1,,,PINELLAS,1605,8,1,1,2,1,2,,18MAR200510:54,8,,,,,8835440901,8835440102,466.49071862,200517128702we,,0,1523120050212007,8,33708,03/03/2025
SPOTTED SEATROUT,RED DRUM,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,5.5,,36,4,1,0,0,0,1,1,2,2,1523120050212008,7,1,3,,,,Y,,1523120050212,,02,we,1523120050212007,,,,PINELLAS,1607,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440901,8835440102,466.49071862,200517128702we,,0,1523120050212007,8,33708,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,6,0,10,10,1,1,1,0,0,0,1,8,1523120050212009,7,1,2,,,,Y,,1523120050212,,02,we,1523120050212009,1,,,PINELLAS,1630,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440102,,466.49071862,200517128702we,,0,1523120050212009,8,33755,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050212103892,2005,7,12,103,12,103,892,8,7,2,5,4,,998,2,1,1,0,0,0,0,1,8,1523120050212010,7,1,2,,,,Y,,1523120050212,,02,we,1523120050212010,,,,PINELLAS,1735,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440102,,466.49071862,200517128702we,,0,1523120050212010,8,33755,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,3,0,4,0,1,1,2,0,0,0,3,1,1523120050226001,7,1,2,,,,Y,,1523120050226,,02,we,1523120050226001,1,,,PINELLAS,1405,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440102,,494.37891501,200517128702we,,0,1523120050226001,8,33776,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,3,0,4,0,1,1,2,0,0,1,3,2,1523120050226002,7,1,2,,,,Y,,1523120050226,,02,we,1523120050226001,1,,,PINELLAS,1407,8,1,1,8,2,8,,18MAR200510:54,8,,,,,8835440102,,494.37891501,200517128702we,,0,1523120050226002,8,33776,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050226103749,2005,4,9,7,12,103,749,8,7,2,5,3,0,0,0,1,1,1,0,0,1,3,2,1523120050226003,7,1,2,,,,O,,1523120050226,,02,we,1523120050226001,1,,,MIDDLESEX,1409,8,1,1,8,2,8,,18MAR200510:54,8,,,,,8835440102,,597.1160389,200517128702we,,0,1523120050226003,8,06441,03/03/2025
RED DRUM,SPOTTED SEATROUT,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,6.5,0,10,0,1,1,4,1,0,0,2,1,1523120050226004,7,1,1,,,,Y,,1523120050226,,02,we,1523120050226004,1,,,PINELLAS,1445,8,1,1,8,1,1,,18MAR200510:54,8,,,,,8835440102,8835440901,494.37891501,200517128702we,,0,1523120050226004,8,33770,03/03/2025
,SPOTTED SEATROUT,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,6.5,0,10,0,1,1,2,0,0,1,2,2,1523120050226005,7,1,2,,,,Y,,1523120050226,,02,we,1523120050226004,1,,,PINELLAS,1447,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835440102,,494.37891501,200517128702we,,0,1523120050226005,8,33770,03/03/2025
,SHEEPSHEAD,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,3,0,998,15,1,2,2,4,0,0,4,1,1523120050226006,7,1,1,,,,Y,,1523120050226,,02,we,1523120050226006,1,,,PINELLAS,1500,8,1,1,2,1,2,,18MAR200510:54,8,,,,,8835430301,,920.57500773,200517128702we,,0,1523120050226006,8,33785,03/03/2025
,SHEEPSHEAD,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,3,0,100,15,1,0,1,0,1,1,4,2,1523120050226007,7,1,3,,,,Y,,1523120050226,,02,we,1523120050226006,1,,,PINELLAS,1502,8,1,1,8,2,8,,18MAR200510:54,8,,,,,8835430301,,920.57500773,200517128702we,,0,1523120050226006,8,33785,03/03/2025
,COMMON SNOOK,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,6.5,0,200,20,1,1,2,0,0,0,4,1,1523120050226011,7,1,2,,,,Y,,1523120050226,,02,we,1523120050226011,1,,,PINELLAS,1720,8,1,1,8,1,8,,18MAR200510:54,8,,,,,8835010105,,494.37891501,200517128702we,,0,1523120050226011,8,33756,03/03/2025
,COMMON SNOOK,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,6.5,0,200,20,1,1,1,0,0,1,4,2,1523120050226012,7,1,2,,,,Y,,1523120050226,,02,we,1523120050226011,1,,,PINELLAS,1722,8,1,1,8,2,8,,18MAR200510:54,8,,,,,8835010105,,494.37891501,200517128702we,,0,1523120050226012,8,33756,03/03/2025
,,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,6.5,0,0,0,1,1,2,0,0,1,4,2,1523120050226013,7,1,2,,,,Y,,1523120050226,,02,we,1523120050226011,1,,,PINELLAS,1724,8,1,1,8,1,8,,18MAR200510:54,8,,,,,,,494.37891501,200517128702we,,0,1523120050226013,8,33756,03/03/2025
,,200517128702we,1523120050226103749,2005,7,12,103,12,103,749,8,7,2,5,6.5,0,0,0,1,1,2,0,0,1,4,2,1523120050226014,7,1,2,,,,Y,,1523120050226,,02,we,1523120050226011,1,,,PINELLAS,1726,8,1,1,8,2,8,,18MAR200510:54,8,,,,,,,494.37891501,200517128702we,,0,1523120050226014,8,33756,03/03/2025
,,200517128701wd,1524220050103103790,2005,7,12,103,12,103,790,8,7,4,5,2,0,12,2,1,1,1,0,0,0,2,1,1524220050103002,7,1,2,,,,Y,,1524220050103,,01,wd,1524220050103002,1,,,PINELLAS,1435,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,6419.8469538,200517128701wd,,0,1524220050103002,8,33702,03/03/2025
,,200517128701wd,1524220050103103790,2005,7,12,103,12,103,790,8,7,4,5,2,0,0,0,1,1,1,0,0,1,2,2,1524220050103003,7,1,2,,,,Y,,1524220050103,,01,wd,1524220050103002,1,,,PINELLAS,1437,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,6419.8469538,200517128701wd,,0,1524220050103003,8,33704,03/03/2025
,SPOTTED SEATROUT,200517128701wd,1524220050103103790,2005,7,12,103,12,103,790,8,7,4,5,6,0,1,1,1,2,1,4,0,0,2,1,1524220050103004,7,1,1,,,,Y,,1524220050103,,01,wd,1524220050103004,1,4,0,PINELLAS,1530,8,1,1,2,1,2,,18FEB200510:04,8,,,,,8835440102,,6419.8469538,200517128701wd,,0,1524220050103004,8,33772,03/03/2025
,SPOTTED SEATROUT,200517128701wd,1524220050103103790,2005,7,12,103,12,103,790,8,7,4,5,6,0,0,0,1,0,1,0,1,1,2,2,1524220050103005,7,1,3,,,,Y,,1524220050103,,01,wd,1524220050103004,1,,,PINELLAS,1532,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835440102,,6419.8469538,200517128701wd,,0,1524220050103004,8,33772,03/03/2025
,,200517128701wd,1524220050103103790,2005,7,12,103,12,103,790,8,7,4,5,2,,52,8,1,1,0,0,0,0,2,1,1524220050103006,7,1,2,,,,Y,,1524220050103,,01,wd,1524220050103006,,,,PINELLAS,1610,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,6419.8469538,200517128701wd,,0,1524220050103006,8,33773,03/03/2025
,,200517128701wd,1524220050103103790,2005,7,12,103,12,103,790,8,7,4,5,2,,52,8,1,1,0,0,0,1,2,2,1524220050103007,7,1,2,,,,Y,,1524220050103,,01,wd,1524220050103006,,,,PINELLAS,1612,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,6419.8469538,200517128701wd,,0,1524220050103007,8,33773,03/03/2025
,MULLET GENUS,200517128701wd,1524220050103103790,2005,7,12,103,12,103,790,8,7,4,5,2,0,156,99,1,1,0,9,0,0,1,8,1524220050103008,7,1,1,,,,Y,,1524220050103,,01,wd,1524220050103008,1,1,0,PINELLAS,1715,8,3,1,8,1,1,,18FEB200510:04,8,,,,,8836010100,,6419.8469538,200517128701wd,,0,1524220050103008,8,33744,03/03/2025
,,200517128701we,1524220050108115776,2005,6,12,9,12,115,776,8,7,J,5,4,0,100,9,1,1,2,0,0,0,2,1,1524220050108001,7,1,2,,,,O,,1524220050108,,01,we,1524220050108001,1,,,BREVARD,1320,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,1936.8052745,200517128701we,,0,1524220050108001,8,32937,03/03/2025
,,200517128701we,1524220050108115776,2005,4,9,11,12,115,776,8,7,J,5,4,0,0,0,1,1,2,0,0,1,2,2,1524220050108002,7,1,2,,,,O,,1524220050108,,01,we,1524220050108001,1,,,NEW LONDON,1322,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,1936.8052745,200517128701we,,0,1524220050108002,8,99998,03/03/2025
,,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,4,,20,0,1,1,0,0,0,0,2,1,1524220050108003,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108003,,,,SARASOTA,1330,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,1603.5671927,200517128701we,,0,1524220050108003,8,34240,03/03/2025
,,200517128701we,1524220050108115776,2005,0,99,998,12,115,776,8,7,J,5,4,0,0,0,1,1,3,0,0,1,2,2,1524220050108004,7,1,2,,,,O,,1524220050108,,01,we,1524220050108003,1,,,,1332,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1936.8052745,200517128701we,,0,1524220050108004,8,99997,03/03/2025
RED DRUM,COMMON SNOOK,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,6,0,100,6,1,1,2,0,0,0,2,1,1524220050108005,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108005,1,,,SARASOTA,1350,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835010105,8835440901,1603.5671927,200517128701we,,0,1524220050108005,8,34239,03/03/2025
RED DRUM,COMMON SNOOK,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,6,0,100,6,1,1,2,0,0,1,2,2,1524220050108006,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108005,1,,,SARASOTA,1352,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835010105,8835440901,1603.5671927,200517128701we,,0,1524220050108006,8,34241,03/03/2025
,SPOTTED SEATROUT,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,1.5,,20,2,1,1,0,0,0,0,2,1,1524220050108010,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108010,,,,SARASOTA,1415,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835440102,,1603.5671927,200517128701we,,0,1524220050108010,8,34237,03/03/2025
,SPOTTED SEATROUT,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,1.5,0,998,2,1,1,3,0,0,1,2,2,1524220050108011,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108010,1,,,SARASOTA,1417,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440102,,1603.5671927,200517128701we,,0,1524220050108011,8,34237,03/03/2025
,,200517128701we,1524220050108115776,2005,7,12,105,12,115,776,8,7,J,5,2,,100,15,1,1,0,0,0,0,2,1,1524220050108012,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108012,,,,POLK,1420,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,1603.5671927,200517128701we,,0,1524220050108012,8,33803,03/03/2025
,,200517128701we,1524220050108115776,2005,7,12,105,12,115,776,8,7,J,5,2,,30,0,1,1,0,0,0,1,2,2,1524220050108013,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108012,,,,POLK,1422,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1603.5671927,200517128701we,,0,1524220050108013,8,33803,03/03/2025
,,200517128701we,1524220050108115776,2005,6,12,95,12,115,776,8,7,J,5,4,,10,5,1,1,0,0,0,0,3,1,1524220050108016,7,1,2,,,,O,,1524220050108,,01,we,1524220050108016,,,,ORANGE,1430,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1936.8052745,200517128701we,,0,1524220050108016,8,32828,03/03/2025
,,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,4,,15,8,1,1,0,0,0,1,3,2,1524220050108017,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108016,,,,SARASOTA,1432,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,1603.5671927,200517128701we,,0,1524220050108017,8,34237,03/03/2025
,,200517128701we,1524220050108115776,2005,7,1,89,12,115,776,8,7,J,5,4,0,998,6,1,1,2,0,0,1,3,2,1524220050108018,7,1,2,,,,O,,1524220050108,,01,we,1524220050108016,1,,,,1434,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1936.8052745,200517128701we,,0,1524220050108018,8,35758,03/03/2025
,,200517128701we,1524220050108115776,2005,7,12,103,12,115,776,8,7,J,5,4,,100,20,1,1,0,0,0,0,2,1,1524220050108019,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108019,,,,PINELLAS,1440,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,1603.5671927,200517128701we,,0,1524220050108019,8,99998,03/03/2025
,,200517128701we,1524220050108115776,2005,7,12,103,12,115,776,8,7,J,5,4,,100,20,1,1,0,0,0,1,2,2,1524220050108020,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108019,,,,PINELLAS,1442,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,1603.5671927,200517128701we,,0,1524220050108020,8,33756,03/03/2025
COMMON SNOOK,RED DRUM,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,5.5,0,104,16,1,1,1,0,0,0,3,1,1524220050108021,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108021,1,,,SARASOTA,1445,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440901,8835010105,1603.5671927,200517128701we,,0,1524220050108021,8,34232,03/03/2025
COMMON SNOOK,RED DRUM,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,5.5,0,104,16,1,1,1,0,0,1,3,2,1524220050108022,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108021,1,,,SARASOTA,1447,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440901,8835010105,1603.5671927,200517128701we,,0,1524220050108022,8,34232,03/03/2025
COMMON SNOOK,RED DRUM,200517128701we,1524220050108115776,2005,4,33,17,12,115,776,8,7,J,5,5.5,0,0,0,1,1,1,0,0,1,3,2,1524220050108023,7,1,2,,,,O,,1524220050108,,01,we,1524220050108021,1,,,STRAFFORD,1449,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440901,8835010105,1936.8052745,200517128701we,,0,1524220050108023,8,99998,03/03/2025
,,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,6,0,24,10,1,1,4,0,0,0,2,1,1524220050108024,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108024,1,,,SARASOTA,1455,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,1603.5671927,200517128701we,,0,1524220050108024,8,34242,03/03/2025
,SPOTTED SEATROUT,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,6,0,24,5,1,1,4,0,0,1,2,2,1524220050108025,7,1,2,,,,Y,,1524220050108,,01,we,1524220050108024,1,,,SARASOTA,1457,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835440102,,1603.5671927,200517128701we,,0,1524220050108025,8,34231,03/03/2025
,SPOTTED SEATROUT,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,5,0,104,16,1,3,1,3,0,0,3,1,1524220050108030,7,1,1,,,,Y,,1524220050108,,01,we,1524220050108030,1,7,0,SARASOTA,1510,8,1,1,2,1,2,,18FEB200510:04,8,,,,,8835440102,,2371.2593778,200517128701we,,0,1524220050108030,8,34237,03/03/2025
,SPOTTED SEATROUT,200517128701we,1524220050108115776,2005,7,12,115,12,115,776,8,7,J,5,5,0,12,0,1,0,1,0,1,1,3,2,1524220050108031,7,1,3,,,,Y,,1524220050108,,01,we,1524220050108030,1,,,SARASOTA,1512,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835440102,,2371.2593778,200517128701we,,0,1524220050108030,8,34231,03/03/2025
,,200517128701wd,152422005012781887,2005,5,24,5,12,81,887,8,7,J,5,3,0,26,8,1,1,4,0,0,0,1,8,1524220050127001,7,1,2,,,,O,,1524220050127,,01,wd,1524220050127001,1,,,BALTIMORE,1135,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2491.8998252,200517128701wd,,0,1524220050127001,8,21030,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,0,0,300,24,1,1,1,0,0,0,1,8,1524220050127002,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127002,1,,,MANATEE,1145,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127002,8,34209,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,3,0,12,0,1,1,0,1,0,0,1,8,1524220050127003,7,1,1,,,,Y,,1524220050127,,01,wd,1524220050127003,1,1,0,MANATEE,1320,8,1,1,8,1,1,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127003,8,34208,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,5,0,998,1,1,1,2,0,0,0,1,8,1524220050127004,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127004,1,,,MANATEE,1325,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127004,8,99998,03/03/2025
,SPOTTED SEATROUT,200517128701wd,152422005012781887,2005,5,42,77,12,81,887,8,7,K,5,3,0,10,10,1,1,1,1,0,0,1,8,1524220050127005,7,1,1,,,,O,,1524220050127,,01,wd,1524220050127005,1,1,0,,1330,8,1,1,8,1,1,,18FEB200510:04,8,,,,,8835440102,,2491.8998252,200517128701wd,,0,1524220050127005,8,18102,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,3,,24,5,1,1,0,0,0,0,2,1,1524220050127006,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127006,,,,MANATEE,1355,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127006,8,34209,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,3,,0,0,1,1,0,0,0,1,2,2,1524220050127007,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127006,,,,MANATEE,1357,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127007,8,34209,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,4.5,0,100,20,1,1,2,0,0,0,1,8,1524220050127008,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127008,1,0,100,MANATEE,1400,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127008,8,34209,03/03/2025
,,200517128701wd,152422005012781887,2005,0,26,81,12,81,887,8,7,J,5,4.5,0,3,3,1,1,2,0,0,0,2,1,1524220050127012,7,1,2,,,,O,,1524220050127,,01,wd,1524220050127012,1,,,,1500,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,2491.8998252,200517128701wd,,0,1524220050127012,8,99998,03/03/2025
,,200517128701wd,152422005012781887,2005,0,26,81,12,81,887,8,7,J,5,4.5,0,3,3,1,1,1,0,0,1,2,2,1524220050127013,7,1,2,,,,O,,1524220050127,,01,wd,1524220050127012,1,,,,1502,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,2491.8998252,200517128701wd,,0,1524220050127013,8,99998,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,J,5,4.5,0,156,3,1,1,1,0,0,0,3,1,1524220050127014,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127014,1,,,MANATEE,1505,8,1,1,8,1,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127014,8,34219,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,J,5,4.5,0,156,3,1,1,1,0,0,1,3,2,1524220050127015,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127014,1,,,MANATEE,1507,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127015,8,34222,03/03/2025
,,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,J,5,4.5,0,156,3,1,1,1,0,0,1,3,2,1524220050127016,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127014,1,,,MANATEE,1509,8,1,1,8,2,8,,18FEB200510:04,8,,,,,,,2063.1546495,200517128701wd,,0,1524220050127016,8,34222,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,5,,40,10,1,1,0,0,0,0,1,8,1524220050127017,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127017,,,,MANATEE,1545,8,1,1,8,1,8,,18FEB200510:04,8,,,,,8835010105,8835440102,2063.1546495,200517128701wd,,0,1524220050127017,8,34205,03/03/2025
COMMON SNOOK,RED DRUM,200517128701wd,152422005012781887,2005,7,12,81,12,81,887,8,7,K,5,3,0,52,8,1,1,3,0,0,0,2,1,1524220050127018,7,1,2,,,,Y,,1524220050127,,01,wd,1524220050127018,1,,,MANATEE,1555,8,1,1,8,2,8,,18FEB200510:04,8,,,,,8835440901,8835010105,2063.1546495,200517128701wd,,0,1524220050127018,8,34209,03/03/2025
