PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,SEX,REEFCODE,AGE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
SPOTTED SEATROUT,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,5,42,91,12,71,4141,8,7,2,5,8,0.00,40,1,1,3,0,0,0,1,8,1575620171111008,7,6,2,,,,,O,,we,1575620171111,5,1575620171111008,1,4,S:8AM-8PM,11,,1416,169290,169239,8,1,1,8,1,8,21DEC201709:31,8,8835440901,8835440102,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111008,8,,,19038,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,5,42,91,12,71,4141,8,7,2,5,8,,0,0,1,0,0,0,0,1,8,1575620171111009,7,6,2,,,,,O,,we,1575620171111,5,1575620171111009,,4,S:8AM-8PM,11,,1417,169290,169239,8,1,1,8,2,8,21DEC201709:31,8,8835440901,8835440102,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111009,8,,,19038,03/03/2025
RED DRUM,COMMON SNOOK,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,2,5,8,0.00,50,12,1,3,0,0,0,1,8,1575620171111010,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111010,1,4,S:8AM-8PM,11,LEE,1426,167648,169290,8,1,1,8,1,8,21DEC201709:31,8,8835010105,8835440901,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111010,8,,,99998,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,4,5,4,0.00,12,2,1,2,0,0,0,2,1,1575620171111011,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111011,1,4,S:8AM-8PM,11,LEE,1500,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111011,8,,,33904,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,4,5,4,0.00,2,0,1,2,0,0,1,2,2,1575620171111012,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111011,1,4,S:8AM-8PM,11,LEE,1501,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111012,8,,,33919,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,4,5,7,0.00,36,6,1,4,1,0,0,3,1,1575620171111013,7,6,1,,,,,Y,,we,1575620171111,5,1575620171111013,1,4,S:8AM-8PM,11,LEE,1510,169290,,8,1,1,8,1,1,21DEC201709:31,8,8835440901,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111013,8,1,0,33914,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,4,5,7,0.00,36,6,1,4,1,0,1,3,2,1575620171111014,7,6,1,,,,,Y,,we,1575620171111,5,1575620171111013,1,4,S:8AM-8PM,11,LEE,1511,169290,,8,1,1,8,2,1,21DEC201709:31,8,8835440901,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111014,8,1,0,33993,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,4,5,7,0.00,36,6,1,3,0,0,1,3,2,1575620171111015,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111013,1,4,S:8AM-8PM,11,LEE,1512,169290,,8,1,1,8,2,8,21DEC201709:31,8,8835440901,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111015,8,,,33990,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,2,5,9,0.00,48,8,1,5,0,0,0,3,1,1575620171111016,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111016,1,4,S:8AM-8PM,11,LEE,1518,169290,,8,1,1,8,1,8,21DEC201709:31,8,8835440901,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111016,8,,,33909,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,2,5,9,0.00,48,8,1,5,0,0,1,3,2,1575620171111017,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111016,1,4,S:8AM-8PM,11,LEE,1519,169290,,8,1,1,8,2,8,21DEC201709:31,8,8835440901,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111017,8,,,33914,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,2,5,9,0.00,48,8,1,5,0,0,1,3,2,1575620171111018,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111016,1,4,S:8AM-8PM,11,LEE,1520,169290,,8,1,1,8,2,8,21DEC201709:31,8,8835440901,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111018,8,,,33914,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,2,5,1,0.00,288,48,1,3,0,0,0,2,1,1575620171111019,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111019,1,4,S:8AM-8PM,11,LEE,1539,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111019,8,,,33956,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171111,2017,7,12,71,12,71,4141,8,7,2,5,1,,48,8,1,0,0,0,1,2,2,1575620171111020,7,6,2,,,,,Y,,we,1575620171111,5,1575620171111019,,4,S:8AM-8PM,11,LEE,1540,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,88.136325794,2017111247weS:8AM-8PM,,0,1575620171111020,8,,,33956,03/03/2025
,GAG,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,71,12,71,3195,8,7,5,5,3,0.00,20,3,1,2,1,0,0,2,1,1575620171112001,7,6,1,,,,,Y,,we,1575620171112,3,1575620171112001,1,4,S:8AM-8PM,11,LEE,1206,167759,,8,1,1,8,1,1,21DEC201709:31,8,8835020501,,,,,,,,,,,299.25834063,2017111247weS:8AM-8PM,,0,1575620171112001,8,1,0,33991,03/03/2025
,GAG,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,71,12,71,3195,8,7,5,5,3,0.00,20,3,1,2,0,0,1,2,2,1575620171112002,7,6,2,,,,,Y,,we,1575620171112,3,1575620171112001,1,4,S:8AM-8PM,11,LEE,1207,167759,,8,1,1,8,2,8,21DEC201709:31,8,8835020501,,,,,,,,,,,299.25834063,2017111247weS:8AM-8PM,,0,1575620171112002,8,,,33972,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,105,12,71,3195,8,7,5,5,5,0.00,10,4,1,2,0,0,0,2,1,1575620171112003,7,6,2,,,,,Y,,we,1575620171112,3,1575620171112003,1,4,S:8AM-8PM,11,POLK,1256,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,299.25834063,2017111247weS:8AM-8PM,,0,1575620171112003,8,,,33827,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,105,12,71,3195,8,7,5,5,5,0.00,10,4,1,3,0,0,1,2,2,1575620171112004,7,6,2,,,,,Y,,we,1575620171112,3,1575620171112003,1,4,S:8AM-8PM,11,POLK,1257,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,299.25834063,2017111247weS:8AM-8PM,,0,1575620171112004,8,,,33803,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,71,12,71,3195,8,7,2,5,5,0.00,10,5,1,3,0,0,0,3,1,1575620171112005,7,6,2,,,,,Y,,we,1575620171112,3,1575620171112005,1,4,S:8AM-8PM,11,LEE,1309,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,299.25834063,2017111247weS:8AM-8PM,,0,1575620171112005,8,,,99998,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,71,12,71,3195,8,7,2,5,5,0.00,10,0,1,3,0,0,1,3,2,1575620171112006,7,6,2,,,,,Y,,we,1575620171112,3,1575620171112005,1,4,S:8AM-8PM,11,LEE,1310,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,299.25834063,2017111247weS:8AM-8PM,,0,1575620171112006,8,,,33914,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,71,12,71,3195,8,7,2,5,5,0.00,48,8,1,3,0,0,1,3,2,1575620171112007,7,6,2,,,,,Y,,we,1575620171112,3,1575620171112005,1,4,S:8AM-8PM,11,LEE,1311,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,299.25834063,2017111247weS:8AM-8PM,,0,1575620171112007,8,,,33909,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171112,2017,7,12,71,12,71,3195,8,7,2,5,7,0.00,96,16,2,8,2,0,0,2,1,1575620171112008,7,6,1,,,,,Y,,we,1575620171112,3,1575620171112008,1,4,S:8AM-8PM,11,LEE,1600,,,8,1,1,2,1,2,21DEC201709:31,8,,,,,,,,,,,,528.22521576,2017111247weS:8AM-8PM,,0,1575620171112008,8,2,0,33922,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171112,2017,1,6,59,12,71,3195,8,7,2,5,7,0.00,0,0,0,5,0,1,1,2,2,1575620171112009,7,6,3,,,,,O,,we,1575620171112,3,1575620171112008,1,4,S:8AM-8PM,11,ORANGE,1601,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,528.22521576,2017111247weS:8AM-8PM,,0,1575620171112008,8,,,92605,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,3,0.00,24,4,1,4,0,0,0,2,1,1575620171118001,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118001,1,4,S:8AM-8PM,11,CHARLOTTE,1123,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,223.29993784,2017111247weS:8AM-8PM,,0,1575620171118001,8,,,33953,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,3,0.00,24,4,1,3,0,0,1,2,2,1575620171118002,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118001,1,4,S:8AM-8PM,11,CHARLOTTE,1124,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,223.29993784,2017111247weS:8AM-8PM,,0,1575620171118002,8,,,33953,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,2.5,0.00,48,8,1,1,0,0,0,3,1,1575620171118003,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118003,1,4,S:8AM-8PM,11,CHARLOTTE,1133,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,223.29993784,2017111247weS:8AM-8PM,,0,1575620171118003,8,,,33947,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,2.5,0.00,48,8,1,1,0,0,1,3,2,1575620171118004,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118003,1,4,S:8AM-8PM,11,CHARLOTTE,1134,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,223.29993784,2017111247weS:8AM-8PM,,0,1575620171118004,8,,,34224,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,2.5,0.00,48,8,1,1,0,0,1,3,2,1575620171118005,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118003,1,4,S:8AM-8PM,11,CHARLOTTE,1135,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,223.29993784,2017111247weS:8AM-8PM,,0,1575620171118005,8,,,33946,03/03/2025
COMMON SNOOK,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,27,12,15,118,8,7,4,5,3,0.00,48,8,1,1,0,0,0,2,1,1575620171118006,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118006,1,4,S:8AM-8PM,11,DE SOTO,1357,169290,167648,8,1,1,8,2,8,21DEC201709:31,8,8835440901,8835010105,,,,,,,,,,223.29993784,2017111247weS:8AM-8PM,,0,1575620171118006,8,,,34266,03/03/2025
COMMON SNOOK,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,27,12,15,118,8,7,4,5,3,0.00,6,1,1,1,0,0,1,2,2,1575620171118007,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118006,1,4,S:8AM-8PM,11,DE SOTO,1358,169290,167648,8,1,1,8,2,8,21DEC201709:31,8,8835440901,8835010105,,,,,,,,,,223.29993784,2017111247weS:8AM-8PM,,0,1575620171118007,8,,,34266,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,115,12,15,118,8,7,5,5,8,0.00,36,6,1,2,0,0,0,2,1,1575620171118008,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118008,1,4,S:8AM-8PM,11,SARASOTA,1413,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118008,8,,,34288,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,115,12,15,118,8,7,5,5,8,0.00,36,6,1,3,0,0,1,2,2,1575620171118009,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118008,1,4,S:8AM-8PM,11,SARASOTA,1414,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118009,8,,,34288,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,5,0.00,144,24,1,4,0,0,0,1,8,1575620171118010,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118010,1,4,S:8AM-8PM,11,CHARLOTTE,1512,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118010,8,,,33953,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,4,0.00,12,2,2,4,7,0,0,2,1,1575620171118011,7,6,1,,,,,Y,,we,1575620171118,3,1575620171118011,1,4,S:8AM-8PM,11,CHARLOTTE,1551,167648,169239,8,1,1,2,2,2,21DEC201709:31,8,8835010105,8835440102,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118011,8,7,0,34224,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,4,0.00,12,2,0,3,0,1,1,2,2,1575620171118012,7,6,3,,,,,Y,,we,1575620171118,3,1575620171118011,1,4,S:8AM-8PM,11,CHARLOTTE,1552,167648,169239,8,1,1,8,1,8,21DEC201709:31,8,8835010105,8835440102,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118011,8,,,34224,03/03/2025
,SPOTTED SEATROUT,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,115,12,15,118,8,7,4,5,3,,24,4,1,0,0,0,0,2,1,1575620171118013,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118013,,4,S:8AM-8PM,11,SARASOTA,1622,169239,,8,1,1,8,1,8,21DEC201709:31,8,8835440102,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118013,8,,,34286,03/03/2025
,SPOTTED SEATROUT,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,115,12,15,118,8,7,4,5,3,,24,4,1,0,0,0,1,2,2,1575620171118014,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118013,,4,S:8AM-8PM,11,SARASOTA,1623,169239,,8,1,1,8,2,8,21DEC201709:31,8,8835440102,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118014,8,,,34286,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,115,12,15,118,8,7,5,5,4,0.00,2,2,1,3,0,0,0,2,1,1575620171118015,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118015,1,4,S:8AM-8PM,11,SARASOTA,1640,169290,,8,1,1,8,1,8,21DEC201709:31,8,8835440901,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118015,8,,,34287,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,115,12,15,118,8,7,5,5,4,0.00,2,2,1,4,0,0,1,2,2,1575620171118016,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118015,1,4,S:8AM-8PM,11,SARASOTA,1641,169290,,8,1,1,8,2,8,21DEC201709:31,8,8835440901,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118016,8,,,34287,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,6,0.00,24,4,1,2,0,0,0,3,1,1575620171118017,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118017,1,4,S:8AM-8PM,11,CHARLOTTE,1653,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118017,8,,,33983,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,7,12,15,12,15,118,8,7,5,5,6,0.00,24,4,1,2,0,0,1,3,2,1575620171118018,7,6,2,,,,,Y,,we,1575620171118,3,1575620171118017,1,4,S:8AM-8PM,11,CHARLOTTE,1654,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118018,8,,,33983,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171118,2017,4,23,31,12,15,118,8,7,5,5,6,0.00,2,2,1,1,0,0,1,3,2,1575620171118019,7,6,2,,,,,O,,we,1575620171118,3,1575620171118017,1,4,S:8AM-8PM,11,YORK,1655,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,341.61681478,2017111247weS:8AM-8PM,,0,1575620171118019,8,,,04072,03/03/2025
,FLORIDA POMPANO,2017111247wdS:8AM-8PM,2017612471575620171122,2017,0,29,47,12,71,1338,8,7,4,5,1,,0,0,1,0,0,0,0,1,8,1575620171122001,7,6,2,,,,,O,,wd,1575620171122,5,1575620171122001,,4,S:8AM-8PM,11,,1633,168708,,8,1,1,8,2,8,21DEC201709:31,8,8835280901,,,,,,,,,,,1305.6829189,2017111247wdS:8AM-8PM,,0,1575620171122001,8,,,64089,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171124,2017,7,12,21,12,21,269,8,7,4,5,3,,3,3,1,0,0,0,0,2,1,1575620171124001,7,6,2,,,,,Y,,we,1575620171124,3,1575620171124001,,4,S:8AM-8PM,11,COLLIER,1534,,,8,1,9,8,2,8,21DEC201709:31,8,,,,,,,,,,,,992.95527791,2017111247weS:8AM-8PM,,0,1575620171124001,8,,,34105,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171124,2017,7,12,21,12,21,269,8,7,4,5,3,0.00,3,3,1,1,0,0,1,2,2,1575620171124002,7,6,2,,,,,Y,,we,1575620171124,3,1575620171124001,1,4,S:8AM-8PM,11,COLLIER,1535,,,8,1,9,8,2,8,21DEC201709:31,8,,,,,,,,,,,,992.95527791,2017111247weS:8AM-8PM,,0,1575620171124002,8,,,34105,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,5,0.00,5,1,2,1,2,0,0,2,1,1575620171125001,7,6,1,,,,,Y,,we,1575620171125,5,1575620171125001,1,4,S:8AM-8PM,11,LEE,1147,169290,,8,1,1,2,2,2,21DEC201709:31,8,8835440901,,,,,,,,,,,235.19490847,2017111247weS:8AM-8PM,,0,1575620171125001,8,2,0,33901,03/03/2025
,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,48,113,12,71,4141,8,7,2,5,5,0.00,2,0,0,2,0,1,1,2,2,1575620171125002,7,6,3,,,,,O,,we,1575620171125,5,1575620171125001,1,4,S:8AM-8PM,11,,1148,169290,,8,1,1,8,2,8,21DEC201709:31,8,8835440901,,,,,,,,,,,235.19490847,2017111247weS:8AM-8PM,,0,1575620171125001,8,,,75206,03/03/2025
COMMON SNOOK,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,5,0.00,12,2,1,2,0,0,0,2,1,1575620171125003,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125003,1,4,S:8AM-8PM,11,LEE,1245,169290,167648,8,1,1,8,2,8,21DEC201709:31,8,8835440901,8835010105,,,,,,,,,,235.19490847,2017111247weS:8AM-8PM,,0,1575620171125003,8,,,33907,03/03/2025
COMMON SNOOK,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,5,0.00,12,2,1,4,0,0,1,2,2,1575620171125004,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125003,1,4,S:8AM-8PM,11,LEE,1246,169290,167648,8,1,1,8,1,8,21DEC201709:31,8,8835440901,8835010105,,,,,,,,,,235.19490847,2017111247weS:8AM-8PM,,0,1575620171125004,8,,,99998,03/03/2025
,SPOTTED SEATROUT,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,5,0.00,2,2,2,4,4,0,0,2,1,1575620171125005,7,6,1,,,,,Y,,we,1575620171125,5,1575620171125005,1,4,S:8AM-8PM,11,LEE,1316,169239,,8,1,1,2,1,2,21DEC201709:31,8,8835440102,,,,,,,,,,,235.19490847,2017111247weS:8AM-8PM,,0,1575620171125005,8,4,0,33956,03/03/2025
,SPOTTED SEATROUT,2017111247weS:8AM-8PM,2017612471575620171125,2017,5,24,37,12,71,4141,8,7,2,5,5,0.00,2,2,0,5,0,1,1,2,2,1575620171125006,7,6,3,,,,,O,,we,1575620171125,5,1575620171125005,1,4,S:8AM-8PM,11,ST MARYS,1317,169239,,8,1,1,8,2,8,21DEC201709:31,8,8835440102,,,,,,,,,,,235.19490847,2017111247weS:8AM-8PM,,0,1575620171125005,8,,,20650,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,7,0.00,36,6,1,4,0,0,0,3,1,1575620171125007,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125007,1,4,S:8AM-8PM,11,LEE,1449,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125007,8,,,33993,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,7,0.00,36,6,1,3,0,0,1,3,2,1575620171125008,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125007,1,4,S:8AM-8PM,11,LEE,1450,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125008,8,,,33993,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,57,12,71,4141,8,7,2,5,7,0.00,4,4,1,3,0,0,1,3,2,1575620171125009,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125007,1,4,S:8AM-8PM,11,HILLSBOROUGH,1451,,,8,1,1,8,2,8,21DEC201709:31,8,,,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125009,8,,,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,5,5,10,0.00,30,3,1,6,0,0,0,2,1,1575620171125010,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125010,1,4,S:8AM-8PM,11,LEE,1454,169290,169239,8,1,1,8,2,8,21DEC201709:31,8,8835440901,8835440102,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125010,8,,,33919,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,5,5,10,0.00,30,3,1,5,0,0,1,2,2,1575620171125011,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125010,1,4,S:8AM-8PM,11,LEE,1455,169290,169239,8,1,1,8,1,8,21DEC201709:31,8,8835440901,8835440102,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125011,8,,,33919,03/03/2025
,GRAY SNAPPER,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,5,5,4,0.00,12,2,1,3,0,0,0,2,1,1575620171125012,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125012,1,4,S:8AM-8PM,11,LEE,1503,168848,,8,1,1,8,1,8,21DEC201709:31,8,8835360102,,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125012,8,,,33920,03/03/2025
,GRAY SNAPPER,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,5,5,4,0.00,12,2,1,3,0,0,1,2,2,1575620171125013,7,6,2,,,,,Y,,we,1575620171125,5,1575620171125012,1,4,S:8AM-8PM,11,LEE,1504,168848,,8,1,1,8,2,8,21DEC201709:31,8,8835360102,,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125013,8,,,33920,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,7,0.00,24,4,2,3,5,0,0,2,1,1575620171125018,7,6,1,,,,,Y,,we,1575620171125,5,1575620171125018,1,4,S:8AM-8PM,11,LEE,1529,,,8,1,1,2,2,2,21DEC201709:31,8,,,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125018,8,5,0,33914,03/03/2025
,,2017111247weS:8AM-8PM,2017612471575620171125,2017,7,12,71,12,71,4141,8,7,2,5,7,0.00,24,4,0,4,0,1,1,2,2,1575620171125019,7,6,3,,,,,Y,,we,1575620171125,5,1575620171125018,1,4,S:8AM-8PM,11,LEE,1530,,,8,1,1,8,1,8,21DEC201709:31,8,,,,,,,,,,,,78.03785956,2017111247weS:8AM-8PM,,0,1575620171125018,8,,,33990,03/03/2025
