PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200867288712we,15236200812075959,2008,7,28,59,28,59,59,8,7,2,5,2.5,,10,1,1,1,0,0,0,1,2,2,1523620081207003,7,6,2,,,,Y,,1523620081207,,12,we,1523620081207002,,,,JACKSON,1419,0,0,8,1,1,8,1,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,625.46643137,200867288712we,,0,1523620081207003,8,39567,03/03/2025
,,200867288712we,15236200812135959,2008,7,28,59,28,59,59,8,7,2,5,3.5,0,50,6,1,1,2,0,0,0,3,1,1523620081213001,7,6,2,,,,Y,,1523620081213,,12,we,1523620081213001,1,,,JACKSON,1035,0,0,8,1,1,8,2,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,1600.1668422,200867288712we,,0,1523620081213001,8,39581,03/03/2025
,,200867288712we,15236200812135959,2008,7,28,59,28,59,59,8,7,2,5,3.5,,20,2,1,1,0,0,0,1,3,2,1523620081213002,7,6,2,,,,Y,,1523620081213,,12,we,1523620081213001,,,,JACKSON,1040,0,0,8,1,1,8,2,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,1600.1668422,200867288712we,,0,1523620081213002,8,39581,03/03/2025
,,200867288712we,15236200812135959,2008,7,28,59,28,59,59,8,7,2,5,3.5,0,20,4,1,1,1,0,0,1,3,2,1523620081213003,7,6,2,,,,Y,,1523620081213,,12,we,1523620081213001,1,,,JACKSON,1045,0,0,8,1,1,8,2,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,1600.1668422,200867288712we,,0,1523620081213003,8,39581,03/03/2025
,SPOTTED SEATROUT,200867288712we,152362008121359112,2008,7,28,59,28,59,112,8,7,5,5,2,0,75,10,1,1,1,0,0,0,2,1,1523620081213004,7,6,2,,,,Y,,1523620081213,,12,we,1523620081213004,1,,,JACKSON,1120,169239,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1596.2792706,200867288712we,,0,1523620081213004,8,39581,03/03/2025
,SPOTTED SEATROUT,200867288712we,152362008121359112,2008,7,28,59,28,59,112,8,7,5,5,2,,35,7,1,1,0,0,0,1,2,2,1523620081213005,7,6,2,,,,Y,,1523620081213,,12,we,1523620081213004,,,,JACKSON,1125,169239,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1596.2792706,200867288712we,,0,1523620081213005,8,99998,03/03/2025
,SPOTTED SEATROUT,200867288712we,15236200812215959,2008,7,28,59,28,59,59,8,7,2,5,3,0,75,9,1,1,3,0,0,0,1,8,1523620081221001,7,6,2,,,,Y,,1523620081221,,12,we,1523620081221001,1,,,JACKSON,1120,169239,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1412.7244555,200867288712we,,0,1523620081221001,8,39581,03/03/2025
,SPOTTED SEATROUT,200867288712we,15236200812215973,2008,7,28,59,28,59,73,8,7,3,5,2.5,0,50,4,1,1,2,0,0,0,2,1,1523620081221002,7,6,2,,,,Y,,1523620081221,,12,we,1523620081221002,1,,,JACKSON,1335,169239,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1104.9405052,200867288712we,,0,1523620081221002,8,39581,03/03/2025
,SPOTTED SEATROUT,200867288712we,15236200812215973,2008,7,28,59,28,59,73,8,7,3,5,2.5,0,20,3,1,1,1,1,0,1,2,2,1523620081221003,7,6,1,,,,Y,,1523620081221,,12,we,1523620081221002,1,1,0,JACKSON,1340,169239,0,8,1,1,8,1,1,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1104.9405052,200867288712we,,0,1523620081221003,8,39581,03/03/2025
,,200867288712we,15236200812274748,2008,7,28,47,28,47,48,8,7,2,5,3,0,100,12,1,3,2,6,0,0,3,1,1523620081227001,7,6,1,,,,Y,,1523620081227,,12,we,1523620081227001,1,,,HARRISON,1120,0,0,8,1,1,2,1,2,,1,20JAN200916:34,8,,,,,,,,,,,,,,,466.96224084,200867288712we,,0,1523620081227001,8,39503,03/03/2025
,,200867288712we,15236200812274748,2008,7,28,47,28,47,48,8,7,2,5,3,0,25,6,1,0,1,0,1,1,3,2,1523620081227002,7,6,3,,,,Y,,1523620081227,,12,we,1523620081227001,1,,,HARRISON,1125,0,0,8,1,1,8,1,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,466.96224084,200867288712we,,0,1523620081227001,8,39503,03/03/2025
,,200867288712we,15236200812274748,2008,7,28,47,28,47,48,8,7,2,5,3,0,10,3,1,0,1,0,1,1,3,2,1523620081227003,7,6,3,,,,Y,,1523620081227,,12,we,1523620081227001,1,,,HARRISON,1130,0,0,8,1,1,8,2,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,466.96224084,200867288712we,,0,1523620081227001,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811054795,2008,7,28,47,28,47,95,8,7,4,5,5,0,45,8,9,1,1,5,0,0,1,8,1537220081105001,7,6,1,,,,Y,,1537220081105,,11,wd,1537220081105001,1,4,0,HARRISON,1220,169239,0,8,1,1,8,2,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,313.02593479,200867288711wd,,0,1537220081105001,8,39530,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811054795,2008,7,28,47,28,47,95,8,7,4,5,3.5,0,15,2,9,2,1,4,0,0,2,1,1537220081105002,7,6,1,,,,Y,,1537220081105,,11,wd,1537220081105002,1,4,0,HARRISON,1250,169239,0,8,1,1,2,2,2,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,313.02593479,200867288711wd,,0,1537220081105002,8,39530,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811054795,2008,7,28,47,28,47,95,8,7,4,5,3.5,0,100,20,9,0,1,0,1,1,2,2,1537220081105003,7,6,3,,,,Y,,1537220081105,,11,wd,1537220081105002,1,,,HARRISON,1255,169239,0,8,1,1,8,2,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,313.02593479,200867288711wd,,0,1537220081105002,8,39530,03/03/2025
SAND SEATROUT,SPOTTED SEATROUT,200867288711wd,15372200811054795,2008,7,28,47,28,47,95,8,7,4,5,5,0,200,30,1,2,2,4,0,0,2,1,1537220081105004,7,6,1,,,,Y,,1537220081105,,11,wd,1537220081105004,1,1,0,HARRISON,1345,169239,169243,8,1,1,2,1,2,,2,19DEC200811:10,8,8835440102,8835440106,,,,,,,,,,,,,313.02593479,200867288711wd,,0,1537220081105004,8,39532,03/03/2025
,SAND SEATROUT,200867288711wd,15372200811054795,2008,7,28,47,28,47,95,8,7,4,5,5,0,75,10,1,0,1,0,1,1,2,2,1537220081105005,7,6,3,,,,Y,,1537220081105,,11,wd,1537220081105004,1,,,HARRISON,1355,169243,0,8,1,1,8,1,8,,2,19DEC200811:10,8,8835440106,,,,,,,,,,,,,,313.02593479,200867288711wd,,0,1537220081105004,8,39532,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811054795,2008,7,28,47,28,47,95,8,7,4,5,4,0,30,6,1,1,1,7,0,0,1,8,1537220081105006,7,6,1,,,,Y,,1537220081105,,11,wd,1537220081105006,1,7,0,HARRISON,1510,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,313.02593479,200867288711wd,,0,1537220081105006,8,39532,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811064748,2008,7,28,47,28,47,48,8,7,2,5,1.5,0,70,8,9,3,1,1,0,0,3,1,1537220081106001,7,6,1,,,,Y,,1537220081106,,11,wd,1537220081106001,1,75,0,HARRISON,945,169239,0,8,1,1,2,2,2,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,493.2809843,200867288711wd,,0,1537220081106001,8,39507,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811064748,2008,7,28,47,28,47,48,8,7,2,5,1.5,0,30,5,9,0,1,0,1,1,3,2,1537220081106002,7,6,3,,,,Y,,1537220081106,,11,wd,1537220081106001,1,,,HARRISON,950,169239,0,8,1,1,8,2,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,493.2809843,200867288711wd,,0,1537220081106001,8,39560,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811064748,2008,7,28,47,28,47,48,8,7,2,5,1.5,,30,10,9,0,0,0,1,1,3,2,1537220081106003,7,6,3,,,,Y,,1537220081106,,11,wd,1537220081106001,,,,HARRISON,955,169239,0,8,1,1,8,2,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,493.2809843,200867288711wd,,0,1537220081106001,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811064748,2008,7,28,45,28,47,48,8,7,2,5,4,0,210,20,1,1,1,4,0,0,1,8,1537220081106004,7,6,1,,,,Y,,1537220081106,,11,wd,1537220081106004,1,2,0,HANCOCK,1040,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,493.2809843,200867288711wd,,0,1537220081106004,8,39520,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811064748,2008,7,28,47,28,47,48,8,7,2,5,3,0,100,15,1,1,0,3,0,0,1,8,1537220081106005,7,6,1,,,,Y,,1537220081106,,11,wd,1537220081106005,1,3,0,HARRISON,1105,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,493.2809843,200867288711wd,,0,1537220081106005,8,99998,03/03/2025
,SPOTTED SEATROUT,200867288711we,153722008110959112,2008,7,28,59,28,59,112,8,7,3,5,2,0,80,12,1,1,2,1,0,0,2,1,1537220081109001,7,6,1,,,,Y,,1537220081109,,11,we,1537220081109001,1,,,JACKSON,1415,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,2320.7416237,200867288711we,,0,1537220081109001,8,39567,03/03/2025
,SPOTTED SEATROUT,200867288711we,153722008110959112,2008,7,28,59,28,59,112,8,7,3,5,2,0,5,1,1,1,1,0,0,1,2,2,1537220081109002,7,6,2,,,,Y,,1537220081109,,11,we,1537220081109001,1,,,JACKSON,1420,169239,0,8,1,1,8,1,8,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,2320.7416237,200867288711we,,0,1537220081109002,8,39567,03/03/2025
,SPOTTED SEATROUT,200867288711we,15372200811164795,2008,7,28,47,28,47,95,8,7,2,5,2.5,0,15,8,1,1,1,0,0,0,1,8,1537220081116001,7,6,2,,,,Y,,1537220081116,,11,we,1537220081116001,1,,,HARRISON,1300,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,955.6609778,200867288711we,,0,1537220081116001,8,39532,03/03/2025
,SPOTTED SEATROUT,200867288711we,15372200811164795,2008,7,28,47,28,47,95,8,7,4,5,3,0,20,4,8,1,1,3,0,0,2,1,1537220081116002,7,6,1,,,,Y,,1537220081116,,11,we,1537220081116002,1,3,0,HARRISON,1315,169239,0,8,1,2,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,955.6609778,200867288711we,,0,1537220081116002,8,39533,03/03/2025
,,200867288711we,15372200811164795,2008,7,28,47,28,47,95,8,7,4,5,3,0,5,0,8,1,1,0,0,1,2,2,1537220081116003,7,6,2,,,,Y,,1537220081116,,11,we,1537220081116002,1,,,HARRISON,1320,0,0,8,1,2,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,955.6609778,200867288711we,,0,1537220081116003,8,39533,03/03/2025
,RED DRUM,200867288711we,15372200811164795,2008,7,28,59,28,47,95,8,7,4,5,1,0,30,3,2,1,1,0,0,0,1,8,1537220081116004,7,6,2,,,,Y,,1537220081116,,11,we,1537220081116004,1,,,JACKSON,1345,169290,0,8,1,1,8,2,8,,1,19DEC200811:10,8,8835440901,,,,,,,,,,,,,,955.6609778,200867288711we,,0,1537220081116004,8,39564,03/03/2025
SPOTTED SEATROUT,LARGEMOUTH BASS,200867288711wd,15372200811175991,2008,7,28,59,28,59,91,8,7,4,5,1.5,0,50,8,1,1,1,8,0,0,1,8,1537220081117001,7,6,1,,,,Y,,1537220081117,,11,wd,1537220081117001,1,3,0,JACKSON,1145,168160,169239,8,1,1,8,1,1,,2,19DEC200811:10,8,8835160602,8835440102,,,,,,,,,,,,,1138.8177632,200867288711wd,,0,1537220081117001,8,99998,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811204748,2008,7,28,47,28,47,48,8,7,2,5,2,,30,10,2,1,0,0,0,0,1,8,1537220081120001,7,6,2,,,,Y,,1537220081120,,11,wd,1537220081120001,,,,HARRISON,1000,169239,0,8,1,1,8,2,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,339.22217373,200867288711wd,,0,1537220081120001,8,39501,03/03/2025
,SOUTHERN KINGFISH,200867288711wd,15372200811204748,2008,7,28,47,28,47,48,8,7,2,5,2.5,0,100,10,2,1,1,0,0,0,3,1,1537220081120002,7,6,2,,,,Y,,1537220081120,,11,wd,1537220081120002,1,,,HARRISON,1045,169274,0,8,1,1,8,2,8,,2,19DEC200811:10,8,8835440601,,,,,,,,,,,,,,339.22217373,200867288711wd,,0,1537220081120002,8,39501,03/03/2025
,,200867288711wd,15372200811204748,2008,7,28,47,28,47,48,8,7,2,5,2.5,,20,5,2,1,0,0,0,1,3,2,1537220081120003,7,6,2,,,,Y,,1537220081120,,11,wd,1537220081120002,,,,HARRISON,1050,0,0,8,1,1,8,2,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,339.22217373,200867288711wd,,0,1537220081120003,8,39501,03/03/2025
SOUTHERN KINGFISH,SAND SEATROUT,200867288711wd,15372200811204748,2008,7,28,47,28,47,48,8,7,2,5,8.5,0,30,1,2,1,1,0,0,1,3,2,1537220081120004,7,6,2,,,,Y,,1537220081120,,11,wd,1537220081120002,1,,,HARRISON,1055,169243,169274,8,1,1,8,2,8,,2,19DEC200811:10,8,8835440106,8835440601,,,,,,,,,,,,,339.22217373,200867288711wd,,0,1537220081120004,8,39501,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811204748,2008,7,28,47,28,47,48,8,7,2,5,2,0,250,25,1,1,1,5,0,0,1,8,1537220081120005,7,6,1,,,,Y,,1537220081120,,11,wd,1537220081120005,1,5,0,HARRISON,1110,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,339.22217373,200867288711wd,,0,1537220081120005,8,39507,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811204748,2008,7,28,47,28,47,48,8,7,2,5,3,0,100,8,1,1,1,1,0,0,1,8,1537220081120006,7,6,1,,,,Y,,1537220081120,,11,wd,1537220081120006,1,6,0,HARRISON,1125,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,339.22217373,200867288711wd,,0,1537220081120006,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711we,15372200811234748,2008,7,28,47,28,47,48,8,7,2,5,3,0,50,4,2,2,1,8,0,0,2,1,1537220081123001,7,6,1,,,,Y,,1537220081123,,11,we,1537220081123001,1,8,0,HARRISON,1420,169239,0,8,1,1,2,2,2,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,412.69959607,200867288711we,,0,1537220081123001,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711we,15372200811234748,2008,7,28,47,28,47,48,8,7,2,5,3,,25,3,2,0,0,0,1,1,2,2,1537220081123002,7,6,3,,,,Y,,1537220081123,,11,we,1537220081123001,,,,HARRISON,1430,169239,0,8,1,1,8,2,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,412.69959607,200867288711we,,0,1537220081123001,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711we,15372200811234748,2008,7,28,47,28,47,48,8,7,2,5,1,0,15,0,1,1,1,0,0,0,1,8,1537220081123003,7,6,2,,,,Y,,1537220081123,,11,we,1537220081123003,1,,,HARRISON,1455,169239,0,8,1,1,8,2,8,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,412.69959607,200867288711we,,0,1537220081123003,8,39501,03/03/2025
,SPOTTED SEATROUT,200867288711we,15372200811234748,2008,7,28,47,28,47,48,8,7,2,5,2,0,250,28,1,1,0,3,0,0,1,8,1537220081123004,7,6,1,,,,Y,,1537220081123,,11,we,1537220081123004,1,3,0,HARRISON,1510,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,412.69959607,200867288711we,,0,1537220081123004,8,39507,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811264748,2008,7,28,47,28,47,48,8,7,2,5,1.5,0,250,28,1,1,1,1,0,0,1,8,1537220081126001,7,6,1,,,,Y,,1537220081126,,11,wd,1537220081126001,1,15,0,HARRISON,1210,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,319.9648224,200867288711wd,,0,1537220081126001,8,39507,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711wd,15372200811264748,2008,7,28,47,28,47,48,8,7,2,5,2,0,60,5,1,1,2,0,0,0,1,8,1537220081126002,7,6,2,,,,Y,,1537220081126,,11,wd,1537220081126002,1,,,HARRISON,1235,169239,169290,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,319.9648224,200867288711wd,,0,1537220081126002,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811264748,2008,7,28,47,28,47,48,8,7,2,5,3.5,0,150,6,1,3,1,10,0,0,3,1,1537220081126003,7,6,1,,,,Y,,1537220081126,,11,wd,1537220081126003,1,10,0,HARRISON,1255,169239,0,8,1,1,2,1,2,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,319.9648224,200867288711wd,,0,1537220081126003,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15372200811264748,2008,7,28,47,28,47,48,8,7,2,5,3.5,0,75,10,1,0,1,0,1,1,3,2,1537220081126004,7,6,3,,,,Y,,1537220081126,,11,wd,1537220081126003,1,,,HARRISON,1305,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,319.9648224,200867288711wd,,0,1537220081126003,8,39503,03/03/2025
,,200867288711wd,15372200811264748,2008,7,28,47,28,47,48,8,7,2,5,3.5,0,25,2,1,0,1,0,1,1,3,2,1537220081126005,7,6,3,,,,Y,,1537220081126,,11,wd,1537220081126003,1,,,HARRISON,1310,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,319.9648224,200867288711wd,,0,1537220081126003,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711we,15372200811295959,2008,7,28,47,28,59,59,8,7,2,5,1,0,150,15,1,1,1,2,0,0,1,8,1537220081129003,7,6,1,,,,Y,,1537220081129,,11,we,1537220081129003,1,,,HARRISON,1145,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,1440.8904562,200867288711we,,0,1537220081129003,8,99998,03/03/2025
,,200867288711we,15372200811295959,2008,7,28,59,28,59,59,8,7,3,5,3,0,45,6,1,1,2,0,0,0,2,1,1537220081129004,7,6,2,,,,Y,,1537220081129,,11,we,1537220081129004,1,,,JACKSON,1205,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,1440.8904562,200867288711we,,0,1537220081129004,8,39567,03/03/2025
,,200867288711we,15372200811295959,2008,7,28,59,28,59,59,8,7,3,5,3,0,20,2,1,1,2,0,0,1,2,2,1537220081129005,7,6,2,,,,Y,,1537220081129,,11,we,1537220081129004,1,,,JACKSON,1210,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,1440.8904562,200867288711we,,0,1537220081129005,8,39567,03/03/2025
,,200867288712we,15372200812064751,2008,7,28,47,28,47,51,8,7,2,5,2,,25,3,2,1,0,0,0,0,1,8,1537220081206001,7,6,2,,,,Y,,1537220081206,,12,we,1537220081206001,,,,HARRISON,1020,0,0,8,1,1,8,2,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,4845.1885284,200867288712we,,0,1537220081206001,8,39560,03/03/2025
SAND SEATROUT,SOUTHERN KINGFISH,200867288712we,15372200812064748,2008,7,28,47,28,47,48,8,7,2,5,3,0,70,2,2,2,1,8,0,0,2,1,1537220081206002,7,6,1,,,,Y,,1537220081206,,12,we,1537220081206002,1,,,HARRISON,1145,169274,169243,8,1,1,2,2,2,,1,20JAN200916:34,8,8835440601,8835440106,,,,,,,,,,,,,527.1339062,200867288712we,,0,1537220081206002,8,39501,03/03/2025
,,200867288712we,15372200812064748,2008,7,28,47,28,47,48,8,7,2,5,3,,30,3,2,0,0,0,1,1,2,2,1537220081206003,7,6,3,,,,Y,,1537220081206,,12,we,1537220081206002,,,,HARRISON,1150,0,0,8,1,1,8,2,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,527.1339062,200867288712we,,0,1537220081206002,8,39501,03/03/2025
,SPOTTED SEATROUT,200867288712we,15372200812064748,2008,7,28,47,28,47,48,8,7,2,5,1,0,200,30,1,1,1,4,0,0,1,8,1537220081206004,7,6,1,,,,Y,,1537220081206,,12,we,1537220081206004,1,4,0,HARRISON,1230,169239,0,8,1,1,8,1,1,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,527.1339062,200867288712we,,0,1537220081206004,8,39501,03/03/2025
,SPOTTED SEATROUT,200867288712we,15372200812064748,2008,7,28,47,28,47,48,8,7,2,5,1,0,65,6,2,1,1,0,0,0,1,8,1537220081206005,7,6,2,,,,Y,,1537220081206,,12,we,1537220081206005,1,,,HARRISON,1250,169239,0,8,1,1,8,2,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,527.1339062,200867288712we,,0,1537220081206005,8,39560,03/03/2025
,SPOTTED SEATROUT,200867288712wd,15372200812095959,2008,7,28,59,28,59,59,8,7,3,5,1.5,0,30,5,2,1,1,0,0,0,2,1,1537220081209001,7,6,2,,,,Y,,1537220081209,,12,wd,1537220081209001,1,,,JACKSON,1040,169239,0,8,1,1,8,2,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,4066.6528243,200867288712wd,,0,1537220081209001,8,39567,03/03/2025
,,200867288712wd,15372200812095959,2008,7,28,59,28,59,59,8,7,3,5,1.5,0,5,0,2,1,1,0,0,1,2,2,1537220081209002,7,6,2,,,,Y,,1537220081209,,12,wd,1537220081209001,1,,,JACKSON,1045,0,0,8,1,1,8,2,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,4066.6528243,200867288712wd,,0,1537220081209002,8,39567,03/03/2025
,SPOTTED SEATROUT,200867288712we,15372200812134795,2008,7,28,47,28,47,95,8,7,2,5,2,0,100,10,1,1,1,2,0,0,2,1,1537220081213001,7,6,1,,,,Y,,1537220081213,,12,we,1537220081213001,1,2,0,HARRISON,1035,169239,0,8,1,1,8,1,1,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,2314.166574,200867288712we,,0,1537220081213001,8,39507,03/03/2025
,,200867288712we,15372200812134795,2008,7,28,47,28,47,95,8,7,2,5,2,,15,2,1,1,0,0,0,1,2,2,1537220081213002,7,6,2,,,,Y,,1537220081213,,12,we,1537220081213001,,,,HARRISON,1040,0,0,8,1,1,8,1,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,2314.166574,200867288712we,,0,1537220081213002,8,99998,03/03/2025
,RED DRUM,200867288712we,15372200812134795,2008,7,28,47,28,47,95,8,7,2,5,1,0,20,4,2,1,1,1,0,0,3,1,1537220081213003,7,6,1,,,,Y,,1537220081213,,12,we,1537220081213003,1,1,0,HARRISON,1110,169290,0,8,1,1,8,2,1,,1,20JAN200916:34,8,8835440901,,,,,,,,,,,,,,2314.166574,200867288712we,,0,1537220081213003,8,39540,03/03/2025
,,200867288712we,15372200812134795,2008,7,28,47,28,47,95,8,7,2,5,1,0,15,1,2,1,1,0,0,1,3,2,1537220081213004,7,6,2,,,,Y,,1537220081213,,12,we,1537220081213003,1,,,HARRISON,1115,0,0,8,1,1,8,2,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,2314.166574,200867288712we,,0,1537220081213004,8,39540,03/03/2025
,,200867288712we,15372200812134795,2008,7,28,47,28,47,95,8,7,2,5,1,,5,0,2,1,0,0,0,1,3,2,1537220081213005,7,6,2,,,,Y,,1537220081213,,12,we,1537220081213003,,,,HARRISON,1125,0,0,8,1,1,8,2,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,2314.166574,200867288712we,,0,1537220081213005,8,39540,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811045933,2008,7,28,59,28,59,33,8,7,2,5,2,0,60,10,1,1,3,0,0,0,1,8,1537720081104001,7,6,2,,,,Y,,1537720081104,,11,wd,1537720081104001,1,,,JACKSON,1100,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,238.76458886,200867288711wd,,0,1537720081104001,8,39565,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811045933,2008,7,28,59,28,59,33,8,7,2,5,4.5,0,150,20,1,2,1,4,0,0,2,1,1537720081104002,7,6,1,,,,Y,,1537720081104,,11,wd,1537720081104002,1,4,0,JACKSON,1130,169239,0,8,1,1,2,1,2,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,238.76458886,200867288711wd,,0,1537720081104002,8,39565,03/03/2025
,,200867288711wd,15377200811045933,2008,7,28,59,28,59,33,8,7,2,5,4.5,,100,20,1,0,0,0,1,1,2,2,1537720081104003,7,6,3,,,,Y,,1537720081104,,11,wd,1537720081104002,,,,JACKSON,1135,0,0,8,1,1,8,1,8,,2,19DEC200811:10,8,,,,,,,,,,,,,,,238.76458886,200867288711wd,,0,1537720081104002,8,39565,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811045933,2008,7,28,59,28,59,33,8,7,5,5,5,0,25,3,1,1,1,9,0,0,1,8,1537720081104004,7,6,1,,,,Y,,1537720081104,,11,wd,1537720081104004,1,7,0,JACKSON,1355,169239,0,8,1,1,8,2,1,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,238.76458886,200867288711wd,,0,1537720081104004,8,39564,03/03/2025
SPOTTED SEATROUT,SAND SEATROUT,200867288711wd,15377200811065933,2008,7,28,99,28,59,33,8,7,2,5,4,0,150,20,1,2,2,8,0,0,2,1,1537720081106001,7,6,1,,,,N,,1537720081106,,11,wd,1537720081106001,1,6,0,,1045,169243,169239,8,1,1,2,1,2,,2,19DEC200811:10,8,8835440106,8835440102,,,,,,,,,,,,,390.50335847,200867288711wd,,0,1537720081106001,8,99998,03/03/2025
