PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,DATE1,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,RED DRUM,200617228701we,1522120060108109244,2006,7,22,57,22,109,244,8,7,4,5,5,0,10,0,2,1,1,1,0,0,3,1,1522120060108005,7,1,1,,,,Y,,1522120060108,,01,we,1522120060108005,1,1,0,LAFOURCHE,1126,169290,0,8,1,1,1,1,2,,8,8835440901,,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108005,8,70394,03/03/2025
,RED DRUM,200617228701we,1522120060108109244,2006,7,22,57,22,109,244,8,7,4,5,5,0,10,0,1,1,1,4,0,1,3,2,1522120060108006,7,1,1,,,,Y,,1522120060108,,01,we,1522120060108005,1,3,0,LAFOURCHE,1131,169290,0,8,1,1,1,1,2,,8,8835440901,,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108006,8,70394,03/03/2025
,RED DRUM,200617228701we,1522120060108109244,2006,7,22,57,22,109,244,8,7,4,5,4,,4,0,2,1,0,0,0,1,3,2,1522120060108007,7,1,2,,,,Y,,1522120060108,,01,we,1522120060108005,,,,LAFOURCHE,1136,169290,0,8,1,1,8,2,8,,8,8835440901,,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108007,8,70394,03/03/2025
,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,57,22,109,244,8,7,4,5,5,0,12,8,1,2,2,10,0,0,2,1,1522120060108008,7,1,1,,,,Y,,1522120060108,,01,we,1522120060108008,1,37,0,LAFOURCHE,1217,169239,0,8,1,1,2,1,2,,8,8835440102,,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108008,8,70301,03/03/2025
,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,57,22,109,244,8,7,4,5,5,0,12,8,1,0,2,0,1,1,2,2,1522120060108009,7,1,3,,,,Y,,1522120060108,,01,we,1522120060108008,1,,,LAFOURCHE,1222,169239,0,8,1,1,8,1,8,,8,8835440102,,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108008,8,70301,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,63,22,109,244,8,7,4,5,4,0,25,2,1,1,2,2,0,0,3,1,1522120060108010,7,1,1,,,,N,,1522120060108,,01,we,1522120060108010,1,1,0,,1237,169239,169290,8,1,1,1,1,2,,8,8835440102,8835440901,,,,,,30APR200714:33,1935.004361,200617228701we,,0,1522120060108010,8,70785,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,63,22,109,244,8,7,4,5,4,0,10,1,1,1,3,0,0,0,2,1,1522120060108011,7,1,2,,,,N,,1522120060108,,01,we,1522120060108011,1,0,6,,1242,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,645.00145368,200617228701we,,0,1522120060108011,8,70785,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,121,22,109,244,8,7,4,5,4,0,10,2,1,1,3,0,0,1,2,2,1522120060108012,7,1,2,,,,N,,1522120060108,,01,we,1522120060108011,1,0,6,,1247,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,645.00145368,200617228701we,,0,1522120060108012,8,70719,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,55,22,109,244,8,7,4,5,4,0,50,3,1,1,3,0,0,0,4,1,1522120060108013,7,1,2,,,,Y,,1522120060108,,01,we,1522120060108013,1,0,8,LAFAYETTE,1345,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108013,8,70506,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,55,22,109,244,8,7,4,5,4,0,20,1,1,1,4,0,0,1,4,2,1522120060108014,7,1,2,,,,Y,,1522120060108,,01,we,1522120060108013,1,,,LAFAYETTE,1350,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108014,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,22,55,22,109,244,8,7,4,5,4,0,100,4,1,1,4,0,0,1,4,2,1522120060108015,7,1,2,,,,Y,,1522120060108,,01,we,1522120060108013,1,,,LAFAYETTE,1355,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,1107.5765147,200617228701we,,0,1522120060108015,8,70592,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1522120060108109244,2006,7,48,167,22,109,244,8,7,4,5,4,0,5,0,1,1,3,0,0,1,4,2,1522120060108016,7,1,2,,,,O,,1522120060108,,01,we,1522120060108013,1,0,8,,1400,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,5388.742114,200617228701we,,0,1522120060108016,8,77573,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228702wd,152212006020757524,2006,7,22,5,22,57,524,8,7,4,5,4,0,20,5,1,3,2,5,0,0,3,1,1522120060207001,7,1,1,,,,Y,,1522120060207,,02,wd,1522120060207001,1,24,0,ASCENSION,1159,169239,169290,8,1,1,2,1,2,,8,8835440102,8835440901,,,,,,30APR200714:33,950.7463524,200617228702wd,,0,1522120060207001,8,70737,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228702wd,152212006020757524,2006,7,22,5,22,57,524,8,7,4,5,4,0,20,5,1,0,2,0,1,1,3,2,1522120060207002,7,1,3,,,,Y,,1522120060207,,02,wd,1522120060207001,1,,,ASCENSION,1204,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,950.7463524,200617228702wd,,0,1522120060207001,8,70737,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228702wd,152212006020757524,2006,7,22,33,22,57,524,8,7,4,5,4,0,20,5,1,0,1,0,1,1,3,2,1522120060207003,7,1,3,,,,N,,1522120060207,,02,wd,1522120060207001,1,,,,1209,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,553.67080399,200617228702wd,,0,1522120060207001,8,70739,03/03/2025
,,200617228701we,152332006010175173,2006,7,22,75,22,75,173,8,7,4,5,4,0,20,2,1,1,2,0,0,0,2,1,1523320060101001,7,1,2,,,,Y,,1523320060101,,01,we,1523320060101001,1,,,PLAQUEMINES,1240,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,620.36443008,200617228701we,,0,1523320060101001,8,70037,03/03/2025
,,200617228701we,152332006010175173,2006,7,22,75,22,75,173,8,7,4,5,4,0,20,4,1,1,1,2,0,1,2,2,1523320060101002,7,1,1,,,,Y,,1523320060101,,01,we,1523320060101001,1,,,PLAQUEMINES,1245,0,0,8,1,1,8,1,1,,8,,,,,,,,30APR200714:33,620.36443008,200617228701we,,0,1523320060101002,8,70083,03/03/2025
SPOTTED SEATROUT,RED DRUM,200617228701we,152332006010175173,2006,7,22,75,22,75,173,8,7,4,5,4,0,50,8,1,1,2,14,0,0,1,8,1523320060101003,7,1,1,,,,Y,,1523320060101,,01,we,1523320060101003,1,9,0,PLAQUEMINES,1300,169290,169239,8,1,1,8,1,1,,8,8835440901,8835440102,,,,,,30APR200714:33,620.36443008,200617228701we,,0,1523320060101003,8,70037,03/03/2025
BLACK DRUM,RED DRUM,200617228701we,152332006010175173,2006,7,22,51,22,75,173,8,7,4,5,4,0,10,4,1,1,4,0,0,0,2,1,1523320060101004,7,1,2,,,,Y,,1523320060101,,01,we,1523320060101004,1,0,2,JEFFERSON,1532,169290,169288,8,1,1,8,1,8,,8,8835440901,8835440801,,,,,,30APR200714:33,620.36443008,200617228701we,,0,1523320060101004,8,70058,03/03/2025
BLACK DRUM,RED DRUM,200617228701we,152332006010175173,2006,7,22,51,22,75,173,8,7,4,5,4,0,0,0,1,1,3,0,0,1,2,2,1523320060101005,7,1,2,,,,Y,,1523320060101,,01,we,1523320060101004,1,0,2,JEFFERSON,1534,169290,169288,8,1,1,8,2,8,,8,8835440901,8835440801,,,,,,30APR200714:33,620.36443008,200617228701we,,0,1523320060101005,8,70058,03/03/2025
,,200617228701we,152442006010757133,2006,7,22,63,22,57,133,8,7,4,5,2,0,200,24,1,3,0,4,0,0,3,1,1524420060107001,7,1,1,,,,N,,1524420060107,,01,we,1524420060107001,1,4,0,,1210,0,0,8,1,1,2,2,2,,8,,,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107001,8,70726,03/03/2025
,,200617228701we,152442006010757133,2006,7,22,33,22,57,133,8,7,4,5,2,,200,20,1,0,0,0,1,1,3,2,1524420060107002,7,1,3,,,,N,,1524420060107,,01,we,1524420060107001,,,,,1220,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107001,8,70714,03/03/2025
,,200617228701we,152442006010757133,2006,7,22,33,22,57,133,8,7,4,5,2,,200,20,1,0,0,0,1,1,3,2,1524420060107003,7,1,3,,,,N,,1524420060107,,01,we,1524420060107001,,,,,1230,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107001,8,70714,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,152442006010757133,2006,7,22,5,22,57,133,8,7,4,5,4,0,50,6,1,2,1,13,0,0,2,1,1524420060107004,7,1,1,,,,Y,,1524420060107,,01,we,1524420060107004,1,3,0,ASCENSION,1420,169239,169290,8,1,1,2,1,2,,8,8835440102,8835440901,,,,,,30APR200714:33,1998.4162551,200617228701we,,0,1524420060107004,8,70734,03/03/2025
,SPOTTED SEATROUT,200617228701we,152442006010757133,2006,7,22,5,22,57,133,8,7,4,5,4,0,50,6,1,0,1,0,1,1,2,2,1524420060107005,7,1,3,,,,Y,,1524420060107,,01,we,1524420060107004,1,,,ASCENSION,1430,169239,0,8,1,1,8,1,8,,8,8835440102,,,,,,,30APR200714:33,1998.4162551,200617228701we,,0,1524420060107004,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,152442006010757133,2006,7,22,33,22,57,133,8,7,4,5,4,0,12,3,1,1,1,1,0,0,2,1,1524420060107006,7,1,1,,,,N,,1524420060107,,01,we,1524420060107006,1,1,0,,1510,169239,169290,8,1,1,8,1,1,,8,8835440102,8835440901,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107006,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,152442006010757133,2006,7,22,33,22,57,133,8,7,4,5,4,,12,3,1,1,0,0,0,1,2,2,1524420060107007,7,1,2,,,,N,,1524420060107,,01,we,1524420060107006,,,,,1520,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107007,8,99998,03/03/2025
,,200617228701we,152442006010757133,2006,7,22,33,22,57,133,8,7,4,5,4,0,5,2,1,3,2,12,0,0,3,1,1524420060107008,7,1,1,,,,N,,1524420060107,,01,we,1524420060107008,1,,,,1600,0,0,8,1,1,2,1,2,,8,,,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107008,8,70818,03/03/2025
,,200617228701we,152442006010757133,2006,7,22,123,22,57,133,8,7,4,5,4,0,2,0,1,0,2,0,1,1,3,2,1524420060107009,7,1,3,,,,N,,1524420060107,,01,we,1524420060107008,1,,,,1610,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107008,8,71263,03/03/2025
,,200617228701we,152442006010757133,2006,7,22,123,22,57,133,8,7,4,5,4,0,1,0,1,0,2,0,1,1,3,2,1524420060107010,7,1,3,,,,N,,1524420060107,,01,we,1524420060107008,1,,,,1620,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,1163.7854112,200617228701we,,0,1524420060107008,8,71263,03/03/2025
,,200617228701we,1524420060115571334,2006,7,28,133,22,57,1334,8,7,4,5,5,0,0,0,1,1,1,1,0,0,2,1,1524420060115001,7,1,1,,,,O,,1524420060115,,01,we,1524420060115001,1,,,,1135,0,0,8,1,1,8,1,1,,8,,,,,,,,30APR200714:33,8077.5037934,200617228701we,,0,1524420060115001,8,38751,03/03/2025
,,200617228701we,1524420060115571334,2006,7,28,133,22,57,1334,8,7,4,5,5,,0,0,1,1,0,0,0,1,2,2,1524420060115002,7,1,2,,,,O,,1524420060115,,01,we,1524420060115001,,,,,1142,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,8077.5037934,200617228701we,,0,1524420060115002,8,38751,03/03/2025
,,200617228701we,1524420060115571334,2006,7,22,89,22,57,1334,8,7,4,5,5,0,20,8,1,2,2,19,0,0,2,1,1524420060115003,7,1,1,,,,Y,,1524420060115,,01,we,1524420060115003,1,18,0,ST CHARLES,1235,0,0,8,1,1,2,1,2,,8,,,,,,,,30APR200714:33,1660.2118472,200617228701we,,0,1524420060115003,8,70047,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060115571334,2006,7,22,89,22,57,1334,8,7,4,5,5,0,35,7,1,0,2,0,1,1,2,2,1524420060115004,7,1,3,,,,Y,,1524420060115,,01,we,1524420060115003,1,,,ST CHARLES,1245,169239,0,8,1,1,8,1,8,,8,8835440102,,,,,,,30APR200714:33,1660.2118472,200617228701we,,0,1524420060115003,8,70047,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060115571334,2006,7,22,51,22,57,1334,8,7,4,5,5,0,30,8,1,3,3,15,0,0,3,1,1524420060115005,7,1,1,,,,Y,,1524420060115,,01,we,1524420060115005,1,2,0,JEFFERSON,1338,169239,0,8,1,1,2,1,2,,8,8835440102,,,,,,,30APR200714:33,2490.3177708,200617228701we,,0,1524420060115005,8,70072,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060115571334,2006,7,22,51,22,57,1334,8,7,4,5,5,0,30,4,1,0,3,0,1,1,3,2,1524420060115006,7,1,3,,,,Y,,1524420060115,,01,we,1524420060115005,1,,,JEFFERSON,1345,169239,0,8,1,1,8,1,8,,8,8835440102,,,,,,,30APR200714:33,2490.3177708,200617228701we,,0,1524420060115005,8,70094,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060115571334,2006,7,22,5,22,57,1334,8,7,4,5,4,0,0,0,1,1,1,1,0,0,2,1,1524420060115007,7,1,1,,,,Y,,1524420060115,,01,we,1524420060115007,1,1,0,ASCENSION,1410,169239,0,8,1,1,1,1,2,,8,8835440102,,,,,,,30APR200714:33,1660.2118472,200617228701we,,0,1524420060115007,8,99998,03/03/2025
,,200617228701we,1524420060115571334,2006,7,22,63,22,57,1334,8,7,4,5,4,0,0,0,1,1,1,1,0,1,2,2,1524420060115008,7,1,1,,,,N,,1524420060115,,01,we,1524420060115007,1,1,0,,1415,0,0,8,1,1,1,1,2,,8,,,,,,,,30APR200714:33,966.83077026,200617228701we,,0,1524420060115008,8,70726,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1524420060115571334,2006,7,22,63,22,57,1334,8,7,4,5,4.5,0,3,3,1,1,1,0,0,0,2,1,1524420060115009,7,1,2,,,,N,,1524420060115,,01,we,1524420060115009,1,,,,1528,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,966.83077026,200617228701we,,0,1524420060115009,8,70726,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701we,1524420060115571334,2006,7,22,63,22,57,1334,8,7,4,5,4.5,0,3,3,1,1,1,2,0,1,2,2,1524420060115010,7,1,1,,,,N,,1524420060115,,01,we,1524420060115009,1,2,0,,1539,169239,169290,8,1,1,8,2,1,,8,8835440102,8835440901,,,,,,30APR200714:33,966.83077026,200617228701we,,0,1524420060115010,8,70726,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,2,0,25,10,1,2,2,15,0,0,2,1,1524420060122001,7,1,1,,,,Y,,1524420060122,,01,we,1524420060122001,1,36,0,LAFOURCHE,938,169239,0,8,1,1,2,1,2,,8,8835440102,,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122001,8,70345,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,2,0,25,2,1,0,2,0,1,1,2,2,1524420060122002,7,1,3,,,,Y,,1524420060122,,01,we,1524420060122001,1,,,LAFOURCHE,948,169239,0,8,1,1,8,1,8,,8,8835440102,,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122001,8,70373,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,3,0,5,5,1,3,1,5,0,0,3,1,1524420060122003,7,1,1,,,,Y,,1524420060122,,01,we,1524420060122003,1,1,0,LAFOURCHE,1020,169239,0,8,1,1,2,2,2,,8,8835440102,,,,,,,30APR200714:33,1016.8797564,200617228701we,,0,1524420060122003,8,70345,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,3,0,25,15,1,0,1,0,1,1,3,2,1524420060122004,7,1,3,,,,Y,,1524420060122,,01,we,1524420060122003,1,,,LAFOURCHE,1030,169239,0,8,1,1,8,2,8,,8,8835440102,,,,,,,30APR200714:33,1016.8797564,200617228701we,,0,1524420060122003,8,70345,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060122571334,2006,7,22,45,22,57,1334,8,7,4,5,3,0,7,7,1,2,2,5,0,0,2,1,1524420060122005,7,1,1,,,,Y,,1524420060122,,01,we,1524420060122005,1,3,0,IBERIA,1140,169239,0,8,1,1,2,1,2,,8,8835440102,,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122005,8,70560,03/03/2025
,SPOTTED SEATROUT,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,3,0,8,5,1,0,1,0,1,1,2,2,1524420060122006,7,1,3,,,,Y,,1524420060122,,01,we,1524420060122005,1,,,LAFOURCHE,1150,169239,0,8,1,1,8,1,8,,8,8835440102,,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122005,8,70345,03/03/2025
SPOTTED SEATROUT,RED DRUM,200617228701we,1524420060122571334,2006,7,22,71,22,57,1334,8,7,4,5,2.5,0,20,5,1,2,0,6,0,0,2,1,1524420060122007,7,1,1,,,,Y,,1524420060122,,01,we,1524420060122007,1,1,0,ORLEANS,1255,169290,169239,8,1,1,2,1,2,,8,8835440901,8835440102,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122007,8,70114,03/03/2025
,RED DRUM,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,2.5,0,20,10,1,0,2,0,1,1,2,2,1524420060122008,7,1,3,,,,Y,,1524420060122,,01,we,1524420060122007,1,,,LAFOURCHE,1305,169290,0,8,1,1,8,1,8,,8,8835440901,,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122007,8,70374,03/03/2025
,,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,2,0,20,0,1,1,0,1,0,0,2,1,1524420060122009,7,1,1,,,,Y,,1524420060122,,01,we,1524420060122009,1,1,0,LAFOURCHE,1425,0,0,8,1,1,8,1,1,,8,,,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122009,8,70373,03/03/2025
,,200617228701we,1524420060122571334,2006,7,22,57,22,57,1334,8,7,4,5,1.5,,20,0,1,1,0,0,0,1,2,2,1524420060122010,7,1,2,,,,Y,,1524420060122,,01,we,1524420060122009,,,,LAFOURCHE,1435,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,677.91983759,200617228701we,,0,1524420060122010,8,70373,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701wd,152442006012757524,2006,7,22,57,22,57,524,8,7,4,5,1,,10,4,1,1,0,0,0,0,1,8,1524420060127001,7,1,2,,,,Y,,1524420060127,,01,wd,1524420060127001,,,,LAFOURCHE,1020,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,3397.3246673,200617228701wd,,0,1524420060127001,8,70354,03/03/2025
,SPOTTED SEATROUT,200617228701wd,152442006012757524,2006,7,22,109,22,57,524,8,7,4,5,2.5,0,50,7,1,1,1,15,0,0,1,8,1524420060127002,7,1,1,,,,Y,,1524420060127,,01,wd,1524420060127002,1,20,0,TERREBONNE,1100,169239,0,8,1,1,8,1,1,,8,8835440102,,,,,,,30APR200714:33,3397.3246673,200617228701wd,,0,1524420060127002,8,70363,03/03/2025
,,200617228701wd,152442006012757524,2006,7,22,5,22,57,524,8,7,4,5,2.5,,7,0,1,1,0,0,0,0,3,1,1524420060127003,7,1,2,,,,Y,,1524420060127,,01,wd,1524420060127003,,,,ASCENSION,1130,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,3338.1245512,200617228701wd,,0,1524420060127003,8,70737,03/03/2025
,SPOTTED SEATROUT,200617228701wd,152442006012757524,2006,7,22,5,22,57,524,8,7,4,5,2.5,0,20,4,1,1,1,1,0,1,3,2,1524420060127004,7,1,1,,,,Y,,1524420060127,,01,wd,1524420060127003,1,1,0,ASCENSION,1135,169239,0,8,1,1,8,1,1,,8,8835440102,,,,,,,30APR200714:33,3338.1245512,200617228701wd,,0,1524420060127004,8,70737,03/03/2025
,,200617228701wd,152442006012757524,2006,7,22,5,22,57,524,8,7,4,5,2.5,,2,1,1,1,0,0,0,1,3,2,1524420060127005,7,1,2,,,,Y,,1524420060127,,01,wd,1524420060127003,,,,ASCENSION,1140,0,0,8,1,1,8,1,8,,8,,,,,,,,30APR200714:33,3338.1245512,200617228701wd,,0,1524420060127005,8,70737,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228701wd,152442006012757133,2006,7,22,33,22,57,133,8,7,4,5,3,,30,0,1,1,0,0,0,0,2,1,1524420060127006,7,1,2,,,,N,,1524420060127,,01,wd,1524420060127006,,,,,1330,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,1831.726717,200617228701wd,,0,1524420060127006,8,70815,03/03/2025
,RED DRUM,200617228701wd,152442006012757133,2006,7,22,33,22,57,133,8,7,4,5,3,,12,1,1,1,0,0,0,1,2,2,1524420060127007,7,1,2,,,,N,,1524420060127,,01,wd,1524420060127006,,,,,1340,169290,0,8,1,1,8,1,8,,8,8835440901,,,,,,,30APR200714:33,1831.726717,200617228701wd,,0,1524420060127007,8,70808,03/03/2025
,,200617228701wd,152442006012757133,2006,7,22,33,22,57,133,8,7,4,5,4,0,20,4,1,2,1,15,0,0,2,1,1524420060127008,7,1,1,,,,N,,1524420060127,,01,wd,1524420060127008,1,19,0,,1435,0,0,8,1,1,2,2,2,,8,,,,,,,,30APR200714:33,1831.726717,200617228701wd,,0,1524420060127008,8,70806,03/03/2025
,SPOTTED SEATROUT,200617228701wd,152442006012757133,2006,7,22,33,22,57,133,8,7,4,5,4,0,4,2,1,0,1,0,1,1,2,2,1524420060127009,7,1,3,,,,N,,1524420060127,,01,wd,1524420060127008,1,,,,1445,169239,0,8,1,1,8,2,8,,8,8835440102,,,,,,,30APR200714:33,1831.726717,200617228701wd,,0,1524420060127008,8,70811,03/03/2025
,SPOTTED SEATROUT,200617228702wd,1524420060201571334,2006,7,22,57,22,57,1334,8,7,4,5,2,0,30,12,1,1,2,1,0,0,2,1,1524420060201001,7,1,1,,,,Y,,1524420060201,,02,wd,1524420060201001,1,1,0,LAFOURCHE,1015,169239,0,8,1,1,8,1,1,,8,8835440102,,,,,,,30APR200714:33,2894.8311608,200617228702wd,,0,1524420060201001,8,70354,03/03/2025
SPOTTED SEATROUT,RED DRUM,200617228702wd,1524420060201571334,2006,7,22,57,22,57,1334,8,7,4,5,2,0,8,0,1,1,1,0,0,1,2,2,1524420060201002,7,1,2,,,,Y,,1524420060201,,02,wd,1524420060201001,1,,,LAFOURCHE,1025,169290,169239,8,1,1,8,1,8,,8,8835440901,8835440102,,,,,,30APR200714:33,2894.8311608,200617228702wd,,0,1524420060201002,8,70345,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228702wd,1524420060201571334,2006,7,22,57,22,57,1334,8,7,4,5,2.5,,7,1,1,1,0,0,0,0,2,1,1524420060201003,7,1,2,,,,Y,,1524420060201,,02,wd,1524420060201003,,,,LAFOURCHE,1110,169239,169290,8,1,1,8,1,8,,8,8835440102,8835440901,,,,,,30APR200714:33,2894.8311608,200617228702wd,,0,1524420060201003,8,70345,03/03/2025
SPOTTED SEATROUT,RED DRUM,200617228702wd,1524420060201571334,2006,7,22,57,22,57,1334,8,7,4,5,2.5,,7,1,1,1,0,0,0,1,2,2,1524420060201004,7,1,2,,,,Y,,1524420060201,,02,wd,1524420060201003,,,,LAFOURCHE,1115,169290,169239,8,1,1,8,2,8,,8,8835440901,8835440102,,,,,,30APR200714:33,2894.8311608,200617228702wd,,0,1524420060201004,8,70345,03/03/2025
RED DRUM,SPOTTED SEATROUT,200617228702wd,1524420060201571334,2006,7,22,7,22,57,1334,8,7,4,5,5,0,7,1,1,2,1,15,0,0,2,1,1524420060201005,7,1,1,,,,Y,,1524420060201,,02,wd,1524420060201005,1,25,9,ASSUMPTION,1200,169239,169290,8,1,1,2,1,2,,8,8835440102,8835440901,,,,,,30APR200714:33,2894.8311608,200617228702wd,,0,1524420060201005,8,70339,03/03/2025
,SPOTTED SEATROUT,200617228702wd,1524420060201571334,2006,7,22,7,22,57,1334,8,7,4,5,5,0,7,1,1,0,1,0,1,1,2,2,1524420060201006,7,1,3,,,,Y,,1524420060201,,02,wd,1524420060201005,1,,,ASSUMPTION,1210,169239,0,8,1,1,8,1,8,,8,8835440102,,,,,,,30APR200714:33,2894.8311608,200617228702wd,,0,1524420060201005,8,70339,03/03/2025
,,200617228702wd,1524420060201571334,2006,7,22,5,22,57,1334,8,7,4,5,5,0,12,5,1,2,2,16,0,0,2,1,1524420060201007,7,1,1,,,,Y,,1524420060201,,02,wd,1524420060201007,1,16,0,ASCENSION,1330,0,0,8,1,1,2,1,2,,8,,,,,,,,30APR200714:33,2894.8311608,200617228702wd,,0,1524420060201007,8,70737,03/03/2025
,,200617228702wd,1524420060201571334,2006,7,22,33,22,57,1334,8,7,4,5,5,0,0,0,1,0,1,0,1,1,2,2,1524420060201008,7,1,3,,,,N,,1524420060201,,02,wd,1524420060201007,1,,,,1340,0,0,8,1,1,8,2,8,,8,,,,,,,,30APR200714:33,1685.8160877,200617228702wd,,0,1524420060201007,8,70817,03/03/2025
