PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,RED DRUM,200717228502we,1524820070210751369,2007,0,8,49,22,75,1369,7,5,4,5,2,0,0,0,1,2,1,1,0,0,2,1,1524820070210003,7,1,1,1,,,O,1,1524820070210,,02,we,1524820070210003,1,15,0,,1445,169290,0,8,1,1,2,1,2,,1,22MAR200708:58,8,8835440901,,,,,,,34.878480724,200717228502we,,0,1524820070210003,8,80442,03/03/2025
,RED DRUM,200717228502we,1524820070210751369,2007,0,8,49,22,75,1369,7,5,4,5,2,0,0,0,1,0,1,0,1,1,2,2,1524820070210004,7,1,3,1,,,O,1,1524820070210,,02,we,1524820070210003,1,,,,1450,169290,0,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440901,,,,,,,34.878480724,200717228502we,,0,1524820070210003,8,80442,03/03/2025
,RED DRUM,200717228502we,15326200702118764,2007,7,22,33,22,87,64,7,5,4,5,1,,25,1,1,1,0,0,0,0,2,1,1532620070211001,7,1,2,2,,,N,2,1532620070211,,02,we,1532620070211001,,,,,1220,169290,0,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,,,,,,,36.185306169,200717228502we,,0,1532620070211001,8,70810,03/03/2025
,RED DRUM,200717228502we,15326200702118764,2007,7,22,33,22,87,64,7,5,4,5,1,,0,0,1,1,0,0,0,1,2,2,1532620070211002,7,1,2,2,,,N,2,1532620070211,,02,we,1532620070211001,,,,,1225,169290,0,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,,,,,,,36.185306169,200717228502we,,0,1532620070211002,8,70810,03/03/2025
,SPOTTED SEATROUT,200717228502wd,1533420070212109325,2007,7,22,33,22,109,325,7,5,4,5,4.5,0,10,1,1,4,0,1,0,0,4,1,1533420070212001,7,1,1,1,,,N,1,1533420070212,,02,wd,1533420070212001,1,17,0,,1319,169239,0,8,1,1,2,2,2,,1,22MAR200708:58,8,8835440102,,,,,,,120.61607281,200717228502wd,,0,1533420070212001,8,70806,03/03/2025
,SPOTTED SEATROUT,200717228502wd,1533420070212109325,2007,7,22,57,22,109,325,7,5,4,5,4.5,,4,1,1,0,0,0,1,1,4,2,1533420070212002,7,1,3,1,,,Y,1,1533420070212,,02,wd,1533420070212001,,,,LAFOURCHE,1322,169239,0,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440102,,,,,,,155.5713308,200717228502wd,,0,1533420070212001,8,70394,03/03/2025
,SPOTTED SEATROUT,200717228502wd,1533420070212109325,2007,7,22,105,22,109,325,7,5,4,5,4.5,,20,1,1,0,0,0,1,1,4,2,1533420070212003,7,1,3,1,,,Y,1,1533420070212,,02,wd,1533420070212001,,,,TANGIPAHOA,1325,169239,0,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440102,,,,,,,155.5713308,200717228502wd,,0,1533420070212001,8,70454,03/03/2025
,SPOTTED SEATROUT,200717228502wd,1533420070212109325,2007,7,28,5,22,109,325,7,5,4,5,4.5,,4,1,1,0,0,0,1,1,4,2,1533420070212004,7,1,3,1,,,O,1,1533420070212,,02,wd,1533420070212001,,,,,1328,169239,0,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440102,,,,,,,322.96176668,200717228502wd,,0,1533420070212001,8,39645,03/03/2025
TUNA GENUS,WAHOO,200717228702we,153002007021075311,2007,7,22,71,22,75,311,8,7,1,2,0.5,,126,25,1,1,0,0,0,0,2,1,1530020070210001,7,1,2,,,,Y,,1530020070210,,02,we,1530020070210001,,,,ORLEANS,1315,172451,172418,2,1,1,8,1,8,,1,22MAR200708:58,2,8850030601,8850030400,,,,,,1295.0433375,200717228702we,,0,1530020070210001,8,70130,03/03/2025
TUNA GENUS,WAHOO,200717228702we,153002007021075311,2007,7,22,105,22,75,311,8,7,1,2,0.5,,58,10,2,1,0,0,0,1,2,2,1530020070210002,7,1,2,,,,Y,,1530020070210,,02,we,1530020070210001,,,,TANGIPAHOA,1320,172451,172418,2,1,1,8,1,8,,1,22MAR200708:58,2,8850030601,8850030400,,,,,,1295.0433375,200717228702we,,0,1530020070210002,8,70443,03/03/2025
,,200717228701we,150522007011310183,2007,7,22,55,22,101,83,8,7,M,5,4,0,15,3,1,1,1,2,0,0,1,8,1505220070113001,7,1,1,,,,Y,,1505220070113,,01,we,1505220070113001,1,1,0,LAFAYETTE,1355,0,0,8,1,1,8,1,1,,1,21FEB200709:19,8,,,,,,,,1169.8779742,200717228701we,,0,1505220070113001,8,70518,03/03/2025
,RED DRUM,200717228701we,150522007011310183,2007,7,22,45,22,101,83,8,7,M,5,4,,20,3,1,1,0,0,0,0,2,1,1505220070113002,7,1,2,,,,Y,,1505220070113,,01,we,1505220070113002,,,,IBERIA,1415,169290,0,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440901,,,,,,,1169.8779742,200717228701we,,0,1505220070113002,8,70563,03/03/2025
,RED DRUM,200717228701we,150522007011310183,2007,7,22,45,22,101,83,8,7,M,5,4,,20,3,1,1,0,0,0,1,2,2,1505220070113003,7,1,2,,,,Y,,1505220070113,,01,we,1505220070113002,,,,IBERIA,1420,169290,0,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440901,,,,,,,1169.8779742,200717228701we,,0,1505220070113003,8,70563,03/03/2025
,,200717228701we,150522007011310183,2007,7,22,59,22,101,83,8,7,M,5,3,,0,0,1,1,0,0,0,0,4,1,1505220070113004,7,1,2,,,,N,,1505220070113,,01,we,1505220070113004,,,,,1425,0,0,8,1,1,8,1,8,,1,21FEB200709:19,8,,,,,,,,3728.2692772,200717228701we,,0,1505220070113004,8,99998,03/03/2025
,RED DRUM,200717228701we,150522007011310183,2007,7,22,45,22,101,83,8,7,M,5,5,0,16,8,1,1,0,1,0,0,1,8,1505220070113005,7,1,1,,,,Y,,1505220070113,,01,we,1505220070113005,1,1,0,IBERIA,1500,169290,0,8,1,1,8,1,1,,2,21FEB200709:19,8,8835440901,,,,,,,1169.8779742,200717228701we,,0,1505220070113005,8,70560,03/03/2025
,RED DRUM,200717228701we,150522007011310183,2007,7,22,99,22,101,83,8,7,M,5,7,,100,25,1,1,0,0,0,0,2,1,1505220070113006,7,1,2,,,,Y,,1505220070113,,01,we,1505220070113006,,,,ST MARTIN,1550,169290,0,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440901,,,,,,,2339.7559485,200717228701we,,0,1505220070113006,8,70582,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,150692007022575311,2007,7,1,97,22,75,311,8,7,4,5,2,0,10,4,1,4,1,8,0,0,4,1,1506920070225001,7,1,1,,,,O,,1506920070225,,02,we,1506920070225001,1,20,0,MOBILE,1320,169290,169239,8,1,1,2,1,2,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,964.45564107,200717228702we,,0,1506920070225001,8,36608,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,150692007022575311,2007,7,1,97,22,75,311,8,7,4,5,2,0,100,10,1,0,1,0,1,1,4,2,1506920070225002,7,1,3,,,,O,,1506920070225,,02,we,1506920070225001,1,,,MOBILE,1325,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,964.45564107,200717228702we,,0,1506920070225001,8,36608,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,150692007022575311,2007,7,1,97,22,75,311,8,7,4,5,2,0,50,5,1,0,1,0,1,1,4,2,1506920070225003,7,1,3,,,,O,,1506920070225,,02,we,1506920070225001,1,,,MOBILE,1330,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,964.45564107,200717228702we,,0,1506920070225001,8,36608,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,150692007022575311,2007,7,1,97,22,75,311,8,7,4,5,2,0,1,1,2,0,1,0,1,1,4,2,1506920070225004,7,1,3,,,,O,,1506920070225,,02,we,1506920070225001,1,,,MOBILE,1335,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,964.45564107,200717228702we,,0,1506920070225001,8,36608,03/03/2025
,RED DRUM,200717228702we,150692007022575311,2007,7,22,75,22,75,311,8,7,4,5,0.5,0,30,1,2,5,2,7,0,0,5,1,1506920070225005,7,1,1,,,,Y,,1506920070225,,02,we,1506920070225005,1,,,PLAQUEMINES,1445,169290,0,8,1,1,2,1,2,,1,22MAR200708:58,8,8835440901,,,,,,,1097.7886048,200717228702we,,0,1506920070225005,8,70041,03/03/2025
,RED DRUM,200717228702we,150692007022575311,2007,7,22,75,22,75,311,8,7,4,5,0.5,,15,0,2,0,0,0,1,1,5,2,1506920070225006,7,1,3,,,,Y,,1506920070225,,02,we,1506920070225005,,,,PLAQUEMINES,1450,169290,0,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440901,,,,,,,1097.7886048,200717228702we,,0,1506920070225005,8,70041,03/03/2025
,RED DRUM,200717228702we,150692007022575311,2007,7,22,75,22,75,311,8,7,4,5,0.5,,30,1,2,0,0,0,1,1,5,2,1506920070225007,7,1,3,,,,Y,,1506920070225,,02,we,1506920070225005,,,,PLAQUEMINES,1455,169290,0,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440901,,,,,,,1097.7886048,200717228702we,,0,1506920070225005,8,70041,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,151662007020375126,2007,7,28,111,22,75,126,8,7,4,5,3,0,9,3,1,1,2,1,0,0,3,1,1516620070203001,7,1,1,,,,O,,1516620070203,,02,we,1516620070203001,1,,,,1425,169290,169239,8,1,1,8,1,1,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,1887.2881443,200717228702we,,0,1516620070203001,8,39476,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,151662007020375126,2007,7,28,111,22,75,126,8,7,4,5,3,0,9,3,2,1,1,0,0,1,3,2,1516620070203002,7,1,2,,,,O,,1516620070203,,02,we,1516620070203001,1,,,,1430,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,1887.2881443,200717228702we,,0,1516620070203002,8,39423,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,151662007020375126,2007,7,28,73,22,75,126,8,7,4,5,3,0,7,2,1,1,1,0,0,1,3,2,1516620070203003,7,1,2,,,,O,,1516620070203,,02,we,1516620070203001,1,,,,1435,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,1887.2881443,200717228702we,,0,1516620070203003,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228702we,151662007020375126,2007,7,22,51,22,75,126,8,7,4,5,1,,12,4,1,1,0,0,0,0,4,1,1516620070203004,7,1,2,,,,Y,,1516620070203,,02,we,1516620070203004,,,,JEFFERSON,1510,169239,169290,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440102,8835440901,,,,,,1288.9198822,200717228702we,,0,1516620070203004,8,70006,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228702we,151662007020375126,2007,7,22,51,22,75,126,8,7,4,5,1,,2,0,1,1,0,0,0,1,4,2,1516620070203005,7,1,2,,,,Y,,1516620070203,,02,we,1516620070203004,,,,JEFFERSON,1515,169239,169290,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440102,8835440901,,,,,,1288.9198822,200717228702we,,0,1516620070203005,8,70002,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228702we,151662007020375126,2007,7,22,51,22,75,126,8,7,4,5,1,,5,2,1,1,0,0,0,1,4,2,1516620070203006,7,1,2,,,,Y,,1516620070203,,02,we,1516620070203004,,,,JEFFERSON,1520,169239,169290,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440102,8835440901,,,,,,1288.9198822,200717228702we,,0,1516620070203006,8,70001,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228702we,151662007020375126,2007,7,22,51,22,75,126,8,7,4,5,1,,12,4,1,1,0,0,0,1,4,2,1516620070203007,7,1,2,,,,Y,,1516620070203,,02,we,1516620070203004,,,,JEFFERSON,1525,169239,169290,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440102,8835440901,,,,,,1288.9198822,200717228702we,,0,1516620070203007,8,70006,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228701we,1517620070115511309,2007,7,22,51,22,51,1309,8,7,4,5,3,,10,4,1,1,0,0,0,0,2,1,1517620070115001,7,1,2,,,,Y,,1517620070115,,01,we,1517620070115001,,,,JEFFERSON,1248,169290,169239,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440901,8835440102,,,,,,1177.3961944,200717228701we,,0,1517620070115001,8,70058,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228701we,1517620070115511309,2007,7,22,51,22,51,1309,8,7,4,5,3,,15,5,1,1,0,0,0,1,2,2,1517620070115002,7,1,2,,,,Y,,1517620070115,,01,we,1517620070115001,,,,JEFFERSON,1253,169290,169239,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440901,8835440102,,,,,,1177.3961944,200717228701we,,0,1517620070115002,8,70003,03/03/2025
,,200717228701we,1517620070115511309,2007,7,22,51,22,51,1309,8,7,4,5,5,,5,0,1,1,0,0,0,0,2,1,1517620070115003,7,1,2,,,,Y,,1517620070115,,01,we,1517620070115003,,,,JEFFERSON,1510,0,0,8,1,1,8,2,8,,2,21FEB200709:19,8,,,,,,,,1177.3961944,200717228701we,,0,1517620070115003,8,70123,03/03/2025
,,200717228701we,1517620070115511309,2007,7,22,51,22,51,1309,8,7,4,5,5,,2,0,1,1,0,0,0,1,2,2,1517620070115004,7,1,2,,,,Y,,1517620070115,,01,we,1517620070115003,,,,JEFFERSON,1514,0,0,8,1,1,8,2,8,,2,21FEB200709:19,8,,,,,,,,1177.3961944,200717228701we,,0,1517620070115004,8,70123,03/03/2025
,RED DRUM,200717228701we,15176200701207573,2007,7,22,51,22,75,73,8,7,4,5,3,,1,0,2,1,0,0,0,0,3,1,1517620070120001,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120001,,,,JEFFERSON,1210,169290,0,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440901,,,,,,,972.73196261,200717228701we,,0,1517620070120001,8,70121,03/03/2025
,RED DRUM,200717228701we,15176200701207573,2007,7,22,51,22,75,73,8,7,4,5,3,,0,0,1,1,0,0,0,1,3,2,1517620070120002,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120001,,,,JEFFERSON,1214,169290,0,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440901,,,,,,,972.73196261,200717228701we,,0,1517620070120002,8,70003,03/03/2025
,RED DRUM,200717228701we,15176200701207573,2007,7,22,87,22,75,73,8,7,4,5,3,,0,0,2,1,0,0,0,1,3,2,1517620070120003,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120001,,,,ST BERNARD,1219,169290,0,8,1,1,8,2,8,,2,21FEB200709:19,8,8835440901,,,,,,,972.73196261,200717228701we,,0,1517620070120003,8,99998,03/03/2025
,,200717228701we,15176200701207573,2007,7,22,75,22,75,73,8,7,4,5,2,,50,8,1,1,0,0,0,0,3,1,1517620070120004,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120004,,,,PLAQUEMINES,1235,0,0,8,1,1,8,1,8,,1,21FEB200709:19,8,,,,,,,,972.73196261,200717228701we,,0,1517620070120004,8,70037,03/03/2025
,,200717228701we,15176200701207573,2007,7,22,75,22,75,73,8,7,4,5,2,,25,4,1,1,0,0,0,1,3,2,1517620070120005,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120004,,,,PLAQUEMINES,1239,0,0,8,1,1,8,1,8,,1,21FEB200709:19,8,,,,,,,,972.73196261,200717228701we,,0,1517620070120005,8,70037,03/03/2025
,,200717228701we,15176200701207573,2007,7,22,75,22,75,73,8,7,4,5,2,,3,1,1,1,0,0,0,1,3,2,1517620070120006,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120004,,,,PLAQUEMINES,1243,0,0,8,1,1,8,1,8,,1,21FEB200709:19,8,,,,,,,,972.73196261,200717228701we,,0,1517620070120006,8,70037,03/03/2025
,,200717228701we,15176200701207573,2007,7,22,75,22,75,73,8,7,4,5,4.5,,3,1,2,1,0,0,0,0,2,1,1517620070120007,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120007,,,,PLAQUEMINES,1432,0,0,8,1,1,8,2,8,,2,21FEB200709:19,8,,,,,,,,972.73196261,200717228701we,,0,1517620070120007,8,70037,03/03/2025
,,200717228701we,15176200701207573,2007,7,22,75,22,75,73,8,7,4,5,4.5,,3,1,2,1,0,0,0,1,2,2,1517620070120008,7,1,2,,,,Y,,1517620070120,,01,we,1517620070120007,,,,PLAQUEMINES,1437,0,0,8,1,1,8,2,8,,2,21FEB200709:19,8,,,,,,,,972.73196261,200717228701we,,0,1517620070120008,8,70037,03/03/2025
,,200717228702we,151762007020451127,2007,7,22,75,22,51,127,8,7,4,5,3.5,,2,0,2,1,0,0,0,0,2,1,1517620070204001,7,1,2,,,,Y,,1517620070204,,02,we,1517620070204001,,,,PLAQUEMINES,1306,0,0,8,1,1,8,2,8,,1,22MAR200708:58,8,,,,,,,,300.92299696,200717228702we,,0,1517620070204001,8,70037,03/03/2025
,,200717228702we,151762007020451127,2007,7,22,75,22,51,127,8,7,4,5,3.5,0,0,0,2,1,1,0,0,1,2,2,1517620070204002,7,1,2,,,,Y,,1517620070204,,02,we,1517620070204001,1,,,PLAQUEMINES,1311,0,0,8,1,1,8,2,8,,1,22MAR200708:58,8,,,,,,,,300.92299696,200717228702we,,0,1517620070204002,8,70037,03/03/2025
,RED DRUM,200717228702we,151762007020451127,2007,7,22,51,22,51,127,8,7,4,5,4.5,0,0,0,1,1,1,0,0,0,2,1,1517620070204003,7,1,2,,,,Y,,1517620070204,,02,we,1517620070204003,1,,,JEFFERSON,1538,169290,0,8,1,1,8,2,8,,2,22MAR200708:58,8,8835440901,,,,,,,300.92299696,200717228702we,,0,1517620070204003,8,70003,03/03/2025
,RED DRUM,200717228702we,151762007020451127,2007,7,22,51,22,51,127,8,7,4,5,4.5,,1,0,1,1,0,0,0,1,2,2,1517620070204004,7,1,2,,,,Y,,1517620070204,,02,we,1517620070204003,,,,JEFFERSON,1543,169290,0,8,1,1,8,2,8,,2,22MAR200708:58,8,8835440901,,,,,,,300.92299696,200717228702we,,0,1517620070204004,8,70003,03/03/2025
,RED DRUM,200717228702we,151762007021051127,2007,7,22,5,22,51,127,8,7,4,5,4,,6,0,1,1,0,0,0,0,3,1,1517620070210001,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210001,,,,ASCENSION,1216,169290,0,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,,,,,,,555.55014824,200717228702we,,0,1517620070210001,8,70737,03/03/2025
,RED DRUM,200717228702we,151762007021051127,2007,7,22,5,22,51,127,8,7,4,5,4,,6,0,1,1,0,0,0,1,3,2,1517620070210002,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210001,,,,ASCENSION,1220,169290,0,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,,,,,,,555.55014824,200717228702we,,0,1517620070210002,8,70737,03/03/2025
,RED DRUM,200717228702we,151762007021051127,2007,7,22,33,22,51,127,8,7,4,5,4,,6,0,1,1,0,0,0,1,3,2,1517620070210003,7,1,2,,,,N,,1517620070210,,02,we,1517620070210001,,,,,1224,169290,0,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,,,,,,,442.6189302,200717228702we,,0,1517620070210003,8,70818,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,5,0,30,1,1,1,2,0,0,0,2,1,1517620070210004,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210004,1,0,1,JEFFERSON,1240,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,555.55014824,200717228702we,,0,1517620070210004,8,70072,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,151762007021051127,2007,7,22,71,22,51,127,8,7,4,5,5,,30,1,2,1,0,0,0,1,2,2,1517620070210005,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210004,,,,ORLEANS,1246,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,555.55014824,200717228702we,,0,1517620070210005,8,70130,03/03/2025
,,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,4,0,30,15,2,1,1,0,0,0,3,1,1517620070210006,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210006,1,,,JEFFERSON,1253,0,0,8,1,1,8,1,8,,1,22MAR200708:58,8,,,,,,,,555.55014824,200717228702we,,0,1517620070210006,8,70072,03/03/2025
,,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,4,,4,1,1,1,0,0,0,1,3,2,1517620070210007,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210006,,,,JEFFERSON,1257,0,0,8,1,1,8,1,8,,1,22MAR200708:58,8,,,,,,,,555.55014824,200717228702we,,0,1517620070210007,8,70072,03/03/2025
,,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,4,,12,2,1,1,0,0,0,1,3,2,1517620070210008,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210006,,,,JEFFERSON,1302,0,0,8,1,1,8,1,8,,1,22MAR200708:58,8,,,,,,,,555.55014824,200717228702we,,0,1517620070210008,8,70072,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,6.5,0,8,0,1,1,2,0,0,0,2,1,1517620070210009,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210009,1,,,JEFFERSON,1358,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,555.55014824,200717228702we,,0,1517620070210009,8,70094,03/03/2025
SPOTTED SEATROUT,RED DRUM,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,6.5,0,5,1,1,1,1,0,0,1,2,2,1517620070210010,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210009,1,,,JEFFERSON,1403,169290,169239,8,1,1,8,1,8,,1,22MAR200708:58,8,8835440901,8835440102,,,,,,555.55014824,200717228702we,,0,1517620070210010,8,70094,03/03/2025
,RED DRUM,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,6,0,10,1,2,1,1,0,0,0,1,8,1517620070210011,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210011,1,,,JEFFERSON,1514,169290,0,8,1,1,8,2,8,,1,22MAR200708:58,8,8835440901,,,,,,,555.55014824,200717228702we,,0,1517620070210011,8,70072,03/03/2025
,,200717228702we,151762007021051127,2007,7,22,51,22,51,127,8,7,4,5,5,,20,5,2,1,0,0,0,0,2,1,1517620070210012,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210012,,,,JEFFERSON,1552,0,0,8,1,1,8,2,8,,1,22MAR200708:58,8,,,,,,,,555.55014824,200717228702we,,0,1517620070210012,8,70094,03/03/2025
,,200717228702we,151762007021051127,2007,7,22,5,22,51,127,8,7,4,5,5,,10,2,2,1,0,0,0,1,2,2,1517620070210013,7,1,2,,,,Y,,1517620070210,,02,we,1517620070210012,,,,ASCENSION,1557,0,0,8,1,1,8,2,8,,1,22MAR200708:58,8,,,,,,,,555.55014824,200717228702we,,0,1517620070210013,8,70737,03/03/2025
,,200717228701we,151952007012871183,2007,0,29,189,22,71,183,8,7,4,5,6,0,1,0,1,1,1,0,0,0,2,1,1519520070128001,7,1,2,,,,O,,1519520070128,,01,we,1519520070128001,1,,,,1112,0,0,8,1,1,8,1,8,,1,21FEB200709:19,8,,,,,,,,546.57951478,200717228701we,,0,1519520070128001,8,99998,03/03/2025
,,200717228701we,151952007012871183,2007,0,29,189,22,71,183,8,7,4,5,6,,0,0,1,1,0,0,0,1,2,2,1519520070128002,7,1,2,,,,O,,1519520070128,,01,we,1519520070128001,,,,,1117,0,0,8,1,1,8,1,8,,1,21FEB200709:19,8,,,,,,,,546.57951478,200717228701we,,0,1519520070128002,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228701we,151952007012871183,2007,7,22,51,22,71,183,8,7,4,5,4,,6,2,1,1,0,0,0,0,2,1,1519520070128003,7,1,2,,,,Y,,1519520070128,,01,we,1519520070128003,,,,JEFFERSON,1150,169239,169290,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440102,8835440901,,,,,,373.28544977,200717228701we,,0,1519520070128003,8,70058,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228701we,151952007012871183,2007,7,22,71,22,71,183,8,7,4,5,4,,6,2,2,1,0,0,0,1,2,2,1519520070128004,7,1,2,,,,Y,,1519520070128,,01,we,1519520070128003,,,,ORLEANS,1155,169239,169290,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440102,8835440901,,,,,,373.28544977,200717228701we,,0,1519520070128004,8,70128,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228701we,151952007012871183,2007,7,22,71,22,71,183,8,7,4,5,5,0,10,4,1,1,1,0,0,0,3,1,1519520070128005,7,1,2,,,,Y,,1519520070128,,01,we,1519520070128005,1,,,ORLEANS,1328,169239,169290,8,1,1,8,1,8,,1,21FEB200709:19,8,8835440102,8835440901,,,,,,559.92817466,200717228701we,,0,1519520070128005,8,70119,03/03/2025
RED DRUM,SPOTTED SEATROUT,200717228701we,151952007012871183,2007,7,48,113,22,71,183,8,7,4,5,5,,0,0,1,1,0,0,0,1,3,2,1519520070128006,7,1,2,,,,O,,1519520070128,,01,we,1519520070128005,,,,,1333,169239,169290,8,1,1,8,2,8,,1,21FEB200709:19,8,8835440102,8835440901,,,,,,819.86927217,200717228701we,,0,1519520070128006,8,75137,03/03/2025
,,200717228701we,151952007012871183,2007,7,22,51,22,71,183,8,7,4,5,2,0,2,0,1,1,1,1,0,0,2,1,1519520070128007,7,1,1,,,,Y,,1519520070128,,01,we,1519520070128007,1,1,0,JEFFERSON,1409,0,0,8,1,1,8,1,1,,1,21FEB200709:19,8,,,,,,,,373.28544977,200717228701we,,0,1519520070128007,8,70072,03/03/2025
,,200717228701we,151952007012871183,2007,7,22,33,22,71,183,8,7,4,5,2,0,2,0,1,1,0,1,0,1,2,2,1519520070128008,7,1,1,,,,N,,1519520070128,,01,we,1519520070128007,1,1,0,,1414,0,0,8,1,1,8,1,1,,1,21FEB200709:19,8,,,,,,,,297.40466628,200717228701we,,0,1519520070128008,8,70811,03/03/2025
