PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200727128704wd,153352007041875840,2007,6,12,95,12,75,840,8,7,1,3,2.5,,4,0,9,1,0,0,0,1,2,2,1533520070418002,7,2,2,,,,O,,1533520070418,,04,wd,1533520070418001,,,,ORANGE,1232,0,0,3,1,1,8,2,8,,1,18MAY200708:38,3,,,,,,,,1216.472128,200727128704wd,,0,1533520070418002,8,34787,03/03/2025
SPOTTED SEATROUT,SAND SEATROUT,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,4,0,2,0,1,1,2,0,0,0,2,1,1533520070418003,7,2,2,,,,Y,,1533520070418,,04,wd,1533520070418003,1,,,ALACHUA,1345,169243,169239,3,1,1,8,1,8,,1,18MAY200708:38,3,8835440106,8835440102,,,,,,1007.1713563,200727128704wd,,0,1533520070418003,8,32606,03/03/2025
SPOTTED SEATROUT,SAND SEATROUT,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,4,0,2,0,1,1,1,0,0,1,2,2,1533520070418004,7,2,2,,,,Y,,1533520070418,,04,wd,1533520070418003,1,,,ALACHUA,1347,169243,169239,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440106,8835440102,,,,,,1007.1713563,200727128704wd,,0,1533520070418004,8,32606,03/03/2025
RED DRUM,SPOTTED SEATROUT,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,7,0,3,2,1,1,2,1,0,0,2,1,1533520070418005,7,2,1,,,,Y,,1533520070418,,04,wd,1533520070418005,1,,,ALACHUA,1500,169239,169290,3,1,1,8,1,1,,1,18MAY200708:38,3,8835440102,8835440901,,,,,,1007.1713563,200727128704wd,,0,1533520070418005,8,32609,03/03/2025
RED DRUM,SPOTTED SEATROUT,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,7,0,0,0,9,1,3,1,0,1,2,2,1533520070418006,7,2,1,,,,Y,,1533520070418,,04,wd,1533520070418005,1,,,ALACHUA,1502,169239,169290,3,1,1,8,2,1,,1,18MAY200708:38,3,8835440102,8835440901,,,,,,1007.1713563,200727128704wd,,0,1533520070418006,8,32607,03/03/2025
SPOTTED SEATROUT,RED DRUM,200727128704wd,153352007041875840,2007,7,12,57,12,75,840,8,7,1,3,2,0,5,3,1,2,3,3,0,0,2,1,1533520070418007,7,2,1,,,,Y,,1533520070418,,04,wd,1533520070418007,1,,,HILLSBOROUGH,1600,169290,169239,3,1,1,2,1,2,,1,18MAY200708:38,3,8835440901,8835440102,,,,,,1007.1713563,200727128704wd,,0,1533520070418007,8,33584,03/03/2025
SPOTTED SEATROUT,RED DRUM,200727128704wd,153352007041875840,2007,6,13,151,12,75,840,8,7,1,3,2,0,6,2,9,0,1,0,1,1,2,2,1533520070418008,7,2,3,,,,O,,1533520070418,,04,wd,1533520070418007,1,,,,1602,169290,169239,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440901,8835440102,,,,,,1216.472128,200727128704wd,,0,1533520070418007,8,99998,03/03/2025
,,200727128704wd,153352007041875840,2007,6,45,63,12,75,840,8,7,1,3,1.5,0,0,0,1,1,3,0,0,0,1,8,1533520070418009,7,2,2,,,,O,,1533520070418,,04,wd,1533520070418009,1,,,,1620,0,0,3,1,1,8,1,8,,1,18MAY200708:38,3,,,,,,,,1216.472128,200727128704wd,,0,1533520070418009,8,29033,03/03/2025
GAG,SPOTTED SEATROUT,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,3,0,75,8,1,1,2,0,0,0,3,1,1533520070418010,7,2,2,,,,Y,,1533520070418,,04,wd,1533520070418010,1,,,ALACHUA,1636,169239,167759,3,1,1,8,1,8,,1,18MAY200708:38,3,8835440102,8835020501,,,,,,1007.1713563,200727128704wd,,0,1533520070418010,8,32615,03/03/2025
GAG,SPOTTED SEATROUT,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,3,,75,8,9,1,0,0,0,1,3,2,1533520070418011,7,2,2,,,,Y,,1533520070418,,04,wd,1533520070418010,,,,ALACHUA,1638,169239,167759,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440102,8835020501,,,,,,1007.1713563,200727128704wd,,0,1533520070418011,8,32615,03/03/2025
GAG,SPOTTED SEATROUT,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,3,0,25,2,9,1,1,0,0,1,3,2,1533520070418012,7,2,2,,,,Y,,1533520070418,,04,wd,1533520070418010,1,,,ALACHUA,1640,169239,167759,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440102,8835020501,,,,,,1007.1713563,200727128704wd,,0,1533520070418012,8,32615,03/03/2025
RED DRUM,SPANISH MACKEREL,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,5,0,8,3,1,1,1,0,0,0,2,1,1533520070418013,7,2,2,,,,Y,,1533520070418,,04,wd,1533520070418013,1,,,ALACHUA,1650,172436,169290,3,1,1,8,1,8,,1,18MAY200708:38,3,8850030502,8835440901,,,,,,1007.1713563,200727128704wd,,0,1533520070418013,8,32653,03/03/2025
RED DRUM,SPANISH MACKEREL,200727128704wd,153352007041875840,2007,7,12,1,12,75,840,8,7,1,3,5,0,6,1,9,1,1,0,0,1,2,2,1533520070418014,7,2,2,,,,Y,,1533520070418,,04,wd,1533520070418013,1,,,ALACHUA,1652,172436,169290,3,1,1,8,2,8,,1,18MAY200708:38,3,8850030502,8835440901,,,,,,1007.1713563,200727128704wd,,0,1533520070418014,8,32653,03/03/2025
,RED DRUM,200727128704wd,1533520070426123834,2007,7,12,123,12,123,834,8,7,1,3,0.5,0,60,30,1,1,1,0,0,0,1,8,1533520070426001,7,2,2,,,,Y,,1533520070426,,04,wd,1533520070426001,1,,,TAYLOR,1243,169290,0,3,1,1,8,1,8,,2,18MAY200708:38,3,8835440901,,,,,,,2175.9874983,200727128704wd,,0,1533520070426001,8,32359,03/03/2025
,,200727128704wd,1533520070426123834,2007,6,13,135,12,123,834,8,7,1,3,4,0,3,0,1,2,1,7,0,0,2,1,1533520070426002,7,2,1,,,,O,,1533520070426,,04,wd,1533520070426002,1,7,0,,1400,0,0,3,1,1,2,1,2,,1,18MAY200708:38,3,,,,,,,,2628.1805235,200727128704wd,,0,1533520070426002,8,30096,03/03/2025
,,200727128704wd,1533520070426123834,2007,6,13,135,12,123,834,8,7,1,3,4,0,3,0,9,0,1,0,1,1,2,2,1533520070426003,7,2,3,,,,O,,1533520070426,,04,wd,1533520070426002,1,,,,1402,0,0,3,1,1,8,2,8,,1,18MAY200708:38,3,,,,,,,,2628.1805235,200727128704wd,,0,1533520070426002,8,30096,03/03/2025
,RED DRUM,200727128704wd,1533520070426123834,2007,6,13,21,12,123,834,8,7,1,3,5,0,2,0,1,1,2,0,0,0,2,1,1533520070426004,7,2,2,,,,O,,1533520070426,,04,wd,1533520070426004,1,,,,1530,169290,0,3,1,1,8,1,8,,1,18MAY200708:38,3,8835440901,,,,,,,2628.1805235,200727128704wd,,0,1533520070426004,8,31216,03/03/2025
,RED DRUM,200727128704wd,1533520070426123834,2007,6,13,87,12,123,834,8,7,1,3,5,0,2,0,9,1,2,0,0,1,2,2,1533520070426005,7,2,2,,,,O,,1533520070426,,04,wd,1533520070426004,1,,,,1532,169290,0,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440901,,,,,,,2628.1805235,200727128704wd,,0,1533520070426005,8,99998,03/03/2025
SPANISH MACKEREL,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,6,12,7,12,123,834,8,7,1,3,8,0,10,1,1,2,3,14,0,0,2,1,1533520070426006,7,2,1,,,,O,,1533520070426,,04,wd,1533520070426006,1,,,BRADFORD,1600,169239,172436,3,1,1,2,1,2,,1,18MAY200708:38,3,8835440102,8850030502,,,,,,2628.1805235,200727128704wd,,0,1533520070426006,8,99998,03/03/2025
SPANISH MACKEREL,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,6,12,19,12,123,834,8,7,1,3,8,0,10,1,9,0,3,0,1,1,2,2,1533520070426007,7,2,3,,,,O,,1533520070426,,04,wd,1533520070426006,1,,,CLAY,1602,169239,172436,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440102,8850030502,,,,,,2628.1805235,200727128704wd,,0,1533520070426006,8,32656,03/03/2025
,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,6,12,7,12,123,834,8,7,1,3,6,0,20,0,1,1,1,1,0,0,2,1,1533520070426008,7,2,1,,,,O,,1533520070426,,04,wd,1533520070426008,1,1,0,BRADFORD,1620,169239,0,3,1,1,8,1,1,,1,18MAY200708:38,3,8835440102,,,,,,,2628.1805235,200727128704wd,,0,1533520070426008,8,32091,03/03/2025
,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,7,12,1,12,123,834,8,7,1,3,6,0,5,0,9,1,1,0,0,1,2,2,1533520070426009,7,2,2,,,,Y,,1533520070426,,04,wd,1533520070426008,1,,,ALACHUA,1622,169239,0,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440102,,,,,,,2175.9874983,200727128704wd,,0,1533520070426009,8,32641,03/03/2025
,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,6,13,121,12,123,834,8,7,1,3,6,0,3,0,1,1,2,1,0,0,2,1,1533520070426010,7,2,1,,,,O,,1533520070426,,04,wd,1533520070426010,1,,,,1645,169239,0,3,1,1,8,1,1,,1,18MAY200708:38,3,8835440102,,,,,,,2628.1805235,200727128704wd,,0,1533520070426010,8,30076,03/03/2025
,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,6,13,121,12,123,834,8,7,1,3,6,0,3,0,9,1,1,1,0,1,2,2,1533520070426011,7,2,1,,,,O,,1533520070426,,04,wd,1533520070426010,1,1,0,,1647,169239,0,3,1,1,8,2,1,,1,18MAY200708:38,3,8835440102,,,,,,,2628.1805235,200727128704wd,,0,1533520070426011,8,30076,03/03/2025
,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,6,13,187,12,123,834,8,7,1,3,6,0,2,0,1,2,1,7,0,0,2,1,1533520070426012,7,2,1,,,,O,,1533520070426,,04,wd,1533520070426012,1,7,0,,1715,169239,0,3,1,1,2,1,2,,1,18MAY200708:38,3,8835440102,,,,,,,2628.1805235,200727128704wd,,0,1533520070426012,8,99998,03/03/2025
,SPOTTED SEATROUT,200727128704wd,1533520070426123834,2007,6,13,187,12,123,834,8,7,1,3,6,0,2,0,9,0,1,0,1,1,2,2,1533520070426013,7,2,3,,,,O,,1533520070426,,04,wd,1533520070426012,1,,,,1717,169239,0,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440102,,,,,,,2628.1805235,200727128704wd,,0,1533520070426012,8,99998,03/03/2025
,,200727128704wd,1533520070426123834,2007,6,12,127,12,123,834,8,7,1,3,3,0,24,10,1,1,3,0,0,0,2,1,1533520070426014,7,2,2,,,,O,,1533520070426,,04,wd,1533520070426014,1,,,VOLUSIA,1730,0,0,3,1,1,8,1,8,,2,18MAY200708:38,3,,,,,,,,2628.1805235,200727128704wd,,0,1533520070426014,8,32174,03/03/2025
,,200727128704wd,1533520070426123834,2007,6,12,31,12,123,834,8,7,1,3,3,0,24,10,9,1,1,0,0,1,2,2,1533520070426015,7,2,2,,,,O,,1533520070426,,04,wd,1533520070426014,1,,,DUVAL,1732,0,0,3,1,1,8,2,8,,1,18MAY200708:38,3,,,,,,,,2628.1805235,200727128704wd,,0,1533520070426015,8,32266,03/03/2025
,RED DRUM,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,4.5,0,6,1,1,1,2,0,0,0,2,1,1533520070428001,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428001,1,,,ALACHUA,1320,169290,0,3,1,1,8,1,8,,1,18MAY200708:38,3,8835440901,,,,,,,1072.2513964,200727128704we,,0,1533520070428001,8,32669,03/03/2025
,RED DRUM,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,4.5,0,0,0,9,1,1,0,0,1,2,2,1533520070428002,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428001,1,,,ALACHUA,1322,169290,0,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440901,,,,,,,1072.2513964,200727128704we,,0,1533520070428002,8,32669,03/03/2025
SPOTTED SEATROUT,RED DRUM,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,4.5,0,2,0,1,1,0,2,0,0,3,1,1533520070428014,7,2,1,,,,Y,,1533520070428,,04,we,1533520070428014,1,2,0,ALACHUA,1410,169290,169239,3,1,1,8,1,1,,1,18MAY200708:38,3,8835440901,8835440102,,,,,,1072.2513964,200727128704we,,0,1533520070428014,8,32669,03/03/2025
SPOTTED SEATROUT,RED DRUM,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,4.5,0,2,0,9,1,2,0,0,1,3,2,1533520070428015,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428014,1,,,ALACHUA,1412,169290,169239,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440901,8835440102,,,,,,1072.2513964,200727128704we,,0,1533520070428015,8,32669,03/03/2025
SPOTTED SEATROUT,RED DRUM,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,4.5,0,2,0,9,1,1,0,0,1,3,2,1533520070428016,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428014,1,,,ALACHUA,1414,169290,169239,3,1,1,8,2,8,,2,18MAY200708:38,3,8835440901,8835440102,,,,,,1072.2513964,200727128704we,,0,1533520070428016,8,32669,03/03/2025
,,200727128704we,153352007042829989,2007,6,13,185,12,29,989,8,7,1,3,7,0,3,0,1,3,1,4,0,0,3,1,1533520070428019,7,2,1,,,,O,,1533520070428,,04,we,1533520070428019,1,2,0,,1435,0,0,3,1,1,2,1,2,,1,18MAY200708:38,3,,,,,,,,1295.0764831,200727128704we,,0,1533520070428019,8,31632,03/03/2025
,,200727128704we,153352007042829989,2007,6,13,185,12,29,989,8,7,1,3,7,0,3,0,9,0,1,0,1,1,3,2,1533520070428020,7,2,3,,,,O,,1533520070428,,04,we,1533520070428019,1,,,,1437,0,0,3,1,1,8,2,8,,1,18MAY200708:38,3,,,,,,,,1295.0764831,200727128704we,,0,1533520070428019,8,31632,03/03/2025
,,200727128704we,153352007042829989,2007,6,13,185,12,29,989,8,7,1,3,7,0,3,0,9,0,1,0,1,1,3,2,1533520070428021,7,2,3,,,,O,,1533520070428,,04,we,1533520070428019,1,,,,1439,0,0,3,1,1,8,2,8,,1,18MAY200708:38,3,,,,,,,,1295.0764831,200727128704we,,0,1533520070428019,8,31632,03/03/2025
,,200727128704we,153352007042829989,2007,7,12,29,12,29,989,8,7,1,3,6,0,4,0,1,1,3,0,0,0,2,1,1533520070428022,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428022,1,,,DIXIE,1500,0,0,3,1,1,8,1,8,,1,18MAY200708:38,3,,,,,,,,1072.2513964,200727128704we,,0,1533520070428022,8,32680,03/03/2025
,,200727128704we,153352007042829989,2007,7,12,29,12,29,989,8,7,1,3,6,0,4,0,9,1,2,0,0,1,2,2,1533520070428023,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428022,1,,,DIXIE,1502,0,0,3,1,1,8,2,8,,1,18MAY200708:38,3,,,,,,,,1072.2513964,200727128704we,,0,1533520070428023,8,32680,03/03/2025
,RED DRUM,200727128704we,153352007042829989,2007,7,12,29,12,29,989,8,7,1,3,3,0,36,6,1,1,1,0,0,0,2,1,1533520070428024,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428024,1,,,DIXIE,1516,169290,0,3,1,1,8,1,8,,1,18MAY200708:38,3,8835440901,,,,,,,1072.2513964,200727128704we,,0,1533520070428024,8,99998,03/03/2025
,RED DRUM,200727128704we,153352007042829989,2007,7,12,29,12,29,989,8,7,1,3,3,,36,5,9,1,0,0,0,1,2,2,1533520070428025,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428024,,,,DIXIE,1518,169290,0,3,1,1,8,2,8,,2,18MAY200708:38,3,8835440901,,,,,,,1072.2513964,200727128704we,,0,1533520070428025,8,32680,03/03/2025
,,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,3,0,24,6,1,1,1,0,0,0,2,1,1533520070428026,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428026,1,,,ALACHUA,1600,0,0,3,1,1,8,1,8,,1,18MAY200708:38,3,,,,,,,,1072.2513964,200727128704we,,0,1533520070428026,8,32669,03/03/2025
,,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,3,0,4,0,9,1,2,0,0,1,2,2,1533520070428027,7,2,2,,,,Y,,1533520070428,,04,we,1533520070428026,1,,,ALACHUA,1602,0,0,3,1,1,8,2,8,,1,18MAY200708:38,3,,,,,,,,1072.2513964,200727128704we,,0,1533520070428027,8,32669,03/03/2025
,SPOTTED SEATROUT,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,3.5,0,10,0,9,1,0,1,0,0,2,1,1533520070428028,7,2,1,,,,Y,,1533520070428,,04,we,1533520070428028,1,1,0,ALACHUA,1620,169239,0,3,1,1,8,2,1,,1,18MAY200708:38,3,8835440102,,,,,,,1072.2513964,200727128704we,,0,1533520070428028,8,32607,03/03/2025
,SPOTTED SEATROUT,200727128704we,153352007042829989,2007,7,12,1,12,29,989,8,7,1,3,3.5,0,0,0,9,1,0,1,0,1,2,2,1533520070428029,7,2,1,,,,Y,,1533520070428,,04,we,1533520070428028,1,1,0,ALACHUA,1622,169239,0,3,1,1,8,2,1,,1,18MAY200708:38,3,8835440102,,,,,,,1072.2513964,200727128704we,,0,1533520070428029,8,32607,03/03/2025
,SPOTTED SEATROUT,200727128704we,153352007042829989,2007,6,13,1,12,29,989,8,7,1,3,4,0,52,8,1,1,1,0,0,0,2,1,1533520070428030,7,2,2,,,,O,,1533520070428,,04,we,1533520070428030,1,,,,1725,169239,0,3,1,1,8,1,8,,1,18MAY200708:38,3,8835440102,,,,,,,1295.0764831,200727128704we,,0,1533520070428030,8,31513,03/03/2025
,SPOTTED SEATROUT,200727128704we,153352007042829989,2007,6,13,1,12,29,989,8,7,1,3,4,0,25,1,9,1,1,0,0,1,2,2,1533520070428031,7,2,2,,,,O,,1533520070428,,04,we,1533520070428030,1,,,,1727,169239,0,3,1,1,8,2,8,,1,18MAY200708:38,3,8835440102,,,,,,,1295.0764831,200727128704we,,0,1533520070428031,8,31513,03/03/2025
,,200727128703we,1534920070303331615,2007,7,1,53,12,33,1615,8,7,1,3,1,0,0,0,1,1,1,0,0,0,5,1,1534920070303004,7,2,2,,,,O,,1534920070303,,03,we,1534920070303004,1,,,,1435,0,0,3,1,1,8,1,8,,1,20APR200713:18,3,,,,,,,,1386.1281263,200727128703we,,0,1534920070303004,8,99998,03/03/2025
,,200727128703we,1534920070303331615,2007,7,1,33,12,33,1615,8,7,1,3,1,0,48,8,1,1,1,0,0,1,5,2,1534920070303005,7,2,2,,,,O,,1534920070303,,03,we,1534920070303004,1,,,,1437,0,0,3,1,1,8,1,8,,1,20APR200713:18,3,,,,,,,,1386.1281263,200727128703we,,0,1534920070303005,8,99998,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,1,0,40,2,1,1,1,0,0,1,5,2,1534920070303006,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303004,1,,,ESCAMBIA,1439,0,0,3,1,1,8,2,8,,1,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303006,8,32504,03/03/2025
,,200727128703we,1534920070303331615,2007,7,1,53,12,33,1615,8,7,1,3,1,,0,0,1,1,0,0,0,1,5,2,1534920070303007,7,2,2,,,,O,,1534920070303,,03,we,1534920070303004,,,,,1441,0,0,3,1,1,8,2,8,,2,20APR200713:18,3,,,,,,,,1386.1281263,200727128703we,,0,1534920070303007,8,99998,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,1,,0,0,1,1,0,0,0,1,5,2,1534920070303008,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303004,,,,ESCAMBIA,1443,0,0,3,1,1,8,2,8,,2,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303008,8,32504,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,2,0,15,0,1,1,1,0,0,0,3,1,1534920070303014,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303014,1,,,ESCAMBIA,1605,0,0,3,1,1,8,1,8,,1,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303014,8,32506,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,2,,0,0,1,1,0,0,0,1,3,2,1534920070303015,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303014,,,,ESCAMBIA,1607,0,0,3,1,1,8,2,8,,2,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303015,8,32506,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,2,,0,0,1,1,0,0,0,1,3,2,1534920070303016,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303014,,,,ESCAMBIA,1609,0,0,3,1,1,8,2,8,,2,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303016,8,32507,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,3,0,40,3,1,1,2,0,0,0,2,1,1534920070303017,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303017,1,,,ESCAMBIA,1625,0,0,3,1,1,8,1,8,,1,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303017,8,32506,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,3,0,40,3,1,1,1,0,0,1,2,2,1534920070303018,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303017,1,,,ESCAMBIA,1627,0,0,3,1,1,8,2,8,,2,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303018,8,32506,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,6,0,52,8,1,1,3,0,0,0,4,1,1534920070303019,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303019,1,,,ESCAMBIA,1748,0,0,3,1,1,8,1,8,,1,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303019,8,32506,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,6,0,0,0,1,1,2,0,0,1,4,2,1534920070303020,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303019,1,0,4,ESCAMBIA,1750,0,0,3,1,1,8,2,8,,1,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303020,8,32506,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,6,0,5,0,1,1,2,0,0,1,4,2,1534920070303021,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303019,1,0,6,ESCAMBIA,1752,0,0,3,1,1,8,2,8,,1,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303021,8,32506,03/03/2025
,,200727128703we,1534920070303331615,2007,7,12,33,12,33,1615,8,7,1,3,6,0,0,0,8,1,2,0,0,1,4,2,1534920070303022,7,2,2,,,,Y,,1534920070303,,03,we,1534920070303019,1,0,6,ESCAMBIA,1754,0,0,3,1,2,8,2,8,,1,20APR200713:18,3,,,,,,,,1147.6370999,200727128703we,,0,1534920070303022,8,32506,03/03/2025
GAG,GRAY TRIGGERFISH,200727128703wd,153492007030991700,2007,7,12,91,12,91,700,8,7,1,3,4,0,50,5,1,1,2,0,0,0,1,8,1534920070309003,7,2,2,,,,Y,,1534920070309,,03,wd,1534920070309003,1,,,OKALOOSA,1401,173138,167759,3,1,1,8,1,8,,1,20APR200713:18,3,8860020201,8835020501,,,,,,11307.599752,200727128703wd,,0,1534920070309003,8,32547,03/03/2025
,GREATER AMBERJACK,200727128703we,1534920070310333253,2007,7,12,33,12,33,3253,8,7,1,3,3,0,12,0,1,1,2,0,0,0,4,1,1534920070310001,7,2,2,,,,Y,,1534920070310,,03,we,1534920070310001,1,,,ESCAMBIA,1405,168689,0,3,1,1,8,1,8,,1,20APR200713:18,3,8835280801,,,,,,,595.54149684,200727128703we,,0,1534920070310001,8,32526,03/03/2025
,GREATER AMBERJACK,200727128703we,1534920070310333253,2007,7,12,33,12,33,3253,8,7,1,3,3,0,0,0,1,1,1,0,0,1,4,2,1534920070310002,7,2,2,,,,Y,,1534920070310,,03,we,1534920070310001,1,,,ESCAMBIA,1406,168689,0,3,1,1,8,1,8,,1,20APR200713:18,3,8835280801,,,,,,,595.54149684,200727128703we,,0,1534920070310002,8,32526,03/03/2025
,GREATER AMBERJACK,200727128703we,1534920070310333253,2007,7,12,33,12,33,3253,8,7,1,3,3,,25,0,1,1,0,0,0,1,4,2,1534920070310003,7,2,2,,,,Y,,1534920070310,,03,we,1534920070310001,,,,ESCAMBIA,1408,168689,0,3,1,1,8,2,8,,1,20APR200713:18,3,8835280801,,,,,,,595.54149684,200727128703we,,0,1534920070310003,8,32526,03/03/2025
,GREATER AMBERJACK,200727128703we,1534920070310333253,2007,7,12,33,12,33,3253,8,7,1,3,3,,25,0,1,1,0,0,0,1,4,2,1534920070310004,7,2,2,,,,Y,,1534920070310,,03,we,1534920070310001,,,,ESCAMBIA,1410,168689,0,3,1,1,8,2,8,,1,20APR200713:18,3,8835280801,,,,,,,595.54149684,200727128703we,,0,1534920070310004,8,32526,03/03/2025
,COBIA,200727128703we,1534920070310333253,2007,7,12,33,12,33,3253,8,7,1,3,8,,100,20,1,1,0,0,0,0,3,1,1534920070310009,7,2,2,,,,Y,,1534920070310,,03,we,1534920070310009,,,,ESCAMBIA,1520,168566,0,3,1,1,8,1,8,,1,20APR200713:18,3,8835260101,,,,,,,595.54149684,200727128703we,,0,1534920070310009,8,32502,03/03/2025
,COBIA,200727128703we,1534920070310333253,2007,7,12,33,12,33,3253,8,7,1,3,8,,100,20,1,1,0,0,0,1,3,2,1534920070310010,7,2,2,,,,Y,,1534920070310,,03,we,1534920070310009,,,,ESCAMBIA,1522,168566,0,3,1,1,8,2,8,,1,20APR200713:18,3,8835260101,,,,,,,595.54149684,200727128703we,,0,1534920070310010,8,32502,03/03/2025
,COBIA,200727128703we,1534920070310333253,2007,7,12,33,12,33,3253,8,7,1,3,8,,100,20,1,1,0,0,0,1,3,2,1534920070310011,7,2,2,,,,Y,,1534920070310,,03,we,1534920070310009,,,,ESCAMBIA,1523,168566,0,3,1,1,8,2,8,,1,20APR200713:18,3,8835260101,,,,,,,595.54149684,200727128703we,,0,1534920070310011,8,32502,03/03/2025
