PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,TOURN,TURTLE,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,,199017128702we,1131619900203103744,0,1,3,,2,1,103,103,Y,2,6,,1.5,1131619900203014,744,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900203,02,we,,,1131619900203014,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1540,2,8,6,3188.2894976,199017128702we,,0,1131619900203014,34698,03/03/2025
,,199017128702we,1131619900203103744,0,1,3,,2,1,103,103,Y,0,1,,2,1131619900203015,744,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1131619900203,02,we,,,1131619900203015,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1610,2,8,27,3188.2894976,199017128702we,,0,1131619900203015,34698,03/03/2025
,,199017128702we,1131619900203103744,0,1,3,,2,1,103,103,Y,6,40,,2,1131619900203016,744,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900203,02,we,,,1131619900203016,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1615,2,8,32,3188.2894976,199017128702we,,0,1131619900203016,34698,03/03/2025
,SPOTTED SEATROUT,199017128702we,1131619900203103744,0,1,3,,2,1,103,103,Y,15,104,,1.5,1131619900203017,744,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900203,02,we,,,1131619900203017,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1630,2,8,30,3188.2894976,199017128702we,,0,1131619900203017,34698,03/03/2025
,SPOTTED SEATROUT,199017128702we,1131619900203103744,0,1,3,,2,1,103,103,Y,1,2,,1,1131619900203018,744,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900203,02,we,,,1131619900203018,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1635,2,8,28,3188.2894976,199017128702we,,0,1131619900203018,34698,03/03/2025
,,199017128702wd,1131619900207103770,0,1,3,,1,3,103,57,Y,6,52,,3,1131619900207014,770,8,7,4,4,0,,,,7,12,12,7,1,1,1990,1131619900207,02,wd,,,1131619900207014,1,16,0,8,1,,Hillsborough,08AUG91:08:36,3,2,1,,,,0,0,1,3,2,1615,2,8,37,4444.7352063,199017128702wd,,0,1131619900207014,33584,03/03/2025
,,199017128702wd,1131619900207103770,0,1,3,,3,0,103,57,Y,6,52,,3,1131619900207015,770,8,7,4,0,1,,,,7,12,12,7,1,1,1990,1131619900207,02,wd,,,1131619900207015,1,,,8,1,,Hillsborough,08AUG91:08:36,3,8,1,,,,0,0,1,3,8,1620,2,8,32,4444.7352063,199017128702wd,,0,1131619900207014,33584,03/03/2025
,,199017128702wd,1131619900207103770,0,1,3,,3,0,103,57,Y,6,52,,3,1131619900207016,770,8,7,4,0,1,,,,7,12,12,7,1,1,1990,1131619900207,02,wd,,,1131619900207016,1,,,8,1,,Hillsborough,08AUG91:08:36,3,8,1,,,,0,0,1,3,8,1625,2,8,30,4444.7352063,199017128702wd,,0,1131619900207014,33584,03/03/2025
,,199017128702wd,1131619900208115776,,1,3,,2,1,115,115,Y,4,24,,5,1131619900208007,776,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1131619900208,02,wd,,,1131619900208007,,,,8,1,,Sarasota,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1405,2,8,61,4444.7352063,199017128702wd,,0,1131619900208007,34234,03/03/2025
,,199017128702wd,1131619900208115776,0,1,3,,2,1,115,89,O,8,48,,5,1131619900208008,776,8,7,6,0,0,,,,,12,39,7,1,1,1990,1131619900208,02,wd,,,1131619900208008,1,0,6,8,1,,,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1410,2,8,66,3626.2618219,199017128702wd,,0,1131619900208008,43056,03/03/2025
,SPANISH MACKEREL,199017128702we,1131619900217103749,0,1,3,,2,1,103,103,Y,3,40,,6,1131619900217001,749,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217001,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,8850030502,0,1,3,8,1100,2,8,35,3188.2894976,199017128702we,,0,1131619900217001,34643,03/03/2025
,SPOTTED SEATROUT,199017128702we,1131619900217103749,0,1,3,,2,1,103,103,Y,0,20,,3,1131619900217011,749,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217011,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1550,2,8,36,3188.2894976,199017128702we,,0,1131619900217011,34643,03/03/2025
,,199017128702we,1131619900217103749,0,1,3,,2,1,103,103,Y,0,20,,3,1131619900217012,749,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217012,1,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1555,2,8,34,3188.2894976,199017128702we,,0,1131619900217012,34643,03/03/2025
,,199017128702we,1131619900217103749,,1,3,,2,1,103,103,Y,0,20,,3,1131619900217013,749,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217013,,,,8,1,,Pinellas,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1600,2,8,8,3188.2894976,199017128702we,,0,1131619900217013,34643,03/03/2025
,,199017128702wd,113621990022017996,,1,3,,2,1,17,1,Y,0,0,,3,1136219900220001,996,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1136219900220,02,wd,,,1136219900220001,,,,8,1,,Alachua,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1130,2,8,36,6720.2667104,199017128702wd,,0,1136219900220001,32646,03/03/2025
,SPOTTED SEATROUT,199017128702wd,113621990022017996,0,1,3,,2,1,17,1,Y,2,10,,4.5,1136219900220002,996,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1136219900220,02,wd,,,1136219900220002,1,,,8,9,,Alachua,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1245,2,8,43,6720.2667104,199017128702wd,,0,1136219900220002,32629,03/03/2025
,,199017128702wd,113621990022017996,,1,3,,2,1,17,87,Y,0,0,,4,1136219900220003,996,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1136219900220,02,wd,,,1136219900220003,,,,8,1,,Monroe,21AUG91:15:41,3,8,1,,,,0,0,1,1,8,1300,2,8,49,6720.2667104,199017128702wd,,0,1136219900220003,33023,03/03/2025
,,199017128702wd,113621990022017996,,1,3,,2,1,17,39,Y,0,4,,5,1136219900220004,996,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1136219900220,02,wd,,,1136219900220004,,,,8,1,,Gadsden,21AUG91:15:41,3,8,1,,,,0,0,1,1,8,1400,2,8,40,6720.2667104,199017128702wd,,0,1136219900220004,99998,03/03/2025
,,199017128702wd,113621990022017996,,1,3,,2,1,17,86,O,2,15,,3.5,1136219900220005,996,8,7,0,0,0,,,,6,12,12,7,1,1,1990,1136219900220,02,wd,,,1136219900220005,,,,8,9,,MIAMI-DADE,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1430,2,8,74,5482.7667958,199017128702wd,,0,1136219900220005,99998,03/03/2025
,,199017128702wd,113621990022275840,,1,3,,2,1,75,75,Y,0,0,,3,1136219900222001,840,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1136219900222,02,wd,,,1136219900222001,,,,8,1,,Levy,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1000,2,8,48,6720.2667104,199017128702wd,,0,1136219900222001,32625,03/03/2025
,,199017128702wd,113621990022275840,,1,3,,2,1,75,1,Y,0,2,,2,1136219900222004,840,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1136219900222,02,wd,,,1136219900222004,,,,8,1,,Alachua,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1600,2,8,43,6720.2667104,199017128702wd,,0,1136219900222004,32601,03/03/2025
,,199017128702wd,113621990022717957,,1,3,,2,1,17,71,Y,5,10,,2,1136219900227001,957,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1136219900227,02,wd,,,1136219900227001,,,,8,1,,Lee,21AUG91:15:41,3,8,1,,,,0,0,1,1,8,1200,2,8,50,6720.2667104,199017128702wd,,0,1136219900227001,34743,03/03/2025
,,199017128702wd,113621990022717957,,1,3,,2,1,17,97,O,0,0,,4,1136219900227002,957,8,7,0,0,0,,,,6,12,12,7,1,1,1990,1136219900227,02,wd,,,1136219900227002,,,,8,1,,Osceola,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1430,2,8,44,5482.7667958,199017128702wd,,0,1136219900227002,32670,03/03/2025
,,199017128702wd,113621990022717957,,1,3,,2,1,17,119,O,0,0,,5,1136219900227003,957,8,7,0,0,0,,,,7,12,1,7,1,1,1990,1136219900227,02,wd,,,1136219900227003,,,,8,9,,,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1530,2,8,24,5482.7667958,199017128702wd,,0,1136219900227003,99998,03/03/2025
,,199017128702wd,113621990022717957,,1,3,,2,1,17,97,O,1,2,,3.5,1136219900227004,957,8,7,0,0,0,,,,6,12,12,7,1,1,1990,1136219900227,02,wd,,,1136219900227004,,,,8,1,,Osceola,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1600,1,8,62,5482.7667958,199017128702wd,,0,1136219900227004,32670,03/03/2025
ATLANTIC TARPON,GREAT BARRACUDA,199017128702wd,115781990022287901,0,1,3,,2,1,87,13,O,15,15,,2.5,1157819900222001,901,8,7,1,0,0,,,,,12,19,7,1,1,1990,1157819900222,02,wd,,,1157819900222001,1,,,8,1,,,08AUG91:08:36,3,8,1,,,,8837010104,8738020201,1,1,8,1655,2,8,65,11051.875816,199017128702wd,,0,1157819900222001,50613,03/03/2025
,,199017128702wd,115791990022087783,0,1,3,,1,2,87,19,O,7,35,,3.5,1157919900220004,783,8,7,2,3,0,,,,6,12,37,7,1,1,1990,1157919900220,02,wd,,,1157919900220004,1,,,8,1,,Brunswick,21AUG91:15:40,3,2,1,,,,0,0,1,1,2,1520,2,8,65,7347.5932858,199017128702wd,,0,1157919900220004,28462,03/03/2025
,,199017128702wd,115791990022087783,,1,3,,2,1,87,19,O,7,35,,3.5,1157919900220005,783,8,7,0,0,0,,,,6,12,37,7,1,1,1990,1157919900220,02,wd,,,1157919900220005,,,,8,1,,Brunswick,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1525,2,8,98,7347.5932858,199017128702wd,,0,1157919900220005,28462,03/03/2025
,,199017128702wd,115791990022087783,0,1,3,,1,1,87,29,O,12,50,,6.5,1157919900220006,783,8,7,0,1,0,,,,5,12,34,7,1,1,1990,1157919900220,02,wd,,,1157919900220006,1,1,0,8,1,,Ocean,08AUG91:08:36,3,1,8,,,,0,0,1,1,8,1715,2,8,98,7347.5932858,199017128702wd,,0,1157919900220006,09999,03/03/2025
,UNIDENTIFIED GROUPER,199017128702we,115811990021087339,0,1,3,,2,1,87,87,Y,35,180,,2,1158119900210001,339,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1158119900210,02,we,,,1158119900210001,1,,,8,1,,Monroe,08AUG91:08:36,3,8,1,,,,8835025000,0,1,1,8,1400,2,8,6,9717.0533522,199017128702we,,0,1158119900210001,33040,03/03/2025
,HOGFISH,199017128702we,115811990021087339,0,1,3,,1,1,87,87,Y,5,30,,2,1158119900210002,339,8,7,0,2,0,,,,7,12,12,7,1,1,1990,1158119900210,02,we,,,1158119900210002,1,1,0,8,1,,Monroe,08AUG91:08:36,3,1,1,,,,8839010901,0,1,1,8,1445,2,8,38,9717.0533522,199017128702we,,0,1158119900210002,33040,03/03/2025
,,199017128702we,115811990021087339,0,1,3,,2,1,87,19,O,2,30,,3.5,1158119900210003,339,8,7,3,0,0,,,,6,12,45,7,1,1,1990,1158119900210,02,we,,,1158119900210003,1,0,19,8,1,,Charleston,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1515,2,8,42,7927.7117663,199017128702we,,0,1158119900210003,99999,03/03/2025
,SPOTTED SEATROUT,199017128702we,115821990021871589,0,1,3,,2,1,71,45,O,1,1,,4,1158219900218003,589,8,7,1,0,0,,,,,12,39,7,1,1,1990,1158219900218,02,we,,,1158219900218003,1,,,8,1,,,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1150,2,8,55,5791.5930591,199017128702we,,0,1158219900218003,43055,03/03/2025
,SPOTTED SEATROUT,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,8,44,,4,1158219900218004,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218004,,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1205,2,8,35,7098.7972833,199017128702we,,0,1158219900218004,33905,03/03/2025
,SPOTTED SEATROUT,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,2,12,,2,1158219900218006,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218006,,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1310,2,8,26,7098.7972833,199017128702we,,0,1158219900218006,33901,03/03/2025
,SPOTTED SEATROUT,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,10,50,,2,1158219900218007,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218007,,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1330,2,8,24,7098.7972833,199017128702we,,0,1158219900218007,33971,03/03/2025
,,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,9,20,,5,1158219900218008,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218008,,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1400,2,8,64,7098.7972833,199017128702we,,0,1158219900218008,33923,03/03/2025
,SPOTTED SEATROUT,199017128702we,115821990021871589,0,1,3,,2,1,71,71,Y,3,25,,4,1158219900218009,589,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218009,1,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1415,2,8,43,7098.7972833,199017128702we,,0,1158219900218009,33912,03/03/2025
,SPOTTED SEATROUT,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,3,25,,4,1158219900218010,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218010,,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1425,2,8,16,7098.7972833,199017128702we,,0,1158219900218010,33912,03/03/2025
,,199017128702we,115821990021871589,0,1,3,,2,1,71,89,O,1,3,,2,1158219900218011,589,8,7,1,0,0,,,,,12,17,7,1,1,1990,1158219900218,02,we,,,1158219900218011,1,,,8,9,,,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1435,2,8,35,5791.5930591,199017128702we,,0,1158219900218011,60134,03/03/2025
,,199017128702we,115821990021871589,,1,3,,2,1,71,89,O,1,3,,2,1158219900218012,589,8,7,0,0,0,,,,,12,17,7,1,1,1990,1158219900218,02,we,,,1158219900218012,,,,8,9,,,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1445,2,8,99,5791.5930591,199017128702we,,0,1158219900218012,60134,03/03/2025
,,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,4,30,,1,1158219900218013,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218013,,,,8,1,,Lee,08AUG91:08:36,3,8,5,,,,0,0,1,1,8,1500,2,8,33,7098.7972833,199017128702we,,0,1158219900218013,33908,03/03/2025
,,199017128702we,115821990021871589,0,1,3,,2,1,71,11,O,1,3,,4,1158219900218014,589,8,7,4,0,0,,,,4,12,33,7,1,1,1990,1158219900218,02,we,,,1158219900218014,1,,,8,1,,Hillsborough,21AUG91:15:40,3,8,1,,,,0,0,1,1,8,1515,2,8,65,5791.5930591,199017128702we,,0,1158219900218014,03082,03/03/2025
,,199017128702we,115821990021871589,,1,3,,2,1,71,11,O,1,3,,4,1158219900218015,589,8,7,0,0,0,,,,4,12,33,7,1,1,1990,1158219900218,02,we,,,1158219900218015,,,,8,1,,Hillsborough,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1525,2,8,61,5791.5930591,199017128702we,,0,1158219900218015,03082,03/03/2025
SHEEPSHEAD,SNAPPER FAMILY,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,2,10,,4,1158219900218016,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218016,,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,8835360000,8835430301,1,1,8,1530,2,8,38,7098.7972833,199017128702we,,0,1158219900218016,33923,03/03/2025
SHEEPSHEAD,SNAPPER FAMILY,199017128702we,115821990021871589,,1,3,,2,1,71,71,Y,2,10,,4,1158219900218017,589,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218017,,,,8,1,,Lee,08AUG91:08:36,3,8,1,,,,8835360000,8835430301,1,1,8,1540,2,8,37,7098.7972833,199017128702we,,0,1158219900218017,33923,03/03/2025
,,199017128702we,115821990021871589,0,1,3,,2,1,71,53,Y,1,1,,6,1158219900218018,589,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218018,1,,,8,1,,Hernando,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1610,2,8,25,7098.7972833,199017128702we,,0,1158219900218018,34607,03/03/2025
,,199017128702we,115821990021871589,,1,3,,2,1,71,143,O,2,2,,6,1158219900218019,589,8,7,0,0,0,,,,,12,39,7,1,1,1990,1158219900218,02,we,,,1158219900218019,,,,8,1,,,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1620,2,8,29,5791.5930591,199017128702we,,0,1158219900218019,43420,03/03/2025
,,199017128702we,115821990021871589,0,1,3,,1,1,71,71,Y,1,8,,3,1158219900218022,589,8,7,0,1,0,,,,7,12,12,7,1,1,1990,1158219900218,02,we,,,1158219900218022,1,1,0,8,1,,Lee,08AUG91:08:36,3,1,1,,,,0,0,1,1,8,1700,2,8,99,7098.7972833,199017128702we,,0,1158219900218022,33908,03/03/2025
,,199017128702we,115821990021871589,0,1,3,,2,1,71,39,O,3,3,,3,1158219900218023,589,8,7,1,0,0,,,,,12,54,7,1,1,1990,1158219900218,02,we,,,1158219900218023,1,,,8,1,,,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1715,2,8,62,5791.5930591,199017128702we,,0,1158219900218023,25312,03/03/2025
,,199017128702we,115851990021015238,,1,3,,2,1,15,15,Y,0,15,,1.5,1158519900210001,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158519900210,02,we,,,1158519900210001,,,,8,1,,Charlotte,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1211,2,8,34,7098.7972833,199017128702we,,0,1158519900210001,33952,03/03/2025
,SPOTTED SEATROUT,199017128702we,115851990021015238,0,1,3,,2,1,15,15,Y,12,70,,2,1158519900210002,238,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1158519900210,02,we,,,1158519900210002,1,0,2,8,1,,Charlotte,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1355,2,8,34,7098.7972833,199017128702we,,0,1158519900210002,33980,03/03/2025
,SPOTTED SEATROUT,199017128702we,115851990021015238,,1,3,,2,1,15,15,Y,3,15,,2,1158519900210003,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158519900210,02,we,,,1158519900210003,,,,8,1,,Charlotte,08AUG91:08:36,3,8,1,,,,8835440102,0,1,1,8,1401,2,8,35,7098.7972833,199017128702we,,0,1158519900210003,33952,03/03/2025
,,199017128702we,115851990021015238,0,1,3,,1,1,15,15,Y,20,150,,6,1158519900210004,238,8,7,1,1,0,,,,7,12,12,7,1,1,1990,1158519900210,02,we,,,1158519900210004,1,1,0,8,1,,Charlotte,08AUG91:08:36,3,1,1,,,,0,0,1,1,8,1431,2,8,48,7098.7972833,199017128702we,,0,1158519900210004,33952,03/03/2025
,,199017128702wd,115861990022015238,,1,3,,3,0,15,15,Y,2,2,,1,1158619900220001,238,8,7,0,0,1,,,,7,12,12,7,1,1,1990,1158619900220,02,wd,,,1158619900220001,,,,8,1,,Charlotte,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1556,2,8,65,9896.301522,199017128702wd,,0,1158619900220002,33952,03/03/2025
,SHEEPSHEAD,199017128702wd,115861990022015238,0,1,3,,1,4,15,15,Y,8,8,,3,1158619900220002,238,8,7,0,8,0,,,,7,12,12,7,1,1,1990,1158619900220,02,wd,,,1158619900220002,1,1,0,8,1,,Charlotte,08AUG91:08:36,3,2,1,,,,8835430301,0,1,1,2,1609,2,8,68,9896.301522,199017128702wd,,0,1158619900220002,33948,03/03/2025
,,199017128702wd,115861990022015238,0,1,3,,2,1,15,15,Y,3,3,,1.5,1158619900220003,238,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1158619900220,02,wd,,,1158619900220003,1,,,8,1,,Charlotte,08AUG91:08:36,3,8,1,,,,0,0,1,1,8,1612,2,8,66,9896.301522,199017128702wd,,0,1158619900220003,33948,03/03/2025
,,199017128702wd,1158619900221115947,0,1,3,,1,1,115,115,Y,2,6,,7,1158619900221002,947,8,7,2,3,0,,,,7,12,12,7,1,1,1990,1158619900221,02,wd,,,1158619900221002,1,1,0,8,1,,Sarasota,08AUG91:08:36,3,1,1,,,,0,0,1,3,8,1630,2,8,30,6685.5444531,199017128702wd,,0,1158619900221002,34232,03/03/2025
,,199017128702wd,1158619900221115947,0,1,3,,1,1,115,37,O,0,8,,5,1158619900221003,947,8,7,1,2,0,,,,,12,27,7,1,1,1990,1158619900221,02,wd,,,1158619900221003,1,,,8,1,,,08AUG91:08:36,3,1,1,,,,0,0,1,3,8,1634,2,8,50,5454.43845,199017128702wd,,0,1158619900221003,55068,03/03/2025
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,1,3,103,57,Y,2,15,,4,1000919900203017,770,8,7,3,19,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203017,1,2,0,8,1,,Hillsborough,08AUG91:08:36,4,2,1,,,,8835020408,8835020501,1,1,2,1549,2,8,43,6230.1703081,199017128702we,,0,1000919900203017,33594,03/03/2025
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,3,0,103,57,Y,4,52,,4,1000919900203018,770,8,7,2,0,1,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203018,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1555,2,8,38,6230.1703081,199017128702we,,0,1000919900203017,33629,03/03/2025
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,3,0,103,57,Y,0,0,,4,1000919900203019,770,8,7,2,0,1,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203019,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1608,2,8,15,6230.1703081,199017128702we,,0,1000919900203017,33594,03/03/2025
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,2,1,103,57,Y,8,52,,8,1000919900203022,770,8,7,6,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203022,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1626,2,8,60,6230.1703081,199017128702we,,0,1000919900203022,33616,03/03/2025
GAG,RED GROUPER,199017128702we,1000919900203103770,,1,4,,2,1,103,57,Y,15,52,,8,1000919900203026,770,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203026,,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1640,2,8,51,6230.1703081,199017128702we,,0,1000919900203026,33616,03/03/2025
,GAG,199017128702we,1000919900203103770,0,1,4,,2,1,103,103,Y,0,0,,7,1000919900203027,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203027,1,0,4,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1722,2,8,30,6230.1703081,199017128702we,,0,1000919900203027,34642,03/03/2025
,GAG,199017128702we,1000919900203103770,0,1,4,,2,1,103,103,Y,2,6,,7,1000919900203028,770,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203028,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1726,2,8,46,6230.1703081,199017128702we,,0,1000919900203028,33708,03/03/2025
,GAG,199017128702we,1000919900203103770,0,1,4,,2,1,103,103,Y,7,52,,7,1000919900203029,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203029,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1730,2,8,37,6230.1703081,199017128702we,,0,1000919900203029,33703,03/03/2025
,GAG,199017128702we,1000919900204103770,0,1,4,,2,1,103,103,Y,24,156,,5,1000919900204009,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204009,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1542,2,8,24,6230.1703081,199017128702we,,0,1000919900204009,33704,03/03/2025
,GAG,199017128702we,1000919900204103770,0,1,4,,2,1,103,103,Y,8,52,,5,1000919900204010,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204010,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1548,2,8,32,6230.1703081,199017128702we,,0,1000919900204010,33712,03/03/2025
,RED GROUPER,199017128702we,1000919900204103770,0,1,4,,2,1,103,57,Y,4,26,,7,1000919900204019,770,8,7,6,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204019,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,0,1,1,8,1719,2,8,16,6230.1703081,199017128702we,,0,1000919900204019,33609,03/03/2025
,RED GROUPER,199017128702we,1000919900204103770,0,1,4,,2,1,103,97,O,0,0,,7,1000919900204020,770,8,7,5,0,0,,,,2,12,6,7,1,1,1990,1000919900204,02,we,,,1000919900204020,1,,,8,1,,,08AUG91:08:36,4,8,1,,,,8835020408,0,1,1,8,1726,2,8,56,5082.918933,199017128702we,,0,1000919900204020,95401,03/03/2025
