PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,SPOTTED SEATROUT,201117128701we,1546420110115103770,2011,7,12,57,12,103,770,8,7,K,5,5,,24,2,1,1,0,0,0,1,2,2,1546420110115004,7,1,2,,,,Y,,1546420110115,,01,we,1546420110115003,,,,HILLSBOROUGH,169239,,1304,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,929.26269518,201117128701we,,0,1546420110115004,8,33594,03/03/2025
,,201117128701we,1546420110115103770,2011,6,12,69,12,103,770,8,7,K,5,4,0,25,4,1,1,1,0,0,0,2,1,1546420110115005,7,1,2,,,,O,,1546420110115,,01,we,1546420110115005,1,,,LAKE,,,1307,8,1,1,8,1,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1122.3732299,201117128701we,,0,1546420110115005,8,34711,03/03/2025
,,201117128701we,1546420110115103770,2011,6,12,69,12,103,770,8,7,K,5,4,,25,4,1,1,0,0,0,1,2,2,1546420110115006,7,1,2,,,,O,,1546420110115,,01,we,1546420110115005,,,,LAKE,,,1310,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1122.3732299,201117128701we,,0,1546420110115006,8,34711,03/03/2025
,SPOTTED SEATROUT,201117128701we,1546420110115103770,2011,7,12,103,12,103,770,8,7,K,5,5,0,104,16,1,1,2,0,0,0,2,1,1546420110115007,7,1,2,,,,Y,,1546420110115,,01,we,1546420110115007,1,,,PINELLAS,169239,,1317,8,1,1,8,1,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,929.26269518,201117128701we,,0,1546420110115007,8,33706,03/03/2025
,SPOTTED SEATROUT,201117128701we,1546420110115103770,2011,7,12,103,12,103,770,8,7,K,5,5,0,104,16,1,1,1,0,0,1,2,2,1546420110115008,7,1,2,,,,Y,,1546420110115,,01,we,1546420110115007,1,,,PINELLAS,169239,,1320,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,929.26269518,201117128701we,,0,1546420110115008,8,33706,03/03/2025
RED DRUM,SPOTTED SEATROUT,201117128701we,1546420110115103770,2011,7,12,103,12,103,770,8,7,K,5,7,0,52,8,1,1,1,0,0,0,2,1,1546420110115009,7,1,2,,,,Y,,1546420110115,,01,we,1546420110115009,1,,,PINELLAS,169239,169290,1509,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835440102,8835440901,,,,,,,,,,,,,929.26269518,201117128701we,,0,1546420110115009,8,33709,03/03/2025
SPOTTED SEATROUT,RED DRUM,201117128701we,1546420110115103770,2011,7,12,103,12,103,770,8,7,K,5,7,,52,8,1,1,0,0,0,1,2,2,1546420110115010,7,1,2,,,,Y,,1546420110115,,01,we,1546420110115009,,,,PINELLAS,169290,169239,1513,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835440901,8835440102,,,,,,,,,,,,,929.26269518,201117128701we,,0,1546420110115010,8,33709,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,1,,52,8,1,1,0,0,0,0,2,1,1546420110116001,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116001,,,,PASCO,,,956,8,1,1,8,1,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116001,8,34655,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,1,,52,8,1,1,0,0,0,1,2,2,1546420110116002,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116001,,,,PASCO,,,959,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116002,8,34655,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,3,,17,2,1,1,0,0,0,0,3,1,1546420110116003,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116003,,,,PASCO,,,1014,8,1,1,8,1,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116003,8,33523,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,3,,12,2,1,1,0,0,0,1,3,2,1546420110116004,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116003,,,,PASCO,,,1017,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116004,8,33523,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,3,,12,2,1,1,0,0,0,1,3,2,1546420110116005,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116003,,,,PASCO,,,1021,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116005,8,33523,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,103,12,101,899,8,7,2,5,2,,12,2,1,1,0,0,0,0,5,1,1546420110116006,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116006,,,,PINELLAS,,,1110,8,1,1,8,1,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116006,8,34688,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,103,12,101,899,8,7,2,5,2,,12,2,1,1,0,0,0,1,5,2,1546420110116007,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116006,,,,PINELLAS,,,1113,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116007,8,34688,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,103,12,101,899,8,7,2,5,2,,12,2,1,1,0,0,0,1,5,2,1546420110116008,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116006,,,,PINELLAS,,,1115,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116008,8,34688,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,103,12,101,899,8,7,2,5,2,,12,2,1,1,0,0,0,1,5,2,1546420110116009,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116006,,,,PINELLAS,,,1117,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116009,8,34688,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,103,12,101,899,8,7,2,5,2,,12,2,1,1,0,0,0,1,5,2,1546420110116010,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116006,,,,PINELLAS,,,1119,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116010,8,34688,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,1,,24,4,1,1,0,0,0,0,3,1,1546420110116011,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116011,,,,PASCO,,,1125,8,1,1,8,1,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116011,8,34690,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,1,,26,4,1,1,0,0,0,1,3,2,1546420110116012,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116011,,,,PASCO,,,1128,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116012,8,34690,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,1,,24,4,1,1,0,0,0,1,3,2,1546420110116013,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116011,,,,PASCO,,,1130,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116013,8,34690,03/03/2025
,,201117128701we,1546420110116101899,2011,6,12,69,12,101,899,8,7,2,5,2,,8,1,1,1,0,0,0,0,3,1,1546420110116014,7,1,2,,,,O,,1546420110116,,01,we,1546420110116014,,,,LAKE,,,1146,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1718.2551916,201117128701we,,0,1546420110116014,8,99998,03/03/2025
,,201117128701we,1546420110116101899,2011,6,12,69,12,101,899,8,7,2,5,2,,10,0,1,1,0,0,0,1,3,2,1546420110116015,7,1,2,,,,O,,1546420110116,,01,we,1546420110116014,,,,LAKE,,,1148,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1718.2551916,201117128701we,,0,1546420110116015,8,32159,03/03/2025
,,201117128701we,1546420110116101899,2011,6,12,69,12,101,899,8,7,2,5,2,,8,1,1,1,0,0,0,1,3,2,1546420110116016,7,1,2,,,,O,,1546420110116,,01,we,1546420110116014,,,,LAKE,,,1150,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1718.2551916,201117128701we,,0,1546420110116016,8,32159,03/03/2025
,SPOTTED SEATROUT,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,3,,15,2,1,1,0,0,0,0,2,1,1546420110116017,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116017,,,,PASCO,169239,,1204,8,1,1,8,1,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116017,8,34638,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,3,,15,2,1,1,0,0,0,1,2,2,1546420110116018,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116017,,,,PASCO,,,1206,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116018,8,34638,03/03/2025
,RED DRUM,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,2.5,,48,6,1,1,0,0,0,0,3,1,1546420110116019,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116019,,,,PASCO,169290,,1214,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835440901,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116019,8,34690,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,2.5,,24,3,1,1,0,0,0,1,3,2,1546420110116020,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116019,,,,PASCO,,,1217,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116020,8,34690,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,2.5,,24,3,1,1,0,0,0,1,3,2,1546420110116021,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116019,,,,PASCO,,,1219,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116021,8,34690,03/03/2025
,SPOTTED SEATROUT,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,4,,6,1,1,1,0,0,0,0,3,1,1546420110116026,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116026,,,,PASCO,169239,,1231,8,1,1,8,1,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116026,8,33593,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,4,,12,2,1,1,0,0,0,1,3,2,1546420110116027,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116026,,,,PASCO,,,1234,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116027,8,33593,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,101,12,101,899,8,7,2,5,4,,12,2,1,1,0,0,0,1,3,2,1546420110116028,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116026,,,,PASCO,,,1236,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116028,8,33593,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,57,12,101,899,8,7,2,5,5,0,25,4,1,1,1,0,0,0,2,1,1546420110116029,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116029,1,,,HILLSBOROUGH,,,1239,8,1,1,8,1,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116029,8,33626,03/03/2025
,,201117128701we,1546420110116101899,2011,7,12,57,12,101,899,8,7,2,5,5,0,52,8,1,1,1,0,0,1,2,2,1546420110116030,7,1,2,,,,Y,,1546420110116,,01,we,1546420110116029,1,,,HILLSBOROUGH,,,1242,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,1422.6198628,201117128701we,,0,1546420110116030,8,33620,03/03/2025
,,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,1.5,0,50,8,1,1,1,0,0,0,2,1,1546420110123001,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123001,1,,,HILLSBOROUGH,,,1356,8,1,1,8,1,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123001,8,33616,03/03/2025
,,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,1.5,,50,8,1,1,0,0,0,1,2,2,1546420110123002,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123001,,,,HILLSBOROUGH,,,1400,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123002,8,33616,03/03/2025
,SPOTTED SEATROUT,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,3,,24,4,1,1,0,0,0,0,4,1,1546420110123003,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123003,,,,HILLSBOROUGH,169239,,1415,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123003,8,33612,03/03/2025
SPOTTED SEATROUT,SHEEPSHEAD,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,3,,24,4,1,1,0,0,0,1,4,2,1546420110123004,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123003,,,,HILLSBOROUGH,169189,169239,1417,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835430301,8835440102,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123004,8,33612,03/03/2025
,,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,3,,24,4,1,1,0,0,0,1,4,2,1546420110123005,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123003,,,,HILLSBOROUGH,,,1419,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123005,8,33612,03/03/2025
,,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,3,,24,4,1,1,0,0,0,1,4,2,1546420110123006,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123003,,,,HILLSBOROUGH,,,1421,8,1,1,8,2,8,,,2,18FEB201113:29,8,,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123006,8,33612,03/03/2025
,SPOTTED SEATROUT,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,4,0,52,8,1,1,1,0,0,0,3,1,1546420110123007,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123007,1,,,HILLSBOROUGH,169239,,1547,8,1,1,8,1,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123007,8,33629,03/03/2025
,SPOTTED SEATROUT,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,4,,52,8,1,1,0,0,0,1,3,2,1546420110123008,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123007,,,,HILLSBOROUGH,169239,,1551,8,1,1,8,2,8,,,1,18FEB201113:29,8,8835440102,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123008,8,33611,03/03/2025
,,201117128701we,154642011012357725,2011,7,12,57,12,57,725,8,7,K,5,4,,12,2,1,1,0,0,0,1,3,2,1546420110123009,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123007,,,,HILLSBOROUGH,,,1553,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123009,8,99998,03/03/2025
,,201117128701we,154642011012357725,2011,7,12,103,12,57,725,8,7,K,5,4,0,52,8,1,1,1,0,0,0,1,8,1546420110123010,7,1,2,,,,Y,,1546420110123,,01,we,1546420110123010,1,,,PINELLAS,,,1559,8,1,1,8,2,8,,,1,18FEB201113:29,8,,,,,,,,,,,,,,,776.67907817,201117128701we,,0,1546420110123010,8,34689,03/03/2025
,SHEEPSHEAD,201117128702wd,154642011020981887,2011,7,12,81,12,81,887,8,7,J,5,5,0,4,4,1,1,1,0,0,0,3,1,1546420110209001,7,1,2,,,,Y,,1546420110209,,02,wd,1546420110209001,1,,,MANATEE,169189,,1428,8,1,1,8,1,8,,,2,21MAR201113:57,8,8835430301,,,,,,,,,,,,,,2460.5309448,201117128702wd,,0,1546420110209001,8,34216,03/03/2025
,,201117128702wd,154642011020981887,2011,7,12,81,12,81,887,8,7,J,5,5,,1,1,1,1,0,0,0,1,3,2,1546420110209002,7,1,2,,,,Y,,1546420110209,,02,wd,1546420110209001,,,,MANATEE,,,1431,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,2460.5309448,201117128702wd,,0,1546420110209002,8,34216,03/03/2025
,SHEEPSHEAD,201117128702wd,154642011020981887,2011,7,12,81,12,81,887,8,7,J,5,5,,3,3,1,1,0,0,0,1,3,2,1546420110209003,7,1,2,,,,Y,,1546420110209,,02,wd,1546420110209001,,,,MANATEE,169189,,1434,8,1,1,8,2,8,,,2,21MAR201113:57,8,8835430301,,,,,,,,,,,,,,2460.5309448,201117128702wd,,0,1546420110209003,8,34217,03/03/2025
,SPOTTED SEATROUT,201117128702wd,154642011020981887,2011,7,12,81,12,81,887,8,7,J,5,2,0,4,4,1,1,1,0,0,0,2,1,1546420110209004,7,1,2,,,,Y,,1546420110209,,02,wd,1546420110209004,1,,,MANATEE,169239,,1543,8,1,1,8,1,8,,,2,21MAR201113:57,8,8835440102,,,,,,,,,,,,,,2460.5309448,201117128702wd,,0,1546420110209004,8,34210,03/03/2025
,SPOTTED SEATROUT,201117128702wd,154642011020981887,2011,7,12,81,12,81,887,8,7,J,5,2,0,6,6,1,1,1,0,0,1,2,2,1546420110209005,7,1,2,,,,Y,,1546420110209,,02,wd,1546420110209004,1,,,MANATEE,169239,,1546,8,1,1,8,2,8,,,2,21MAR201113:57,8,8835440102,,,,,,,,,,,,,,2460.5309448,201117128702wd,,0,1546420110209005,8,34210,03/03/2025
,,201117128702wd,154642011020981887,2011,7,12,81,12,81,887,8,7,K,5,0.5,,3,0,1,1,0,0,0,0,1,8,1546420110209006,7,1,2,,,,Y,,1546420110209,,02,wd,1546420110209006,,,,MANATEE,,,1552,8,1,1,8,1,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,2460.5309448,201117128702wd,,0,1546420110209006,8,34205,03/03/2025
,SPOTTED SEATROUT,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,3,0,0,0,1,1,2,0,0,0,2,1,1546420110217001,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217001,1,,,HILLSBOROUGH,169239,,1228,8,1,1,8,1,8,,,1,21MAR201113:57,8,8835440102,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217001,8,33614,03/03/2025
,SPOTTED SEATROUT,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,3,0,10,0,1,1,2,0,0,1,2,2,1546420110217002,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217001,1,,,HILLSBOROUGH,169239,,1231,8,1,1,8,2,8,,,1,21MAR201113:57,8,8835440102,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217002,8,33619,03/03/2025
,,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,4.5,0,36,5,1,1,1,2,0,0,1,8,1546420110217003,7,1,1,,,,Y,,1546420110217,,02,wd,1546420110217003,1,,,HILLSBOROUGH,,,1350,8,1,1,8,1,1,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217003,8,33610,03/03/2025
,,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,4,,32,8,1,1,0,0,0,0,2,1,1546420110217004,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217004,,,,HILLSBOROUGH,,,1356,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217004,8,33615,03/03/2025
,SPOTTED SEATROUT,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,4,,52,8,1,1,0,0,0,1,2,2,1546420110217005,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217004,,,,HILLSBOROUGH,169239,,1359,8,1,1,8,2,8,,,2,21MAR201113:57,8,8835440102,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217005,8,33615,03/03/2025
,,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,2,,52,5,1,1,0,0,0,0,1,8,1546420110217006,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217006,,,,HILLSBOROUGH,,,1407,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217006,8,33603,03/03/2025
,,201117128702wd,154642011021757716,2011,7,12,17,12,57,716,8,7,K,5,3,,8,3,1,1,0,0,0,0,2,1,1546420110217007,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217007,,,,CITRUS,,,1453,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217007,8,34436,03/03/2025
,,201117128702wd,154642011021757716,2011,7,12,17,12,57,716,8,7,K,5,3,,1,0,1,1,0,0,0,1,2,2,1546420110217008,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217007,,,,CITRUS,,,1456,8,1,1,8,2,8,,,2,21MAR201113:57,8,,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217008,8,34436,03/03/2025
,SPOTTED SEATROUT,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,5,0,6,1,1,1,2,0,0,0,1,8,1546420110217009,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217009,1,,,HILLSBOROUGH,169239,,1503,8,1,1,8,1,8,,,1,21MAR201113:57,8,8835440102,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217009,8,33592,03/03/2025
,SHEEPSHEAD,201117128702wd,154642011021757716,2011,7,12,57,12,57,716,8,7,K,5,4,,300,50,1,1,0,0,0,0,1,8,1546420110217010,7,1,2,,,,Y,,1546420110217,,02,wd,1546420110217010,,,,HILLSBOROUGH,169189,,1508,8,1,1,8,1,8,,,1,21MAR201113:57,8,8835430301,,,,,,,,,,,,,,1971.1482261,201117128702wd,,0,1546420110217010,8,33675,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,5,,12,2,1,1,0,0,0,0,3,1,1546420110219001,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219001,,,,PINELLAS,,,1307,8,1,1,8,1,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219001,8,33713,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,5,,12,2,1,1,0,0,0,1,3,2,1546420110219002,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219001,,,,PINELLAS,,,1310,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219002,8,33713,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,5,,58,8,1,1,0,0,0,1,3,2,1546420110219003,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219001,,,,PINELLAS,,,1313,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219003,8,33776,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,2,0,24,2,1,1,1,0,0,0,3,1,1546420110219004,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219004,1,,,PINELLAS,,,1315,8,1,1,8,1,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219004,8,33710,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,2,0,24,2,1,1,1,0,0,1,3,2,1546420110219005,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219004,1,,,PINELLAS,,,1318,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219005,8,33710,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,2,,24,2,1,1,0,0,0,1,3,2,1546420110219006,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219004,,,,PINELLAS,,,1320,8,1,1,8,2,8,,,2,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219006,8,33710,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,0.5,,8,1,1,1,0,0,0,0,3,1,1546420110219007,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219007,,,,PINELLAS,,,1334,8,1,1,8,2,8,,,1,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219007,8,33707,03/03/2025
,,201117128702we,1546420110219103620,2011,7,12,103,12,103,620,8,7,K,5,0.5,,8,1,1,1,0,0,0,1,3,2,1546420110219008,7,1,2,,,,Y,,1546420110219,,02,we,1546420110219007,,,,PINELLAS,,,1336,8,1,1,8,2,8,,,2,21MAR201113:57,8,,,,,,,,,,,,,,,1531.6517154,201117128702we,,0,1546420110219008,8,33707,03/03/2025
