PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,2.5,0,50,4,1,1,2,0,0,1,3,2,1510820110313004,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313003,1,0,4,ESCAMBIA,1306,,,8,1,1,8,1,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,3001.207235,201127128703we,,0,1510820110313004,8,32526,03/03/2025
,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,3,,100,0,1,1,0,0,0,0,4,1,1510820110313008,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313008,,,,ESCAMBIA,1410,169189,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313008,8,32504,03/03/2025
,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,3,0,30,0,1,1,1,0,0,1,4,2,1510820110313009,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313008,1,,,ESCAMBIA,1411,169189,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313009,8,32504,03/03/2025
,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,3,0,100,0,1,2,1,6,0,1,4,2,1510820110313010,7,2,1,,,,Y,,1510820110313,,03,we,1510820110313008,1,,,ESCAMBIA,1412,169189,,8,1,1,2,1,2,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313010,8,32504,03/03/2025
,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,3,0,100,0,1,0,2,0,1,1,4,2,1510820110313011,7,2,3,,,,Y,,1510820110313,,03,we,1510820110313008,1,,,ESCAMBIA,1413,169189,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313010,8,32504,03/03/2025
,,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,6,0,40,30,2,1,5,0,0,0,3,1,1510820110313012,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313012,1,,,ESCAMBIA,1423,,,8,1,1,8,2,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313012,8,32533,03/03/2025
,,201127128703we,151082011031333972,2011,7,1,3,12,33,972,8,7,4,5,6,0,5,0,2,1,1,0,0,1,3,2,1510820110313013,7,2,2,,,,O,,1510820110313,,03,we,1510820110313012,1,,,BALDWIN,1424,,,8,1,1,8,2,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,2728.0559626,201127128703we,,0,1510820110313013,8,36530,03/03/2025
,,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,6,0,0,0,2,1,1,0,0,1,3,2,1510820110313014,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313012,1,,,ESCAMBIA,1425,,,8,1,1,8,2,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313014,8,32504,03/03/2025
,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,5,,2,0,1,1,0,0,0,0,2,1,1510820110313015,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313015,,,,ESCAMBIA,1439,169189,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313015,8,32533,03/03/2025
,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,113,12,33,972,8,7,4,5,5,0,80,2,1,1,1,0,0,1,2,2,1510820110313016,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313015,1,,,SANTA ROSA,1440,169189,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313016,8,32563,03/03/2025
,,201127128703we,151082011031333972,2011,6,13,75,12,33,972,8,7,4,5,0.5,0,30,8,2,1,1,0,0,0,3,1,1510820110313017,7,2,2,,,,O,,1510820110313,,03,we,1510820110313017,1,,,,1449,,,8,1,1,8,2,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,2728.0559626,201127128703we,,0,1510820110313017,8,99998,03/03/2025
,,201127128703we,151082011031333972,2011,6,13,75,12,33,972,8,7,4,5,0.5,0,30,8,2,1,1,0,0,1,3,2,1510820110313018,7,2,2,,,,O,,1510820110313,,03,we,1510820110313017,1,,,,1450,,,8,1,1,8,1,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,2728.0559626,201127128703we,,0,1510820110313018,8,99998,03/03/2025
,,201127128703we,151082011031333972,2011,6,13,75,12,33,972,8,7,4,5,0.5,,30,8,2,1,0,0,0,1,3,2,1510820110313019,7,2,2,,,,O,,1510820110313,,03,we,1510820110313017,,,,,1451,,,8,1,1,8,2,8,,,2,21APR201113:39,8,,,,,,,,,,,,,,,2728.0559626,201127128703we,,0,1510820110313019,8,99998,03/03/2025
RED DRUM,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,6,,0,0,2,1,0,0,0,0,2,1,1510820110313020,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313020,,,,ESCAMBIA,1503,169189,169290,8,1,1,8,1,8,,,1,21APR201113:39,8,8835430301,8835440901,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313020,8,32506,03/03/2025
RED DRUM,SHEEPSHEAD,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,4,5,6,0,0,0,2,1,1,2,0,1,2,2,1510820110313021,7,2,1,,,,Y,,1510820110313,,03,we,1510820110313020,1,,,ESCAMBIA,1504,169189,169290,8,1,1,8,1,1,,,1,21APR201113:39,8,8835430301,8835440901,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313021,8,32506,03/03/2025
,,201127128703we,151082011031333972,2011,7,12,33,12,33,972,8,7,2,5,2,,4,0,1,1,0,0,0,0,1,8,1510820110313023,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313023,,,,ESCAMBIA,1636,,,8,1,1,8,1,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313023,8,32505,03/03/2025
,,201127128703we,151082011031333972,2011,7,12,113,12,33,972,8,7,4,5,1,,25,0,1,1,0,0,0,0,3,1,1510820110313030,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313030,,,,SANTA ROSA,1715,,,8,1,1,8,1,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313030,8,32571,03/03/2025
,,201127128703we,151082011031333972,2011,7,12,113,12,33,972,8,7,4,5,1,0,12,0,1,1,1,0,0,1,3,2,1510820110313031,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313030,1,,,SANTA ROSA,1716,,,8,1,1,8,2,8,,,2,21APR201113:39,8,,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313031,8,32571,03/03/2025
,,201127128703we,151082011031333972,2011,7,12,113,12,33,972,8,7,4,5,1,0,12,0,1,1,1,0,0,1,3,2,1510820110313032,7,2,2,,,,Y,,1510820110313,,03,we,1510820110313030,1,,,SANTA ROSA,1717,,,8,1,1,8,2,8,,,2,21APR201113:39,8,,,,,,,,,,,,,,,2000.8048234,201127128703we,,0,1510820110313032,8,32571,03/03/2025
,SPANISH MACKEREL,201127128703we,1528120110327129150,2011,0,21,5,12,129,150,8,7,4,5,3,,21,2,1,1,0,0,0,0,2,1,1528120110327001,7,2,2,,,,O,,1528120110327,,03,we,1528120110327001,,,,,1330,172436,,8,1,1,8,1,8,,,1,21APR201113:39,8,8850030502,,,,,,,,,,,,,,1593.1288061,201127128703we,,0,1528120110327001,8,40342,03/03/2025
,SPANISH MACKEREL,201127128703we,1528120110327129150,2011,0,21,5,12,129,150,8,7,4,5,3,0,21,2,1,1,0,4,0,1,2,2,1528120110327002,7,2,1,,,,O,,1528120110327,,03,we,1528120110327001,1,4,0,,1331,172436,,8,1,1,8,1,1,,,1,21APR201113:39,8,8850030502,,,,,,,,,,,,,,1593.1288061,201127128703we,,0,1528120110327002,8,40342,03/03/2025
,SPOTTED SEATROUT,201127128703we,1528120110327129150,2011,7,12,73,12,129,150,8,7,4,5,4,0,10,1,1,1,0,2,0,0,3,1,1528120110327003,7,2,1,,,,Y,,1528120110327,,03,we,1528120110327003,1,1,0,LEON,1410,169239,,8,1,1,8,1,1,,,1,21APR201113:39,8,8835440102,,,,,,,,,,,,,,1168.4290363,201127128703we,,0,1528120110327003,8,32312,03/03/2025
,SPOTTED SEATROUT,201127128703we,1528120110327129150,2011,7,12,73,12,129,150,8,7,4,5,4,,10,1,1,1,0,0,0,1,3,2,1528120110327004,7,2,2,,,,Y,,1528120110327,,03,we,1528120110327003,,,,LEON,1411,169239,,8,1,1,8,2,8,,,2,21APR201113:39,8,8835440102,,,,,,,,,,,,,,1168.4290363,201127128703we,,0,1528120110327004,8,32312,03/03/2025
,SPOTTED SEATROUT,201127128703we,1528120110327129150,2011,7,12,73,12,129,150,8,7,4,5,4,,10,1,1,1,0,0,0,1,3,2,1528120110327005,7,2,2,,,,Y,,1528120110327,,03,we,1528120110327003,,,,LEON,1412,169239,,8,1,1,8,2,8,,,2,21APR201113:39,8,8835440102,,,,,,,,,,,,,,1168.4290363,201127128703we,,0,1528120110327005,8,32312,03/03/2025
,RED DRUM,201127128703we,1528120110327129150,2011,7,12,73,12,129,150,8,7,4,5,5,0,23,4,1,1,2,0,0,0,2,1,1528120110327006,7,2,2,,,,Y,,1528120110327,,03,we,1528120110327006,1,,,LEON,1627,169290,,8,1,1,8,2,8,,,1,21APR201113:39,8,8835440901,,,,,,,,,,,,,,1168.4290363,201127128703we,,0,1528120110327006,8,32301,03/03/2025
,RED DRUM,201127128703we,1528120110327129150,2011,7,12,73,12,129,150,8,7,4,5,5,0,23,4,1,1,1,0,0,1,2,2,1528120110327007,7,2,2,,,,Y,,1528120110327,,03,we,1528120110327006,1,,,LEON,1628,169290,,8,1,1,8,2,8,,,1,21APR201113:39,8,8835440901,,,,,,,,,,,,,,1168.4290363,201127128703we,,0,1528120110327007,8,32301,03/03/2025
,SPOTTED SEATROUT,201127128703we,1528120110327129150,2011,6,13,71,12,129,150,8,7,4,5,6,0,9,0,1,1,1,0,0,0,3,1,1528120110327008,7,2,2,,,,O,,1528120110327,,03,we,1528120110327008,1,0,2,,1736,169239,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835440102,,,,,,,,,,,,,,1593.1288061,201127128703we,,0,1528120110327008,8,31768,03/03/2025
,SPOTTED SEATROUT,201127128703we,1528120110327129150,2011,6,13,71,12,129,150,8,7,4,5,6,,1,0,1,1,0,0,0,1,3,2,1528120110327009,7,2,2,,,,O,,1528120110327,,03,we,1528120110327008,,,,,1737,169239,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835440102,,,,,,,,,,,,,,1593.1288061,201127128703we,,0,1528120110327009,8,31768,03/03/2025
,SPOTTED SEATROUT,201127128703we,1528120110327129150,2011,6,13,71,12,129,150,8,7,4,5,6,0,1,0,1,1,1,0,0,1,3,2,1528120110327010,7,2,2,,,,O,,1528120110327,,03,we,1528120110327008,1,,,,1738,169239,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835440102,,,,,,,,,,,,,,1593.1288061,201127128703we,,0,1528120110327010,8,31768,03/03/2025
,,201127128704we,1528120110410129881,2011,7,12,39,12,129,881,8,7,4,5,3,0,12,0,1,1,1,0,0,0,2,1,1528120110410003,7,2,2,,,,Y,,1528120110410,,04,we,1528120110410003,1,,,GADSDEN,1400,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1105.9510755,201127128704we,,0,1528120110410003,8,32351,03/03/2025
,,201127128704we,1528120110410129881,2011,7,12,39,12,129,881,8,7,4,5,3,,12,0,1,1,0,0,0,1,2,2,1528120110410004,7,2,2,,,,Y,,1528120110410,,04,we,1528120110410003,,,,GADSDEN,1401,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1105.9510755,201127128704we,,0,1528120110410004,8,32351,03/03/2025
,,201127128704we,1528120110410129881,2011,7,12,73,12,129,881,8,7,4,5,2,0,50,4,1,1,1,0,0,0,2,1,1528120110410029,7,2,2,,,,Y,,1528120110410,,04,we,1528120110410029,1,,,LEON,1631,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1105.9510755,201127128704we,,0,1528120110410029,8,32309,03/03/2025
,,201127128704we,1528120110410129881,2011,7,12,73,12,129,881,8,7,4,5,2,0,25,2,1,1,1,0,0,1,2,2,1528120110410030,7,2,2,,,,Y,,1528120110410,,04,we,1528120110410029,1,,,LEON,1632,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1105.9510755,201127128704we,,0,1528120110410030,8,32309,03/03/2025
,SPOTTED SEATROUT,201127128704we,152812011041737621,2011,7,12,5,12,37,621,8,7,4,5,4,0,10,1,1,1,3,0,0,0,3,1,1528120110417001,7,2,2,,,,Y,,1528120110417,,04,we,1528120110417001,1,0,3,BAY,1332,169239,,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835440102,,,,,,,,,,,,,,3019.6699998,201127128704we,,0,1528120110417001,8,32404,03/03/2025
,SPOTTED SEATROUT,201127128704we,152812011041737621,2011,7,12,5,12,37,621,8,7,4,5,4,0,10,1,1,1,3,0,0,1,3,2,1528120110417002,7,2,2,,,,Y,,1528120110417,,04,we,1528120110417001,1,,,BAY,1333,169239,,8,1,1,8,2,8,,,2,20MAY201113:38,8,8835440102,,,,,,,,,,,,,,3019.6699998,201127128704we,,0,1528120110417002,8,32404,03/03/2025
,SPOTTED SEATROUT,201127128704we,152812011041737621,2011,7,12,5,12,37,621,8,7,4,5,4,0,10,1,1,1,2,0,0,1,3,2,1528120110417003,7,2,2,,,,Y,,1528120110417,,04,we,1528120110417001,1,0,1,BAY,1334,169239,,8,1,1,8,2,8,,,2,20MAY201113:38,8,8835440102,,,,,,,,,,,,,,3019.6699998,201127128704we,,0,1528120110417003,8,32404,03/03/2025
,SPANISH MACKEREL,201127128704we,152812011041737621,2011,7,12,37,12,37,621,8,7,4,5,0.5,,300,20,1,1,0,0,0,0,2,1,1528120110417004,7,2,2,,,,Y,,1528120110417,,04,we,1528120110417004,,,,FRANKLIN,1406,172436,,8,1,1,8,1,8,,,1,20MAY201113:38,8,8850030502,,,,,,,,,,,,,,6039.3399997,201127128704we,,0,1528120110417004,8,32322,03/03/2025
,COBIA,201127128704we,152812011041737621,2011,6,12,9,12,37,621,8,7,4,5,4,0,30,5,1,1,1,0,0,0,3,1,1528120110417009,7,2,2,,,,O,,1528120110417,,04,we,1528120110417009,1,,,BREVARD,1555,168566,,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835260101,,,,,,,,,,,,,,4117.2575415,201127128704we,,0,1528120110417009,8,32932,03/03/2025
,COBIA,201127128704we,152812011041737621,2011,6,12,9,12,37,621,8,7,4,5,4,,2,2,1,1,0,0,0,1,3,2,1528120110417010,7,2,2,,,,O,,1528120110417,,04,we,1528120110417009,,,,BREVARD,1556,168566,,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835260101,,,,,,,,,,,,,,4117.2575415,201127128704we,,0,1528120110417010,8,32932,03/03/2025
,COBIA,201127128704we,152812011041737621,2011,7,12,73,12,37,621,8,7,4,5,4,,30,10,1,1,0,0,0,1,3,2,1528120110417011,7,2,2,,,,Y,,1528120110417,,04,we,1528120110417009,,,,LEON,1557,168566,,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835260101,,,,,,,,,,,,,,3019.6699998,201127128704we,,0,1528120110417011,8,32304,03/03/2025
,SPOTTED SEATROUT,201127128704wd,152812011042237621,2011,6,13,95,12,37,621,8,7,4,5,4,0,20,5,1,1,5,0,0,0,3,1,1528120110422001,7,2,2,,,,O,,1528120110422,,04,wd,1528120110422001,1,,,,1504,169239,,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835440102,,,,,,,,,,,,,,3557.9479997,201127128704wd,,0,1528120110422001,8,31705,03/03/2025
,SPOTTED SEATROUT,201127128704wd,152812011042237621,2011,6,13,275,12,37,621,8,7,4,5,4,0,20,5,1,1,4,0,0,1,3,2,1528120110422002,7,2,2,,,,O,,1528120110422,,04,wd,1528120110422001,1,,,,1505,169239,,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835440102,,,,,,,,,,,,,,3557.9479997,201127128704wd,,0,1528120110422002,8,31738,03/03/2025
,,201127128704we,1528120110424129150,2011,7,12,105,12,129,150,8,7,4,5,3,0,30,5,1,1,2,0,0,0,2,1,1528120110424001,7,2,2,,,,Y,,1528120110424,,04,we,1528120110424001,1,,,POLK,1105,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,2385.9234237,201127128704we,,0,1528120110424001,8,33881,03/03/2025
SPOTTED SEATROUT,RED DRUM,201127128704we,1528120110424129150,2011,7,12,129,12,129,150,8,7,4,5,5,0,150,20,1,1,1,1,0,0,2,1,1528120110424004,7,2,1,,,,Y,,1528120110424,,04,we,1528120110424004,1,,,WAKULLA,1315,169290,169239,8,1,1,8,1,1,,,1,20MAY201113:38,8,8835440901,8835440102,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424004,8,32327,03/03/2025
SPOTTED SEATROUT,RED DRUM,201127128704we,1528120110424129150,2011,7,12,129,12,129,150,8,7,4,5,5,0,125,20,1,1,1,0,0,1,2,2,1528120110424005,7,2,2,,,,Y,,1528120110424,,04,we,1528120110424004,1,,,WAKULLA,1316,169290,169239,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835440901,8835440102,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424005,8,32327,03/03/2025
,,201127128704we,1528120110424129150,2011,7,12,73,12,129,150,8,7,4,5,5,0,3,3,1,1,1,0,0,0,3,1,1528120110424006,7,2,2,,,,Y,,1528120110424,,04,we,1528120110424006,1,,,LEON,1340,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424006,8,99998,03/03/2025
,,201127128704we,1528120110424129150,2011,7,12,73,12,129,150,8,7,4,5,5,,3,0,1,1,0,0,0,1,3,2,1528120110424007,7,2,2,,,,Y,,1528120110424,,04,we,1528120110424006,,,,LEON,1341,,,8,1,1,8,2,8,,,2,20MAY201113:38,8,,,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424007,8,99998,03/03/2025
,,201127128704we,1528120110424129150,2011,7,12,75,12,129,150,8,7,4,5,5,0,3,3,1,1,1,0,0,1,3,2,1528120110424008,7,2,2,,,,Y,,1528120110424,,04,we,1528120110424006,1,,,LEVY,1342,,,8,1,1,8,2,8,,,2,20MAY201113:38,8,,,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424008,8,99998,03/03/2025
,,201127128704we,1528120110424129150,2011,7,12,73,12,129,150,8,7,4,5,4,0,4,4,1,2,2,3,0,0,2,1,1528120110424009,7,2,1,,,,Y,,1528120110424,,04,we,1528120110424009,1,8,0,LEON,1506,,,8,1,1,2,1,2,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424009,8,32301,03/03/2025
,,201127128704we,1528120110424129150,2011,7,12,73,12,129,150,8,7,4,5,4,0,4,4,2,0,2,0,1,1,2,2,1528120110424010,7,2,3,,,,Y,,1528120110424,,04,we,1528120110424009,1,,,LEON,1507,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424009,8,32301,03/03/2025
SPANISH MACKEREL,SPOTTED SEATROUT,201127128704we,1528120110424129150,2011,7,12,73,12,129,150,8,7,4,5,0.5,0,30,6,2,1,0,1,0,0,1,8,1528120110424013,7,2,1,,,,Y,,1528120110424,,04,we,1528120110424013,1,1,0,LEON,1608,169239,172436,8,1,1,8,1,1,,,1,20MAY201113:38,8,8835440102,8850030502,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424013,8,32305,03/03/2025
RED DRUM,SPOTTED SEATROUT,201127128704we,1528120110424129150,2011,7,12,129,12,129,150,8,7,4,5,6,0,6,4,2,1,1,0,0,0,2,1,1528120110424014,7,2,2,,,,Y,,1528120110424,,04,we,1528120110424014,1,,,WAKULLA,1609,169239,169290,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835440102,8835440901,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424014,8,32327,03/03/2025
SPOTTED SEATROUT,RED DRUM,201127128704we,1528120110424129150,2011,7,12,129,12,129,150,8,7,4,5,6,0,4,4,1,1,1,0,0,1,2,2,1528120110424015,7,2,2,,,,Y,,1528120110424,,04,we,1528120110424014,1,,,WAKULLA,1610,169290,169239,8,1,1,8,1,8,,,1,20MAY201113:38,8,8835440901,8835440102,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424015,8,32327,03/03/2025
,,201127128704we,1528120110424129150,2011,7,12,73,12,129,150,8,7,4,5,5,0,100,4,1,1,0,1,0,0,1,8,1528120110424020,7,2,1,,,,Y,,1528120110424,,04,we,1528120110424020,1,2,0,LEON,1850,,,8,1,1,8,1,1,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,1192.9617118,201127128704we,,0,1528120110424020,8,32305,03/03/2025
SHEEPSHEAD,RED DRUM,201127128703we,1534920110320913296,2011,7,12,113,12,91,3296,8,7,4,5,4,,1,0,1,1,0,0,0,0,2,1,1534920110320008,7,2,2,,,,Y,,1534920110320,,03,we,1534920110320008,,,,SANTA ROSA,1630,169290,169189,8,1,1,8,1,8,,,1,21APR201113:39,8,8835440901,8835430301,,,,,,,,,,,,,1795.3823864,201127128703we,,0,1534920110320008,8,32566,03/03/2025
SHEEPSHEAD,RED DRUM,201127128703we,1534920110320913296,2011,7,12,113,12,91,3296,8,7,4,5,4,,200,14,1,1,0,0,0,1,2,2,1534920110320009,7,2,2,,,,Y,,1534920110320,,03,we,1534920110320008,,,,SANTA ROSA,1631,169290,169189,8,1,1,8,2,8,,,1,21APR201113:39,8,8835440901,8835430301,,,,,,,,,,,,,1795.3823864,201127128703we,,0,1534920110320009,8,32566,03/03/2025
,SHEEPSHEAD,201127128703wd,1534920110325331262,2011,7,12,33,12,33,1262,8,7,4,5,2.5,0,110,6,1,2,1,15,0,0,2,1,1534920110325001,7,2,1,,,,Y,,1534920110325,,03,wd,1534920110325001,1,4,0,ESCAMBIA,1230,169189,,8,1,1,2,2,2,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,1964.343812,201127128703wd,,0,1534920110325001,8,32533,03/03/2025
,SHEEPSHEAD,201127128703wd,1534920110325331262,2011,7,12,113,12,33,1262,8,7,4,5,2.5,0,24,1,1,0,1,0,1,1,2,2,1534920110325002,7,2,3,,,,Y,,1534920110325,,03,wd,1534920110325001,1,,,SANTA ROSA,1231,169189,,8,1,1,8,1,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,1964.343812,201127128703wd,,0,1534920110325001,8,32570,03/03/2025
,SPOTTED SEATROUT,201127128703we,1534920110326331615,2011,7,12,33,12,33,1615,8,7,2,5,3,,54,5,1,1,0,0,0,0,1,8,1534920110326001,7,2,2,,,,Y,,1534920110326,,03,we,1534920110326001,,,,ESCAMBIA,1055,169239,,8,1,1,8,1,8,,,2,21APR201113:39,8,8835440102,,,,,,,,,,,,,,755.33309785,201127128703we,,0,1534920110326001,8,32507,03/03/2025
,,201127128703we,1534920110326331615,2011,7,12,33,12,33,1615,8,7,2,5,5.5,0,1,1,2,2,1,1,0,0,2,1,1534920110326002,7,2,1,,,,Y,,1534920110326,,03,we,1534920110326002,1,5,12,ESCAMBIA,1145,,,8,1,1,2,1,2,,,1,21APR201113:39,8,,,,,,,,,,,,,,,755.33309785,201127128703we,,0,1534920110326002,8,32506,03/03/2025
,,201127128703we,1534920110326331615,2011,7,12,33,12,33,1615,8,7,2,5,5.5,0,1,1,2,0,2,0,1,1,2,2,1534920110326003,7,2,3,,,,Y,,1534920110326,,03,we,1534920110326002,1,,,ESCAMBIA,1146,,,8,1,1,8,2,8,,,1,21APR201113:39,8,,,,,,,,,,,,,,,755.33309785,201127128703we,,0,1534920110326002,8,32506,03/03/2025
RED DRUM,SHEEPSHEAD,201127128703we,1534920110326331615,2011,7,12,113,12,33,1615,8,7,2,5,3,0,4,1,1,3,0,7,0,0,3,1,1534920110326004,7,2,1,,,,Y,,1534920110326,,03,we,1534920110326004,1,7,0,SANTA ROSA,1410,169189,169290,8,1,1,2,2,2,,,1,21APR201113:39,8,8835430301,8835440901,,,,,,,,,,,,,755.33309785,201127128703we,,0,1534920110326004,8,32570,03/03/2025
,SHEEPSHEAD,201127128703we,1534920110326331615,2011,7,12,113,12,33,1615,8,7,2,5,3,,0,0,1,0,0,0,1,1,3,2,1534920110326005,7,2,3,,,,Y,,1534920110326,,03,we,1534920110326004,,,,SANTA ROSA,1411,169189,,8,1,1,8,2,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,755.33309785,201127128703we,,0,1534920110326004,8,32570,03/03/2025
,SHEEPSHEAD,201127128703we,1534920110326331615,2011,7,12,113,12,33,1615,8,7,2,5,3,,0,0,1,0,0,0,1,1,3,2,1534920110326006,7,2,3,,,,Y,,1534920110326,,03,we,1534920110326004,,,,SANTA ROSA,1412,169189,,8,1,1,8,2,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,755.33309785,201127128703we,,0,1534920110326004,8,32570,03/03/2025
,SHEEPSHEAD,201127128703we,1534920110326331615,2011,7,12,33,12,33,1615,8,7,2,5,6.5,0,23,3,1,1,3,0,0,0,1,8,1534920110326012,7,2,2,,,,Y,,1534920110326,,03,we,1534920110326012,1,,,ESCAMBIA,1550,169189,,8,1,1,8,2,8,,,1,21APR201113:39,8,8835430301,,,,,,,,,,,,,,755.33309785,201127128703we,,0,1534920110326012,8,32514,03/03/2025
,,201127128704wd,1534920110401913415,2011,7,12,91,12,91,3415,8,7,4,5,1.5,,50,5,1,1,0,0,0,0,3,1,1534920110401001,7,2,2,,,,Y,,1534920110401,,04,wd,1534920110401001,,,,OKALOOSA,1300,,,8,1,1,8,1,8,,,1,20MAY201113:38,8,,,,,,,,,,,,,,,4319.6930576,201127128704wd,,0,1534920110401001,8,32578,03/03/2025
