PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MODE2001,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201167123511we,155342011112787543,2011,7,12,21,12,87,543,7,5,1,4,3,0,1,0,2,0,1,0,1,1,5,2,1553420111127007,7,6,3,1,,,Y,1,1553420111127,,11,we,1553420111127005,1,,,COLLIER,,,1232,2,1,1,8,2,8,,,1,19DEC201111:29,4,,,,,,,,,,,,,,,32.89512492,201167123511we,,0,1553420111127005,3,34143,03/03/2025
,,201167123511we,155342011112787543,2011,7,12,21,12,87,543,7,5,1,4,3,0,30,2,2,0,1,0,1,1,5,2,1553420111127008,7,6,3,1,,,Y,1,1553420111127,,11,we,1553420111127005,1,,,COLLIER,,,1233,2,1,1,8,2,8,,,1,19DEC201111:29,4,,,,,,,,,,,,,,,32.89512492,201167123511we,,0,1553420111127005,3,34145,03/03/2025
,,201167123511we,155342011112787543,2011,7,12,21,12,87,543,7,5,1,4,3,0,10,4,2,0,1,0,1,1,5,2,1553420111127009,7,6,3,1,,,Y,1,1553420111127,,11,we,1553420111127005,1,,,COLLIER,,,1234,2,1,1,8,2,8,,,1,19DEC201111:29,4,,,,,,,,,,,,,,,32.89512492,201167123511we,,0,1553420111127005,3,34114,03/03/2025
SAILFISH,DOLPHIN,201167123511we,155342011112787543,2011,5,24,3,12,87,543,7,5,1,4,3,0,0,0,1,4,0,4,0,0,4,1,1553420111127010,7,6,1,1,,,O,1,1553420111127,,11,we,1553420111127010,1,10,0,ANNE ARUNDEL,168791,172488,1250,2,1,1,2,1,2,,,2,19DEC201111:29,4,8835290101,8850060101,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127010,3,21012,03/03/2025
SAILFISH,DOLPHIN,201167123511we,155342011112787543,2011,5,24,3,12,87,543,7,5,1,4,3,,0,0,1,0,0,0,1,1,4,2,1553420111127011,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127010,,,,ANNE ARUNDEL,168791,172488,1251,2,1,1,8,2,8,,,2,19DEC201111:29,4,8835290101,8850060101,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127010,3,21012,03/03/2025
LOUVAR,DOLPHIN,201167123511we,155342011112787543,2011,5,11,1,12,87,543,7,5,1,4,3,,0,0,1,0,0,0,1,1,4,2,1553420111127012,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127010,,,,,168791,172485,1252,2,1,1,8,2,8,,,2,19DEC201111:29,4,8835290101,8850050101,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127010,3,20002,03/03/2025
SAILFISH,DOLPHIN,201167123511we,155342011112787543,2011,5,11,1,12,87,543,7,5,1,4,3,,0,0,1,0,0,0,1,1,4,2,1553420111127013,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127010,,,,,168791,172488,1253,2,1,1,8,2,8,,,2,19DEC201111:29,4,8835290101,8850060101,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127010,3,20002,03/03/2025
,,201167123511we,155342011112787543,2011,6,12,99,12,87,543,7,5,1,4,3,0,12,0,1,6,2,4,0,0,6,1,1553420111127014,7,6,1,1,,,O,1,1553420111127,,11,we,1553420111127014,1,,,PALM BEACH,,,1314,2,1,1,2,2,2,,,1,19DEC201111:29,4,,,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127014,3,33432,03/03/2025
,,201167123511we,155342011112787543,2011,6,12,11,12,87,543,7,5,1,4,3,0,2,0,1,0,3,0,1,1,6,2,1553420111127015,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127014,1,,,BROWARD,,,1315,2,1,1,8,2,8,,,2,19DEC201111:29,4,,,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127014,3,33026,03/03/2025
,,201167123511we,155342011112787543,2011,6,12,11,12,87,543,7,5,1,4,3,0,2,0,1,0,2,0,1,1,6,2,1553420111127016,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127014,1,,,BROWARD,,,1316,2,1,1,8,2,8,,,2,19DEC201111:29,4,,,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127014,3,33026,03/03/2025
,,201167123511we,155342011112787543,2011,6,12,99,12,87,543,7,5,1,4,3,0,2,0,1,0,2,0,1,1,6,2,1553420111127017,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127014,1,,,PALM BEACH,,,1317,2,1,1,8,2,8,,,2,19DEC201111:29,4,,,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127014,3,33496,03/03/2025
,,201167123511we,155342011112787543,2011,6,12,99,12,87,543,7,5,1,4,3,0,0,0,1,0,2,0,1,1,6,2,1553420111127018,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127014,1,,,PALM BEACH,,,1318,2,1,1,8,2,8,,,2,19DEC201111:29,4,,,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127014,3,33432,03/03/2025
,,201167123511we,155342011112787543,2011,6,12,99,12,87,543,7,5,1,4,3,0,0,0,1,0,2,0,1,1,6,2,1553420111127019,7,6,3,1,,,O,1,1553420111127,,11,we,1553420111127014,1,,,PALM BEACH,,,1319,2,1,1,8,2,8,,,2,19DEC201111:29,4,,,,,,,,,,,,,,,28.4537449,201167123511we,,0,1553420111127014,3,33432,03/03/2025
,YELLOWTAIL SNAPPER,201167123511wd,155342011112987243,2011,0,27,153,12,87,243,7,5,1,4,5.5,0,0,0,1,4,3,4,0,0,4,1,1553420111129001,7,6,1,1,,,O,1,1553420111129,,11,wd,1553420111129001,1,,,,168907,,1634,2,1,1,2,2,2,,,2,19DEC201111:29,4,8835360401,,,,,,,,,,,,,,139.59995849,201167123511wd,,0,1553420111129001,3,56479,03/03/2025
,YELLOWTAIL SNAPPER,201167123511wd,155342011112987243,2011,0,27,153,12,87,243,7,5,1,4,5.5,0,0,0,1,0,3,0,1,1,4,2,1553420111129002,7,6,3,1,,,O,1,1553420111129,,11,wd,1553420111129001,1,,,,168907,,1635,2,1,1,8,2,8,,,2,19DEC201111:29,4,8835360401,,,,,,,,,,,,,,139.59995849,201167123511wd,,0,1553420111129001,3,56479,03/03/2025
,YELLOWTAIL SNAPPER,201167123511wd,155342011112987243,2011,0,27,153,12,87,243,7,5,1,4,5.5,0,0,0,1,0,3,0,1,1,4,2,1553420111129003,7,6,3,1,,,O,1,1553420111129,,11,wd,1553420111129001,1,,,,168907,,1636,2,1,1,8,2,8,,,2,19DEC201111:29,4,8835360401,,,,,,,,,,,,,,139.59995849,201167123511wd,,0,1553420111129001,3,56479,03/03/2025
,YELLOWTAIL SNAPPER,201167123511wd,155342011112987243,2011,0,27,153,12,87,243,7,5,1,4,5.5,0,0,0,1,0,4,0,1,1,4,2,1553420111129004,7,6,3,1,,,O,1,1553420111129,,11,wd,1553420111129001,1,,,,168907,,1637,2,1,1,8,2,8,,,2,19DEC201111:29,4,8835360401,,,,,,,,,,,,,,139.59995849,201167123511wd,,0,1553420111129001,3,56479,03/03/2025
,DOLPHIN,201167123512we,1553420111203871379,2011,6,12,97,12,87,1379,7,5,1,4,4,0,1,0,2,4,1,6,0,0,4,1,1553420111203001,7,6,1,1,,,O,1,1553420111203,,12,we,1553420111203001,1,10,0,OSCEOLA,168791,,1338,2,1,1,2,2,2,,,2,19JAN201215:57,4,8835290101,,,,,,,,,,,,,,24.961496841,201167123512we,,0,1553420111203001,3,34746,03/03/2025
,DOLPHIN,201167123512we,1553420111203871379,2011,6,12,95,12,87,1379,7,5,1,4,4,,0,0,2,0,0,0,1,1,4,2,1553420111203002,7,6,3,1,,,O,1,1553420111203,,12,we,1553420111203001,,,,ORANGE,168791,,1339,2,1,1,8,2,8,,,2,19JAN201215:57,4,8835290101,,,,,,,,,,,,,,24.961496841,201167123512we,,0,1553420111203001,3,32827,03/03/2025
,DOLPHIN,201167123512we,1553420111203871379,2011,6,12,97,12,87,1379,7,5,1,4,4,,0,0,2,0,0,0,1,1,4,2,1553420111203003,7,6,3,1,,,O,1,1553420111203,,12,we,1553420111203001,,,,OSCEOLA,168791,,1340,2,1,1,8,2,8,,,2,19JAN201215:57,4,8835290101,,,,,,,,,,,,,,24.961496841,201167123512we,,0,1553420111203001,3,34741,03/03/2025
,DOLPHIN,201167123512we,1553420111203871379,2011,6,12,95,12,87,1379,7,5,1,4,4,,0,0,2,0,0,0,1,1,4,2,1553420111203004,7,6,3,1,,,O,1,1553420111203,,12,we,1553420111203001,,,,ORANGE,168791,,1341,2,1,1,8,2,8,,,2,19JAN201215:57,4,8835290101,,,,,,,,,,,,,,24.961496841,201167123512we,,0,1553420111203001,3,32827,03/03/2025
,,201167123512we,1553420111203871379,2011,6,12,86,12,87,1379,7,5,1,4,4,0,15,2,2,4,5,8,0,0,4,1,1553420111203005,7,6,1,1,,,O,1,1553420111203,,12,we,1553420111203005,1,,,MIAMI-DADE,,,1824,2,1,1,2,2,2,,,1,19JAN201215:57,4,,,,,,,,,,,,,,,24.961496841,201167123512we,,0,1553420111203005,3,33186,03/03/2025
,,201167123512we,1553420111203871379,2011,6,12,86,12,87,1379,7,5,1,4,4,0,2,0,2,0,4,0,1,1,4,2,1553420111203006,7,6,3,1,,,O,1,1553420111203,,12,we,1553420111203005,1,,,MIAMI-DADE,,,1825,2,1,1,8,2,8,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,24.961496841,201167123512we,,0,1553420111203005,3,33186,03/03/2025
,,201167123512we,1553420111203871379,2011,7,12,103,12,87,1379,7,5,1,4,4,0,3,0,2,0,4,0,1,1,4,2,1553420111203007,7,6,3,1,,,Y,1,1553420111203,,12,we,1553420111203005,1,,,PINELLAS,,,1826,2,1,1,8,2,8,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,28.857767568,201167123512we,,0,1553420111203005,3,33716,03/03/2025
,,201167123512we,1553420111203871379,2011,7,12,103,12,87,1379,7,5,1,4,4,0,0,0,2,0,4,0,1,1,4,2,1553420111203008,7,6,3,1,,,Y,1,1553420111203,,12,we,1553420111203005,1,,,PINELLAS,,,1827,2,1,1,8,2,8,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,28.857767568,201167123512we,,0,1553420111203005,3,33716,03/03/2025
REQUIEM SHARK GENUS,SNAPPER FAMILY,201167123512wd,1553420111209871871,2011,0,26,149,12,87,1871,7,5,1,4,5,0,0,0,2,5,2,2,0,0,5,1,1553420111209005,7,6,1,1,,,O,1,1553420111209,,12,wd,1553420111209005,1,,,,168845,160267,1601,2,1,1,2,2,2,,,2,19JAN201215:57,4,8835360000,8708020500,,,,,,,,,,,,,174.78687343,201167123512wd,,0,1553420111209005,3,49032,03/03/2025
REQUIEM SHARK GENUS,SNAPPER FAMILY,201167123512wd,1553420111209871871,2011,0,26,149,12,87,1871,7,5,1,4,5,0,0,0,2,0,1,0,1,1,5,2,1553420111209006,7,6,3,1,,,O,1,1553420111209,,12,wd,1553420111209005,1,,,,168845,160267,1602,2,1,1,8,2,8,,,2,19JAN201215:57,4,8835360000,8708020500,,,,,,,,,,,,,174.78687343,201167123512wd,,0,1553420111209005,3,49032,03/03/2025
REQUIEM SHARK GENUS,SNAPPER FAMILY,201167123512wd,1553420111209871871,2011,0,26,149,12,87,1871,7,5,1,4,5,0,0,0,2,0,1,0,1,1,5,2,1553420111209007,7,6,3,1,,,O,1,1553420111209,,12,wd,1553420111209005,1,,,,168845,160267,1603,2,1,1,8,2,8,,,2,19JAN201215:57,4,8835360000,8708020500,,,,,,,,,,,,,174.78687343,201167123512wd,,0,1553420111209005,3,49032,03/03/2025
REQUIEM SHARK GENUS,SNAPPER FAMILY,201167123512wd,1553420111209871871,2011,0,26,149,12,87,1871,7,5,1,4,5,0,0,0,2,0,1,0,1,1,5,2,1553420111209008,7,6,3,1,,,O,1,1553420111209,,12,wd,1553420111209005,1,,,,168845,160267,1604,2,1,1,8,2,8,,,2,19JAN201215:57,4,8835360000,8708020500,,,,,,,,,,,,,174.78687343,201167123512wd,,0,1553420111209005,3,49032,03/03/2025
REQUIEM SHARK GENUS,SNAPPER FAMILY,201167123512wd,1553420111209871871,2011,0,26,149,12,87,1871,7,5,1,4,5,0,0,0,2,0,1,0,1,1,5,2,1553420111209009,7,6,3,1,,,O,1,1553420111209,,12,wd,1553420111209005,1,,,,168845,160267,1605,2,1,1,8,2,8,,,2,19JAN201215:57,4,8835360000,8708020500,,,,,,,,,,,,,174.78687343,201167123512wd,,0,1553420111209005,3,49032,03/03/2025
,BLACKFIN TUNA,201167123512wd,1553420111209871871,2011,0,55,25,12,87,1871,7,5,1,4,6,0,998,98,1,2,2,15,0,0,2,1,1553420111209010,7,6,1,1,,,O,1,1553420111209,,12,wd,1553420111209010,1,1,0,,172427,,1726,2,1,1,2,2,2,,,2,19JAN201215:57,4,8850030404,,,,,,,,,,,,,,174.78687343,201167123512wd,,0,1553420111209010,3,99998,03/03/2025
,BLACKFIN TUNA,201167123512wd,1553420111209871871,2011,0,55,25,12,87,1871,7,5,1,4,6,0,998,98,1,0,1,0,1,1,2,2,1553420111209011,7,6,3,1,,,O,1,1553420111209,,12,wd,1553420111209010,1,,,,172427,,1727,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850030404,,,,,,,,,,,,,,174.78687343,201167123512wd,,0,1553420111209010,3,99998,03/03/2025
,,201167123512we,155342011121087788,2011,5,42,29,12,87,788,7,5,1,4,7,0,10,0,1,2,2,6,0,0,2,1,1553420111210001,7,6,1,1,,,O,1,1553420111210,,12,we,1553420111210001,1,,,,,,1623,2,1,1,2,2,2,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,37.810618985,201167123512we,,0,1553420111210001,3,19380,03/03/2025
,,201167123512we,155342011121087788,2011,5,42,29,12,87,788,7,5,1,4,7,0,0,0,1,0,1,0,1,1,2,2,1553420111210002,7,6,3,1,,,O,1,1553420111210,,12,we,1553420111210001,1,,,,,,1624,2,1,1,8,2,8,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,37.810618985,201167123512we,,0,1553420111210001,3,19380,03/03/2025
,SAILFISH,201167123512we,155342011121087788,2011,7,12,57,12,87,788,7,5,1,4,6,0,6,0,1,4,0,5,0,0,4,1,1553420111210003,7,6,1,1,,,Y,1,1553420111210,,12,we,1553420111210003,1,4,0,HILLSBOROUGH,172488,,1635,2,1,1,2,1,2,,,1,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,43.712524984,201167123512we,,0,1553420111210003,3,33566,03/03/2025
,SAILFISH,201167123512we,155342011121087788,2011,7,12,57,12,87,788,7,5,1,4,6,,10,0,1,0,0,0,1,1,4,2,1553420111210004,7,6,3,1,,,Y,1,1553420111210,,12,we,1553420111210003,,,,HILLSBOROUGH,172488,,1636,2,1,1,8,2,8,,,1,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,43.712524984,201167123512we,,0,1553420111210003,3,33563,03/03/2025
,SAILFISH,201167123512we,155342011121087788,2011,6,12,109,12,87,788,7,5,1,4,6,,10,0,2,0,0,0,1,1,4,2,1553420111210005,7,6,3,1,,,O,1,1553420111210,,12,we,1553420111210003,,,,ST JOHNS,172488,,1637,2,1,1,8,2,8,,,1,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,37.810618985,201167123512we,,0,1553420111210003,3,32082,03/03/2025
,SAILFISH,201167123512we,155342011121087788,2011,7,12,73,12,87,788,7,5,1,4,6,,0,0,2,0,0,0,1,1,4,2,1553420111210006,7,6,3,1,,,Y,1,1553420111210,,12,we,1553420111210003,,,,LEON,172488,,1638,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,43.712524984,201167123512we,,0,1553420111210003,3,32303,03/03/2025
,,201167123512wd,155342011121587303,2011,6,45,63,12,87,303,7,5,1,4,3,0,0,0,1,1,0,1,0,0,2,1,1553420111215001,7,6,1,2,,,O,2,1553420111215,,12,wd,1553420111215001,1,1,0,,,,1305,2,1,1,8,2,1,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,185.49080192,201167123512wd,,0,1553420111215001,3,29123,03/03/2025
,,201167123512wd,155342011121587303,2011,6,45,63,12,87,303,7,5,1,4,3,,0,0,1,1,0,0,0,1,2,2,1553420111215002,7,6,2,2,,,O,2,1553420111215,,12,wd,1553420111215001,,,,,,,1306,2,1,1,8,2,8,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,185.49080192,201167123512wd,,0,1553420111215002,3,29123,03/03/2025
,SAILFISH,201167123512wd,155342011121587303,2011,0,39,37,12,87,303,7,5,1,4,6.5,0,0,0,2,1,2,0,0,0,3,1,1553420111215003,7,6,2,1,,,O,1,1553420111215,,12,wd,1553420111215003,1,,,,172488,,1520,2,1,1,8,1,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,137.46135375,201167123512wd,,0,1553420111215003,3,45331,03/03/2025
,SAILFISH,201167123512wd,155342011121587303,2011,0,18,3,12,87,303,7,5,1,4,6.5,0,0,0,2,1,2,0,0,1,3,2,1553420111215004,7,6,2,1,,,O,1,1553420111215,,12,wd,1553420111215003,1,,,,172488,,1521,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,137.46135375,201167123512wd,,0,1553420111215004,3,46773,03/03/2025
,SAILFISH,201167123512wd,155342011121587303,2011,0,39,123,12,87,303,7,5,1,4,6.5,0,3,0,2,1,1,0,0,1,3,2,1553420111215005,7,6,2,1,,,O,1,1553420111215,,12,wd,1553420111215003,1,,,,172488,,1522,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,137.46135375,201167123512wd,,0,1553420111215005,3,43449,03/03/2025
,,201167123512wd,155342011121587303,2011,0,8,5,12,87,303,7,5,1,4,6,0,0,0,1,2,0,2,0,0,4,1,1553420111215006,7,6,1,1,,,O,1,1553420111215,,12,wd,1553420111215006,1,1,0,,,,1552,2,1,1,2,1,2,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,137.46135375,201167123512wd,,0,1553420111215006,3,80112,03/03/2025
,,201167123512wd,155342011121587303,2011,0,8,5,12,87,303,7,5,1,4,6,,0,0,1,1,0,0,0,1,4,2,1553420111215007,7,6,2,1,,,O,1,1553420111215,,12,wd,1553420111215006,,,,,,,1553,2,1,1,8,2,8,,,1,19JAN201215:57,4,,,,,,,,,,,,,,,137.46135375,201167123512wd,,0,1553420111215007,3,80112,03/03/2025
,,201167123512wd,155342011121587303,2011,0,99,998,12,87,303,7,5,1,4,6,0,1,1,1,0,1,0,1,1,4,2,1553420111215008,7,6,3,1,,,O,1,1553420111215,,12,wd,1553420111215006,1,,,,,,1554,2,1,1,8,2,8,,,1,19JAN201215:57,4,,,,,,,,,,,,,,,137.46135375,201167123512wd,,0,1553420111215006,3,99997,03/03/2025
,,201167123512wd,155342011121587303,2011,0,8,35,12,87,303,7,5,1,4,6,,0,0,1,1,0,0,0,1,4,2,1553420111215009,7,6,2,1,,,O,1,1553420111215,,12,wd,1553420111215006,,,,,,,1555,2,1,1,8,2,8,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,137.46135375,201167123512wd,,0,1553420111215009,3,80138,03/03/2025
,WAHOO,201167123512wd,155342011121687788,2011,5,34,25,12,87,788,7,5,1,4,3,0,0,0,1,3,1,9,0,0,3,1,1553420111216001,7,6,1,1,,,O,1,1553420111216,,12,wd,1553420111216001,1,9,0,MONMOUTH,172451,,1305,2,1,1,2,2,2,,,2,19JAN201215:57,4,8850030601,,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216001,3,07740,03/03/2025
,WAHOO,201167123512wd,155342011121687788,2011,5,34,25,12,87,788,7,5,1,4,3,0,0,0,1,0,1,0,1,1,3,2,1553420111216002,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216001,1,,,MONMOUTH,172451,,1306,2,1,1,8,1,8,,,2,19JAN201215:57,4,8850030601,,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216001,3,07740,03/03/2025
,WAHOO,201167123512wd,155342011121687788,2011,5,34,25,12,87,788,7,5,1,4,3,0,0,0,1,0,1,0,1,1,3,2,1553420111216003,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216001,1,,,MONMOUTH,172451,,1307,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850030601,,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216001,3,07740,03/03/2025
,,201167123512wd,155342011121687788,2011,3,53,39,12,87,788,7,5,1,4,5,0,0,0,1,2,2,6,0,0,2,1,1553420111216005,7,6,1,1,,,O,1,1553420111216,,12,wd,1553420111216005,1,1,0,,,,1512,2,1,1,2,2,2,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216005,3,98672,03/03/2025
,,201167123512wd,155342011121687788,2011,3,53,39,12,87,788,7,5,1,4,5,0,0,0,1,0,1,0,1,1,2,2,1553420111216006,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216005,1,,,,,,1513,2,1,1,8,2,8,,,2,19JAN201215:57,4,,,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216005,3,98672,03/03/2025
KING MACKEREL,SAILFISH,201167123512wd,155342011121687788,2011,0,8,87,12,87,788,7,5,1,4,7,0,0,0,2,6,2,7,0,0,6,1,1553420111216007,7,6,1,1,,,O,1,1553420111216,,12,wd,1553420111216007,1,,,,172488,172435,1620,2,1,1,2,2,2,,,2,19JAN201215:57,4,8850060101,8850030501,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216007,3,80653,03/03/2025
KING MACKEREL,SAILFISH,201167123512wd,155342011121687788,2011,0,8,87,12,87,788,7,5,1,4,7,0,0,0,2,0,2,0,1,1,6,2,1553420111216008,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216007,1,0,1,,172488,172435,1621,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,8850030501,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216007,3,80653,03/03/2025
KING MACKEREL,SAILFISH,201167123512wd,155342011121687788,2011,0,8,87,12,87,788,7,5,1,4,7,0,0,0,2,0,2,0,1,1,6,2,1553420111216009,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216007,1,0,1,,172488,172435,1622,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,8850030501,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216007,3,80653,03/03/2025
KING MACKEREL,SAILFISH,201167123512wd,155342011121687788,2011,0,8,87,12,87,788,7,5,1,4,7,0,0,0,2,0,2,0,1,1,6,2,1553420111216010,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216007,1,,,,172488,172435,1623,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,8850030501,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216007,3,80653,03/03/2025
KING MACKEREL,SAILFISH,201167123512wd,155342011121687788,2011,0,8,87,12,87,788,7,5,1,4,7,0,0,0,2,0,1,0,1,1,6,2,1553420111216011,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216007,1,0,1,,172488,172435,1624,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,8850030501,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216007,3,80653,03/03/2025
KING MACKEREL,SAILFISH,201167123512wd,155342011121687788,2011,0,8,87,12,87,788,7,5,1,4,7,0,0,0,2,0,1,0,1,1,6,2,1553420111216012,7,6,3,1,,,O,1,1553420111216,,12,wd,1553420111216007,1,0,1,,172488,172435,1625,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,8850030501,,,,,,,,,,,,,141.36207885,201167123512wd,,0,1553420111216007,3,80653,03/03/2025
,SAILFISH,201167123512we,155342011121787788,2011,6,12,86,12,87,788,7,5,1,4,5,0,998,98,1,1,0,1,0,0,6,1,1553420111217001,7,6,1,1,,,O,1,1553420111217,,12,we,1553420111217001,1,1,0,MIAMI-DADE,172488,,1347,2,1,1,8,2,1,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,22.244646166,201167123512we,,0,1553420111217001,3,33156,03/03/2025
,SAILFISH,201167123512we,155342011121787788,2011,6,12,86,12,87,788,7,5,1,4,5,,998,98,1,1,0,0,0,1,6,2,1553420111217002,7,6,2,1,,,O,1,1553420111217,,12,we,1553420111217001,,,,MIAMI-DADE,172488,,1348,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,22.244646166,201167123512we,,0,1553420111217002,3,33156,03/03/2025
,SAILFISH,201167123512we,155342011121787788,2011,6,12,86,12,87,788,7,5,1,4,5,,998,98,1,1,0,0,0,1,6,2,1553420111217003,7,6,2,1,,,O,1,1553420111217,,12,we,1553420111217001,,,,MIAMI-DADE,172488,,1349,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,22.244646166,201167123512we,,0,1553420111217003,3,33156,03/03/2025
,SAILFISH,201167123512we,155342011121787788,2011,6,12,86,12,87,788,7,5,1,4,5,,998,98,1,1,0,0,0,1,6,2,1553420111217004,7,6,2,1,,,O,1,1553420111217,,12,we,1553420111217001,,,,MIAMI-DADE,172488,,1350,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,22.244646166,201167123512we,,0,1553420111217004,3,33156,03/03/2025
,SAILFISH,201167123512we,155342011121787788,2011,6,12,86,12,87,788,7,5,1,4,5,,998,98,1,1,0,0,0,1,6,2,1553420111217005,7,6,2,1,,,O,1,1553420111217,,12,we,1553420111217001,,,,MIAMI-DADE,172488,,1351,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,22.244646166,201167123512we,,0,1553420111217005,3,33156,03/03/2025
,SAILFISH,201167123512we,155342011121787788,2011,6,12,86,12,87,788,7,5,1,4,5,,998,98,1,1,0,0,0,1,6,2,1553420111217006,7,6,2,1,,,O,1,1553420111217,,12,we,1553420111217001,,,,MIAMI-DADE,172488,,1352,2,1,1,8,2,8,,,2,19JAN201215:57,4,8850060101,,,,,,,,,,,,,,22.244646166,201167123512we,,0,1553420111217006,3,33156,03/03/2025
WAHOO,DOLPHIN,201167123512we,155342011121787788,2011,6,12,86,12,87,788,7,5,1,4,6,0,2,0,1,6,1,6,0,0,6,1,1553420111217009,7,6,1,1,,,O,1,1553420111217,,12,we,1553420111217009,1,3,0,MIAMI-DADE,168791,172451,1617,2,1,1,2,2,2,,,2,19JAN201215:57,4,8835290101,8850030601,,,,,,,,,,,,,22.244646166,201167123512we,,0,1553420111217009,3,33196,03/03/2025
