PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,IMP_REC,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,DISTKEYS,REEF,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
,,2021121233weS:8AM-8PM,2021612331578420211211,2021,7,12,103,12,1578420211211002,K,1.50,0.00,1,1,6,7,790,1,3,2,1,,,0,0,1,0,5,,103,,,,Y,we,,1578420211211,3,1578420211211002,1,,3,S:8AM-8PM,33764,12,,,PINELLAS,1132,0,8,1,,,,1,29,-1,1,8,8,14FEB22:08:11,,,,,,,,,,3187.2802754,2021121233weS:8AM-8PM,,0,1578420211211002,03/03/2025
GRAY SNAPPER,SHEEPSHEAD,2021111233wdS:8AM-8PM,2021612331583520211103,2021,7,12,57,12,1583520211103001,5,3.50,0.00,100,60,6,7,1618,1,3,1,1,,,0,0,2,1,5,,115,,,,Y,wd,,1583520211103,7,1583520211103001,1,,3,S:8AM-8PM,33578,11,1,0,HILLSBOROUGH,1423,1,8,1,169189,168848,,1,23,-1,2,1,8,14FEB22:08:11,8835430301,8835360102,,,,,,,,2705.4372004,2021111233wdS:8AM-8PM,,0,1583520211103001,03/03/2025
,GULF FLOUNDER,2021111233weS:8AM-8PM,2021612331583520211111,2021,0,39,145,12,1583520211111001,K,3.00,,12,12,6,7,713,4,3,2,1,,,0,0,0,0,5,,57,,,,O,we,,1583520211111,3,1583520211111001,,,3,S:8AM-8PM,45648,11,,,,1106,4,8,1,172736,,,1,73,-1,2,8,8,14FEB22:08:11,8857030302,,,,,,,,,639.99853158,2021111233weS:8AM-8PM,,0,1583520211111001,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,12,115,12,1583520211126004,J,1.00,,0,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,Y,we,,1583520211126,1,1583520211126004,,,3,S:8AM-8PM,34230,11,,,SARASOTA,1403,0,8,1,,,,1,55,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126004,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,0,18,57,12,1583520211126005,J,1.00,,0,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,O,we,,1583520211126,1,1583520211126005,,,3,S:8AM-8PM,46033,11,,,,1405,0,8,1,,,,2,45,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126005,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,0,18,57,12,1583520211126006,J,1.00,,0,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,O,we,,1583520211126,1,1583520211126006,,,3,S:8AM-8PM,46033,11,,,,1405,0,8,1,,,,1,42,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126006,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,0,18,57,12,1583520211126007,J,1.00,,0,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,O,we,,1583520211126,1,1583520211126007,,,3,S:8AM-8PM,46033,11,,,,1405,0,8,1,,,,1,14,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126007,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,0,18,57,12,1583520211126008,J,1.00,,0,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,O,we,,1583520211126,1,1583520211126008,,,3,S:8AM-8PM,46033,11,,,,1405,0,8,1,,,,1,12,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126008,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,0,18,57,12,1583520211126009,J,1.00,,0,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,O,we,,1583520211126,1,1583520211126009,,,3,S:8AM-8PM,46033,11,,,,1405,0,8,1,,,,1,9,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126009,03/03/2025
,SHEEPSHEAD,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,1,69,12,1583520211126010,J,1.00,,0,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,O,we,,1583520211126,1,1583520211126010,,,3,S:8AM-8PM,36375,11,,,,1411,0,8,1,169189,,,1,56,-1,1,8,8,14FEB22:08:11,8835430301,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126010,03/03/2025
,SHEEPSHEAD,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,12,115,12,1583520211126011,J,1.00,0.00,0,0,6,7,596,1,3,2,1,,,0,0,1,0,5,,115,,,,Y,we,,1583520211126,1,1583520211126011,1,,3,S:8AM-8PM,34237,11,,,SARASOTA,1411,0,8,1,169189,,,1,64,-1,2,8,8,14FEB22:08:11,8835430301,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126011,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,12,115,12,1583520211126012,J,1.00,,20,5,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,Y,we,,1583520211126,1,1583520211126012,,,3,S:8AM-8PM,34239,11,,,SARASOTA,1521,0,8,1,,,,1,53,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126012,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,12,115,12,1583520211126013,J,1.00,,20,5,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,Y,we,,1583520211126,1,1583520211126013,,,3,S:8AM-8PM,34239,11,,,SARASOTA,1521,0,8,1,,,,1,13,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126013,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,12,115,12,1583520211126014,J,0.50,,2,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,Y,we,,1583520211126,1,1583520211126014,,,3,S:8AM-8PM,34241,11,,,SARASOTA,1551,0,8,1,,,,1,41,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126014,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,12,115,12,1583520211126015,J,0.50,,8,0,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,Y,we,,1583520211126,1,1583520211126015,,,3,S:8AM-8PM,34241,11,,,SARASOTA,1551,0,8,1,,,,1,14,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126015,03/03/2025
,,2021111233weS:8AM-8PM,2021612331583520211126,2021,7,12,115,12,1583520211126016,J,0.50,,5,1,6,7,596,1,3,2,1,,,0,0,0,0,5,,115,,,,Y,we,,1583520211126,1,1583520211126016,,,3,S:8AM-8PM,34241,11,,,SARASOTA,1551,0,8,1,,,,1,18,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4056.1188093,2021111233weS:8AM-8PM,,0,1583520211126016,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211204,2021,7,12,57,12,1583520211204015,K,1.00,0.00,150,0,6,7,725,1,3,2,1,,,0,0,1,0,5,,57,,,,Y,we,,1583520211204,3,1583520211204015,1,,3,S:8AM-8PM,33692,12,,,HILLSBOROUGH,1558,1,8,1,,,,1,67,-1,2,8,8,14FEB22:08:11,,,,,,,,,,687.38009105,2021121233weS:8AM-8PM,,0,1583520211204015,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211204,2021,7,12,57,12,1583520211204016,K,1.00,0.00,150,0,6,7,725,1,3,1,1,,,0,0,1,1,5,,57,,,,Y,we,,1583520211204,3,1583520211204016,1,,3,S:8AM-8PM,33692,12,1,0,HILLSBOROUGH,1558,1,8,1,,,,1,8,-1,2,1,8,14FEB22:08:11,,,,,,,,,,687.38009105,2021121233weS:8AM-8PM,,0,1583520211204016,03/03/2025
,,2021121233wdS:8AM-8PM,2021612331583520211208,2021,7,12,57,12,1583520211208019,K,2.00,0.00,2,1,6,7,725,1,3,1,1,,,0,0,2,2,5,,57,,,,Y,wd,,1583520211208,3,1583520211208019,1,,3,S:8AM-8PM,33692,12,4,0,HILLSBOROUGH,1700,1,8,1,,,,1,52,-1,1,1,8,14FEB22:08:11,,,,,,,,,,3209.6028418,2021121233wdS:8AM-8PM,,0,1583520211208019,03/03/2025
,COMMON SNOOK,2021121233weS:8AM-8PM,2021612331583520211210,2021,7,12,57,12,1583520211210003,K,1.50,0.00,25,8,6,7,526,5,3,2,1,,,0,0,1,0,5,,57,,,,Y,we,,1583520211210,7,1583520211210003,1,,3,S:8AM-8PM,33572,12,,,HILLSBOROUGH,1441,5,8,1,167648,,,1,62,-1,2,8,8,14FEB22:08:11,8835010105,,,,,,,,,587.31853735,2021121233weS:8AM-8PM,,0,1583520211210003,03/03/2025
,COMMON SNOOK,2021121233weS:8AM-8PM,2021612331583520211210,2021,0,26,15,12,1583520211210011,K,3.00,0.00,24,24,6,7,526,5,3,2,1,,,0,0,1,0,5,,57,,,,O,we,,1583520211210,7,1583520211210011,1,,3,S:8AM-8PM,49344,12,,,,1550,5,8,1,167648,,,1,60,-1,2,8,8,14FEB22:08:11,8835010105,,,,,,,,,587.31853735,2021121233weS:8AM-8PM,,0,1583520211210011,03/03/2025
,COMMON SNOOK,2021121233weS:8AM-8PM,2021612331583520211210,2021,7,12,57,12,1583520211210012,K,2.50,0.00,364,60,6,7,526,5,3,2,1,,,0,0,1,0,5,,57,,,,Y,we,,1583520211210,7,1583520211210012,1,,3,S:8AM-8PM,33570,12,,,HILLSBOROUGH,1550,5,8,1,167648,,,2,33,-1,2,8,8,14FEB22:08:11,8835010105,,,,,,,,,587.31853735,2021121233weS:8AM-8PM,,0,1583520211210012,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211210,2021,0,99,997,12,1583520211210017,K,3.50,0.00,2,2,6,7,526,5,3,2,1,,,0,0,1,0,5,,57,,,,O,we,,1583520211210,7,1583520211210017,1,,3,S:8AM-8PM,99997,12,,,,1732,5,8,1,,,,1,24,-1,2,8,8,14FEB22:08:11,,,,,,,,,,1358.3577741,2021121233weS:8AM-8PM,,0,1583520211210017,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211210,2021,0,99,997,12,1583520211210018,K,3.50,0.00,2,2,6,7,526,5,3,2,1,,,0,0,1,0,5,,57,,,,O,we,,1583520211210,7,1583520211210018,1,,3,S:8AM-8PM,99997,12,,,,1732,5,8,1,,,,1,22,-1,2,8,8,14FEB22:08:11,,,,,,,,,,1358.3577741,2021121233weS:8AM-8PM,,0,1583520211210018,03/03/2025
SHEEPSHEAD,GRAY SNAPPER,2021121233weS:8AM-8PM,2021612331583520211212,2021,7,12,57,12,1583520211212024,K,3.00,,250,40,6,7,725,1,3,2,1,,,0,0,0,0,5,,57,,,,Y,we,,1583520211212,3,1583520211212024,,,3,S:8AM-8PM,33611,12,,,HILLSBOROUGH,1516,1,8,1,168848,169189,,1,27,-1,1,8,8,14FEB22:08:11,8835360102,8835430301,,,,,,,,556.10655679,2021121233weS:8AM-8PM,,0,1583520211212024,03/03/2025
SHEEPSHEAD,GRAY SNAPPER,2021121233weS:8AM-8PM,2021612331583520211212,2021,7,12,57,12,1583520211212025,K,3.00,0.00,250,40,6,7,725,1,3,2,1,,,0,0,1,0,5,,57,,,,Y,we,,1583520211212,3,1583520211212025,1,,3,S:8AM-8PM,33611,12,,,HILLSBOROUGH,1516,1,8,1,168848,169189,,2,29,-1,2,8,8,14FEB22:08:11,8835360102,8835430301,,,,,,,,556.10655679,2021121233weS:8AM-8PM,,0,1583520211212025,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,57,12,1583520211219001,K,2.00,0.00,15,4,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219001,1,,3,S:8AM-8PM,33625,12,0,24,HILLSBOROUGH,1104,0,8,1,,,,1,52,-1,1,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219001,03/03/2025
,SHEEPSHEAD,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,81,12,1583520211219002,K,0.50,,52,8,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219002,,,3,S:8AM-8PM,34203,12,,,MANATEE,1111,0,8,1,169189,,,2,46,-1,2,8,8,14FEB22:08:11,8835430301,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219002,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,0,4,13,12,1583520211219003,K,4.50,,3,3,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219003,,,3,S:8AM-8PM,85014,12,,,,1208,0,8,1,,,,1,50,-1,1,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219003,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,0,4,13,12,1583520211219004,K,4.50,,3,3,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219004,,,3,S:8AM-8PM,85014,12,,,,1208,0,8,1,,,,2,48,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219004,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,0,21,37,12,1583520211219005,K,6.00,0.00,7,0,6,7,769,1,3,2,1,,,0,0,2,0,5,,103,,,,O,we,,1583520211219,1,1583520211219005,1,,3,S:8AM-8PM,41007,12,0,2,,1315,0,8,1,,,,1,48,-1,1,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219005,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,0,21,37,12,1583520211219006,K,6.00,0.00,7,0,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,O,we,,1583520211219,1,1583520211219006,1,,3,S:8AM-8PM,41007,12,,,,1315,0,8,1,,,,1,16,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219006,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,0,27,37,12,1583520211219007,K,1.50,0.00,8,0,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,O,we,,1583520211219,1,1583520211219007,1,,3,S:8AM-8PM,55044,12,,,,1326,0,8,1,,,,1,45,-1,1,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219007,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,37,69,12,1583520211219008,K,1.50,,3,0,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219008,,,3,S:8AM-8PM,27525,12,,,,1326,0,8,1,,,,1,73,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219008,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,22,51,12,1583520211219009,K,1.50,,0,0,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219009,,,3,S:8AM-8PM,70123,12,,,JEFFERSON,1336,0,8,1,,,,2,25,-1,1,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219009,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,22,51,12,1583520211219010,K,1.50,0.00,0,0,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,O,we,,1583520211219,1,1583520211219010,1,,3,S:8AM-8PM,70123,12,,,JEFFERSON,1336,0,8,1,,,,1,66,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219010,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,22,51,12,1583520211219011,K,1.50,,0,0,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219011,,,3,S:8AM-8PM,70123,12,,,JEFFERSON,1336,0,8,1,,,,2,70,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219011,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,95,12,1583520211219012,K,6.00,0.00,0,0,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,O,we,,1583520211219,1,1583520211219012,1,,3,S:8AM-8PM,32812,12,,,ORANGE,1358,0,8,1,,,,1,21,-1,1,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219012,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,95,12,1583520211219013,K,6.00,0.00,6,2,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,O,we,,1583520211219,1,1583520211219013,1,,3,S:8AM-8PM,32812,12,,,ORANGE,1358,0,8,1,,,,1,20,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219013,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,95,12,1583520211219014,K,6.00,0.00,6,2,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,O,we,,1583520211219,1,1583520211219014,1,,3,S:8AM-8PM,32812,12,,,ORANGE,1358,0,8,1,,,,1,19,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4187.9172327,2021121233weS:8AM-8PM,,0,1583520211219014,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,99,12,1583520211219015,K,2.00,,52,8,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219015,,,3,S:8AM-8PM,33496,12,,,PALM BEACH,1405,0,8,1,,,,1,52,-1,1,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219015,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,57,12,1583520211219016,K,2.00,,0,0,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219016,,,3,S:8AM-8PM,33612,12,,,HILLSBOROUGH,1421,0,8,1,,,,1,61,-1,1,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219016,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,57,12,1583520211219017,K,2.00,0.00,0,0,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219017,1,,3,S:8AM-8PM,33612,12,,,HILLSBOROUGH,1421,0,8,1,,,,2,15,-1,2,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219017,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,95,12,1583520211219018,K,3.00,,0,0,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219018,,,3,S:8AM-8PM,32814,12,,,ORANGE,1521,0,8,1,,,,2,32,-1,2,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219018,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,95,12,1583520211219019,K,3.00,,0,0,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219019,,,3,S:8AM-8PM,32814,12,,,ORANGE,1521,0,8,1,,,,2,63,-1,2,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219019,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,95,12,1583520211219020,K,3.00,0.00,0,0,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,O,we,,1583520211219,1,1583520211219020,1,,3,S:8AM-8PM,32814,12,,,ORANGE,1521,0,8,1,,,,2,9,-1,2,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219020,03/03/2025
GROUPER GENUS (EPINEPHELUS),GROUPER GENUS (MYCTEROPERCA),2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,57,12,1583520211219021,K,6.00,0.00,24,4,6,7,769,1,3,2,1,,,0,0,2,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219021,1,,3,S:8AM-8PM,33578,12,0,1,HILLSBOROUGH,1533,0,8,1,167758,167694,,1,49,-1,1,8,8,14FEB22:08:11,8835020500,8835020400,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219021,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,57,12,1583520211219022,K,4.00,0.00,4,0,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219022,1,,3,S:8AM-8PM,33615,12,,,HILLSBOROUGH,1545,0,8,1,,,,1,58,-1,1,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219022,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,17,12,1583520211219023,K,5.00,,52,8,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219023,,,3,S:8AM-8PM,34448,12,,,CITRUS,1554,0,8,1,,,,1,30,-1,1,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219023,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,17,12,1583520211219024,K,5.00,0.00,52,8,6,7,769,1,3,2,1,,,0,0,1,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219024,1,,3,S:8AM-8PM,34448,12,,,CITRUS,1554,0,8,1,,,,2,39,-1,2,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219024,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,7,12,17,12,1583520211219025,K,5.00,,52,8,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,Y,we,,1583520211219,1,1583520211219025,,,3,S:8AM-8PM,34448,12,,,CITRUS,1555,0,8,1,,,,2,54,-1,2,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219025,03/03/2025
,,2021121233weS:8AM-8PM,2021612331583520211219,2021,6,12,97,12,1583520211219026,K,4.00,,1,0,6,7,769,1,3,2,1,,,0,0,0,0,5,,103,,,,O,we,,1583520211219,1,1583520211219026,,,3,S:8AM-8PM,34758,12,,,OSCEOLA,1614,0,8,1,,,,1,43,-1,1,8,8,14FEB22:08:11,,,,,,,,,,908.81849657,2021121233weS:8AM-8PM,,0,1583520211219026,03/03/2025
,RED DRUM,2021111213weS:8AM-8PM,2021612131585220211106,2021,7,12,33,12,1585220211106001,4,1.50,0.00,25,5,6,7,698,5,3,2,1,,,0,0,0,0,5,,33,,,,Y,we,,1585220211106,7,1585220211106001,,,1,S:8AM-8PM,32533,11,,,ESCAMBIA,1133,5,8,1,169290,,,1,76,-1,2,8,8,14FEB22:08:11,8835440901,,,,,,,,,4083.8471789,2021111213weS:8AM-8PM,,0,1585220211106001,03/03/2025
,RED DRUM,2021111213weS:8AM-8PM,2021612131585220211106,2021,7,12,5,12,1585220211106002,4,1.50,0.00,10,7,6,7,698,5,3,2,1,,,0,0,0,0,5,,33,,,,Y,we,,1585220211106,7,1585220211106002,,,1,S:8AM-8PM,32405,11,,,BAY,1133,5,8,1,169290,,,1,31,-1,1,8,8,14FEB22:08:11,8835440901,,,,,,,,,4083.8471789,2021111213weS:8AM-8PM,,0,1585220211106002,03/03/2025
,RED DRUM,2021111213weS:8AM-8PM,2021612131585220211106,2021,7,12,5,12,1585220211106003,4,1.50,0.00,200,4,6,7,698,5,3,2,1,,,0,0,0,0,5,,33,,,,Y,we,,1585220211106,7,1585220211106003,,,1,S:8AM-8PM,32405,11,,,BAY,1145,5,8,1,169290,,,1,67,-1,2,8,8,14FEB22:08:11,8835440901,,,,,,,,,4083.8471789,2021111213weS:8AM-8PM,,0,1585220211106003,03/03/2025
,,2021111213weS:8AM-8PM,2021612131585220211106,2021,7,12,33,12,1585220211106007,2,6.00,0.00,300,30,6,7,698,5,3,2,1,,,0,0,2,0,5,,33,,,,Y,we,,1585220211106,7,1585220211106007,1,,1,S:8AM-8PM,32507,11,0,6,ESCAMBIA,1341,5,8,1,,,,1,67,-1,2,8,8,14FEB22:08:11,,,,,,,,,,4083.8471789,2021111213weS:8AM-8PM,,0,1585220211106007,03/03/2025
,,2021111213weS:8AM-8PM,2021612131585220211114,2021,7,12,33,12,1585220211114001,4,1.00,0.00,180,1,6,7,941,5,3,2,1,,,0,0,0,0,5,,33,,,,Y,we,,1585220211114,3,1585220211114001,,,1,S:8AM-8PM,32514,11,,,ESCAMBIA,1124,5,8,1,,,,1,28,-1,2,8,8,14FEB22:08:11,,,,,,,,,,948.29572389,2021111213weS:8AM-8PM,,0,1585220211114001,03/03/2025
WHITE MULLET,STRIPED MULLET,2021111213weS:8AM-8PM,2021612131585220211114,2021,7,12,33,12,1585220211114003,4,3.00,0.00,12,1,6,7,941,2,3,1,1,,,0,0,0,1,5,,33,,,,Y,we,,1585220211114,3,1585220211114003,1,,1,S:8AM-8PM,32533,11,1,0,ESCAMBIA,1237,2,8,3,170335,170336,,1,36,-1,2,1,8,14FEB22:08:11,8836010101,8836010102,,,,,,,,948.29572389,2021111213weS:8AM-8PM,,0,1585220211114003,03/03/2025
SPANISH MACKEREL,STRIPED MULLET,2021111213weS:8AM-8PM,2021612131585220211121,2021,7,12,33,12,1585220211121003,2,5.00,0.00,350,60,6,7,772,1,3,2,1,,,0,0,1,0,5,,33,,,,Y,we,,1585220211121,1,1585220211121003,1,,1,S:8AM-8PM,32506,11,,,ESCAMBIA,1155,0,8,3,170335,172436,,1,35,-1,1,8,8,14FEB22:08:11,8836010101,8850030502,,,,,,,,2462.7840849,2021111213weS:8AM-8PM,,0,1585220211121003,03/03/2025
