PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,SEX,AGE,REEF,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
,SHEEPSHEAD,2021021237weS:8AM-8PM,2021112371578420210206,2021,7,12,103,12,103,620,8,7,K,5,2.5,,15,3,1,0,0,0,1,3,2,1578420210206004,7,1,2,,,,,Y,we,1578420210206,3,,1578420210206002,,3,S:8AM-8PM,33773,02,,,PINELLAS,1323,169189,,8,1,,8,2,8,1,54,2,19MAR202115:11,8,8835430301,,,,,,,,,6747.1394245,2021021237weS:8AM-8PM,,0,1578420210206004,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210206,2021,7,12,103,12,103,620,8,7,K,5,6,0.00,156,24,1,4,0,0,0,1,8,1578420210206005,7,1,2,,,,,Y,we,1578420210206,3,,1578420210206005,1,3,S:8AM-8PM,33781,02,,,PINELLAS,1507,,,8,1,,8,1,8,1,35,2,19MAR202115:11,8,,,,,,,,,,6747.1394245,2021021237weS:8AM-8PM,,0,1578420210206005,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,K,5,4,0.00,20,3,1,1,0,0,0,2,1,1578420210220001,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220001,1,3,S:8AM-8PM,33563,02,,,HILLSBOROUGH,1130,,,8,1,,8,1,8,1,40,2,19MAR202115:11,8,,,,,,,,,,3477.4255385,2021021237weS:8AM-8PM,,0,1578420210220001,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,K,5,4,0.00,20,3,1,1,0,0,1,2,2,1578420210220002,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220001,1,3,S:8AM-8PM,33566,02,,,HILLSBOROUGH,1132,,,8,1,,8,1,8,1,41,2,19MAR202115:11,8,,,,,,,,,,3477.4255385,2021021237weS:8AM-8PM,,0,1578420210220002,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,K,5,2,,0,0,1,0,0,0,0,3,1,1578420210220003,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220003,,3,S:8AM-8PM,33566,02,,,HILLSBOROUGH,1507,,,8,1,,8,1,8,1,50,1,19MAR202115:11,8,,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220003,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,K,5,2,,0,0,1,0,0,0,1,3,2,1578420210220004,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220003,,3,S:8AM-8PM,99998,02,,,HILLSBOROUGH,1509,,,8,1,,8,2,8,1,60,1,19MAR202115:11,8,,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220004,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,K,5,2,,5,0,1,0,0,0,1,3,2,1578420210220005,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220003,,3,S:8AM-8PM,33566,02,,,HILLSBOROUGH,1511,,,8,1,,8,2,8,1,22,1,19MAR202115:11,8,,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220005,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,3,5,6,0.00,20,4,1,3,0,0,0,3,1,1578420210220006,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220006,1,3,S:8AM-8PM,33511,02,,,HILLSBOROUGH,1528,,,8,1,,8,2,8,1,50,2,19MAR202115:11,8,,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220006,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,3,5,6,0.00,20,4,1,1,0,0,1,3,2,1578420210220007,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220006,1,3,S:8AM-8PM,33511,02,,,HILLSBOROUGH,1530,,,8,1,,8,2,8,2,49,2,19MAR202115:11,8,,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220007,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,3,5,6,0.00,10,3,1,1,0,0,1,3,2,1578420210220008,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220006,1,3,S:8AM-8PM,33511,02,,,HILLSBOROUGH,1532,,,8,1,,8,2,8,1,16,2,19MAR202115:11,8,,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220008,03/03/2025
,BLACK DRUM,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,K,5,3,0.00,182,14,1,4,0,0,0,2,1,1578420210220009,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220009,1,3,S:8AM-8PM,33610,02,,,HILLSBOROUGH,1554,169288,,8,1,,8,2,8,1,27,2,19MAR202115:11,8,8835440801,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220009,03/03/2025
,BLACK DRUM,2021021237weS:8AM-8PM,2021112371578420210220,2021,7,12,57,12,57,504,8,7,K,5,3,0.00,998,98,1,1,0,0,1,2,2,1578420210220010,7,1,2,,,,,Y,we,1578420210220,3,,1578420210220009,1,3,S:8AM-8PM,33610,02,,,HILLSBOROUGH,1556,169288,,8,1,,8,2,8,1,63,2,19MAR202115:11,8,8835440801,,,,,,,,,3807.0781339,2021021237weS:8AM-8PM,,0,1578420210220010,03/03/2025
,SPOTTED SEATROUT,2021021237weS:8AM-8PM,2021112371578420210221,2021,7,12,105,12,57,725,8,7,K,5,3.5,0.00,12,5,1,2,0,0,0,1,8,1578420210221001,7,1,2,,,,,Y,we,1578420210221,3,,1578420210221001,1,3,S:8AM-8PM,33860,02,,,POLK,1107,169239,,8,1,,8,1,8,1,36,2,19MAR202115:11,8,8835440102,,,,,,,,,1421.5748456,2021021237weS:8AM-8PM,,0,1578420210221001,03/03/2025
,SPOTTED SEATROUT,2021021237weS:8AM-8PM,2021112371578420210221,2021,7,12,57,12,57,725,8,7,K,5,3.5,0.00,20,2,1,2,0,0,0,2,1,1578420210221002,7,1,2,,,,,Y,we,1578420210221,3,,1578420210221002,1,3,S:8AM-8PM,33611,02,0,5,HILLSBOROUGH,1224,169239,,8,1,,8,1,8,1,66,2,19MAR202115:11,8,8835440102,,,,,,,,,1421.5748456,2021021237weS:8AM-8PM,,0,1578420210221002,03/03/2025
,SPOTTED SEATROUT,2021021237weS:8AM-8PM,2021112371578420210221,2021,7,12,57,12,57,725,8,7,K,5,3.5,0.00,20,2,1,1,0,0,1,2,2,1578420210221003,7,1,2,,,,,Y,we,1578420210221,3,,1578420210221002,1,3,S:8AM-8PM,99998,02,,,HILLSBOROUGH,1226,169239,,8,1,,8,1,8,1,58,2,19MAR202115:11,8,8835440102,,,,,,,,,1421.5748456,2021021237weS:8AM-8PM,,0,1578420210221003,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210221,2021,7,12,57,12,57,725,8,7,K,5,4,0.00,52,7,1,1,5,0,0,1,8,1578420210221004,7,1,1,,,,,Y,we,1578420210221,3,,1578420210221004,1,3,S:8AM-8PM,33604,02,5,0,HILLSBOROUGH,1257,,,8,1,,8,2,1,1,6,2,19MAR202115:11,8,,,,,,,,,,1421.5748456,2021021237weS:8AM-8PM,,0,1578420210221004,03/03/2025
COMMON SNOOK,RED DRUM,2021021237weS:8AM-8PM,2021112371578420210221,2021,7,12,71,12,57,725,8,7,K,5,5,0.00,24,5,1,1,0,0,0,2,1,1578420210221005,7,1,2,,,,,Y,we,1578420210221,3,,1578420210221005,1,3,S:8AM-8PM,33908,02,,,LEE,1319,169290,167648,8,1,,8,1,8,1,23,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,1421.5748456,2021021237weS:8AM-8PM,,0,1578420210221005,03/03/2025
COMMON SNOOK,RED DRUM,2021021237weS:8AM-8PM,2021112371578420210221,2021,7,12,57,12,57,725,8,7,K,5,5,0.00,24,0,1,1,0,0,1,2,2,1578420210221006,7,1,2,,,,,Y,we,1578420210221,3,,1578420210221005,1,3,S:8AM-8PM,99998,02,,,HILLSBOROUGH,1321,169290,167648,8,1,,8,2,8,1,12,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,1421.5748456,2021021237weS:8AM-8PM,,0,1578420210221006,03/03/2025
,SEATROUT GENUS,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,3,0.00,156,16,1,2,0,0,0,2,1,1578420210225001,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225001,1,2,S:8AM-8PM,34653,02,0,3,PASCO,1230,169238,,8,1,,8,2,8,1,75,2,19MAR202115:11,8,8835440100,,,,,,,,,13099.763983,2021021227wdS:8AM-8PM,,0,1578420210225001,03/03/2025
,SEATROUT GENUS,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,3,0.00,104,3,1,2,0,0,1,2,2,1578420210225002,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225001,1,2,S:8AM-8PM,99998,02,0,3,PASCO,1232,169238,,8,1,,8,2,8,1,75,2,19MAR202115:11,8,8835440100,,,,,,,,,13099.763983,2021021227wdS:8AM-8PM,,0,1578420210225002,03/03/2025
,SPOTTED SEATROUT,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,4.5,0.00,15,2,1,2,0,0,0,2,1,1578420210225003,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225003,1,2,S:8AM-8PM,34610,02,,,PASCO,1356,169239,,8,1,,8,2,8,1,54,2,19MAR202115:11,8,8835440102,,,,,,,,,13099.763983,2021021227wdS:8AM-8PM,,0,1578420210225003,03/03/2025
,SPOTTED SEATROUT,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,4.5,0.00,15,2,1,2,0,0,1,2,2,1578420210225004,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225003,1,2,S:8AM-8PM,34610,02,,,PASCO,1358,169239,,8,1,,8,1,8,2,56,2,19MAR202115:11,8,8835440102,,,,,,,,,13099.763983,2021021227wdS:8AM-8PM,,0,1578420210225004,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,4,0.00,2,2,1,1,0,0,0,2,1,1578420210225005,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225005,1,2,S:8AM-8PM,34690,02,,,PASCO,1428,,,8,1,,8,2,8,1,66,2,19MAR202115:11,8,,,,,,,,,,13631.042721,2021021227wdS:8AM-8PM,,0,1578420210225005,03/03/2025
,MULLET GENUS,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,105,12,101,899,8,7,2,5,4,0.00,50,0,1,2,0,0,0,2,1,1578420210225006,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225006,1,2,S:8AM-8PM,33811,02,0,13,POLK,1434,170334,,8,3,,8,1,8,1,59,2,19MAR202115:11,8,8836010100,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225006,03/03/2025
,MULLET GENUS,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,105,12,101,899,8,7,2,5,4,,20,0,1,0,0,0,1,2,2,1578420210225007,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225006,,2,S:8AM-8PM,33811,02,,,POLK,1436,170334,,8,3,,8,1,8,1,36,2,19MAR202115:11,8,8836010100,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225007,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,103,12,101,899,8,7,2,5,2,0.00,70,10,1,0,1,0,0,2,1,1578420210225008,7,1,1,,,,,Y,wd,1578420210225,7,,1578420210225008,1,2,S:8AM-8PM,34689,02,1,0,PINELLAS,1449,,,8,1,,8,1,1,1,64,2,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225008,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,103,12,101,899,8,7,2,5,2,,20,5,1,0,0,0,1,2,2,1578420210225009,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225008,,2,S:8AM-8PM,34689,02,,,PINELLAS,1451,,,8,1,,8,2,8,2,64,2,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225009,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,4,0.00,0,0,1,2,0,0,0,2,1,1578420210225010,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225010,1,2,S:8AM-8PM,34655,02,,,PASCO,1501,,,8,1,,8,2,8,1,62,2,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225010,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,4,0.00,0,0,1,2,0,0,1,2,2,1578420210225011,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225010,1,2,S:8AM-8PM,34668,02,,,PASCO,1503,,,8,1,,8,2,8,1,33,2,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225011,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,103,12,101,899,8,7,2,5,6,0.00,20,8,2,3,4,0,0,2,1,1578420210225014,7,1,1,,,,,Y,wd,1578420210225,7,,1578420210225014,1,2,S:8AM-8PM,34689,02,24,0,PINELLAS,1629,,,8,1,,2,2,2,1,45,1,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225014,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,103,12,101,899,8,7,2,5,6,0.00,3,0,0,3,0,1,1,2,2,1578420210225015,7,1,3,,,,,Y,wd,1578420210225,7,,1578420210225014,1,2,S:8AM-8PM,34689,02,,,PINELLAS,1631,,,8,1,,8,2,8,1,45,1,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225014,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,7,0.00,104,16,1,5,0,0,0,2,1,1578420210225016,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225016,1,2,S:8AM-8PM,34669,02,,,PASCO,1652,,,8,1,,8,1,8,1,72,2,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225016,03/03/2025
,,2021021227wdS:8AM-8PM,2021112271578420210225,2021,7,12,101,12,101,899,8,7,2,5,7,0.00,104,16,1,4,0,0,1,2,2,1578420210225017,7,1,2,,,,,Y,wd,1578420210225,7,,1578420210225016,1,2,S:8AM-8PM,99998,02,,,PASCO,1654,,,8,1,,8,2,8,1,71,2,19MAR202115:11,8,,,,,,,,,,6815.5213603,2021021227wdS:8AM-8PM,,0,1578420210225017,03/03/2025
,,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,57,12,101,899,8,7,2,5,2,,6,0,1,0,0,0,0,2,1,1578420210227001,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227001,,2,S:8AM-8PM,33527,02,,,HILLSBOROUGH,1150,,,8,1,,8,2,8,1,30,2,19MAR202115:11,8,,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227001,03/03/2025
,,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,57,12,101,899,8,7,2,5,2,,6,0,1,0,0,0,1,2,2,1578420210227002,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227001,,2,S:8AM-8PM,33527,02,,,HILLSBOROUGH,1152,,,8,1,,8,1,8,2,36,2,19MAR202115:11,8,,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227002,03/03/2025
,RED DRUM,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,2,5,5,,100,20,1,0,0,0,0,3,1,1578420210227003,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227003,,2,S:8AM-8PM,99998,02,,,PASCO,1254,169290,,8,1,,8,1,8,1,35,2,19MAR202115:11,8,8835440901,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227003,03/03/2025
,RED DRUM,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,2,5,5,0.00,40,5,1,1,0,0,1,3,2,1578420210227004,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227003,1,2,S:8AM-8PM,99998,02,,,PASCO,1256,169290,,8,1,,8,2,8,2,30,2,19MAR202115:11,8,8835440901,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227004,03/03/2025
,RED DRUM,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,2,5,5,,40,5,1,0,0,0,1,3,2,1578420210227005,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227003,,2,S:8AM-8PM,99998,02,,,PASCO,1258,169290,,8,1,,8,2,8,1,5,2,19MAR202115:11,8,8835440901,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227005,03/03/2025
,SPOTTED SEATROUT,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,2,5,5.5,0.00,52,8,1,4,0,0,0,3,1,1578420210227006,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227006,1,2,S:8AM-8PM,34654,02,,,PASCO,1300,169239,,8,1,,8,1,8,1,50,2,19MAR202115:11,8,8835440102,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227006,03/03/2025
,SPOTTED SEATROUT,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,2,5,5.5,0.00,52,8,1,4,0,0,1,3,2,1578420210227007,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227006,1,2,S:8AM-8PM,99998,02,,,PASCO,1302,169239,,8,1,,8,1,8,1,31,2,19MAR202115:11,8,8835440102,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227007,03/03/2025
,SPOTTED SEATROUT,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,57,12,101,899,8,7,2,5,5.5,0.00,52,8,1,4,0,0,1,3,2,1578420210227008,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227006,1,2,S:8AM-8PM,33511,02,,,HILLSBOROUGH,1304,169239,,8,1,,8,2,8,1,40,2,19MAR202115:11,8,8835440102,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227008,03/03/2025
,,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,57,12,101,899,8,7,2,5,5,0.00,24,4,1,2,0,0,0,1,8,1578420210227009,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227009,1,2,S:8AM-8PM,33626,02,,,HILLSBOROUGH,1334,,,8,1,,8,1,8,1,22,2,19MAR202115:11,8,,,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227009,03/03/2025
COMMON SNOOK,RED DRUM,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,3,5,7,0.00,24,8,1,3,0,0,0,3,1,1578420210227010,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227010,1,2,S:8AM-8PM,34638,02,,,PASCO,1341,169290,167648,8,1,,8,1,8,1,54,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227010,03/03/2025
COMMON SNOOK,RED DRUM,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,3,5,7,0.00,24,8,1,4,0,0,1,3,2,1578420210227011,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227010,1,2,S:8AM-8PM,34638,02,,,PASCO,1343,169290,167648,8,1,,8,2,8,2,56,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227011,03/03/2025
COMMON SNOOK,RED DRUM,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,3,5,7,0.00,24,8,1,3,0,0,1,3,2,1578420210227012,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227010,1,2,S:8AM-8PM,34638,02,,,PASCO,1345,169290,167648,8,1,,8,2,8,2,63,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,4787.4404529,2021021227weS:8AM-8PM,,0,1578420210227012,03/03/2025
,SPANISH MACKEREL,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,2,5,5,0.00,70,30,1,3,0,0,0,2,1,1578420210227013,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227013,1,2,S:8AM-8PM,34655,02,0,3,PASCO,1454,172436,,8,1,,8,2,8,1,18,2,19MAR202115:11,8,8850030502,,,,,,,,,6747.1394245,2021021227weS:8AM-8PM,,0,1578420210227013,03/03/2025
,SPANISH MACKEREL,2021021227weS:8AM-8PM,2021112271578420210227,2021,7,12,101,12,101,899,8,7,2,5,5,0.00,4,1,1,1,0,0,1,2,2,1578420210227014,7,1,2,,,,,Y,we,1578420210227,7,,1578420210227013,1,2,S:8AM-8PM,34655,02,,,PASCO,1456,172436,,8,1,,8,2,8,1,19,2,19MAR202115:11,8,8850030502,,,,,,,,,6747.1394245,2021021227weS:8AM-8PM,,0,1578420210227014,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,57,12,103,295,8,7,2,5,7,0.00,104,8,1,2,0,0,0,4,1,1578420210228001,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228001,1,3,S:8AM-8PM,99998,02,,,HILLSBOROUGH,1321,167648,169239,8,1,,8,1,8,1,66,2,19MAR202115:11,8,8835010105,8835440102,,,,,,,,2464.5602132,2021021237weS:8AM-8PM,,0,1578420210228001,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,103,12,103,295,8,7,2,5,7,0.00,104,8,1,3,0,0,1,4,2,1578420210228002,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228001,1,3,S:8AM-8PM,99998,02,,,PINELLAS,1323,167648,169239,8,1,,8,2,8,1,15,2,19MAR202115:11,8,8835010105,8835440102,,,,,,,,2464.5602132,2021021237weS:8AM-8PM,,0,1578420210228002,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,103,12,103,295,8,7,2,5,7,0.00,104,8,1,2,0,0,1,4,2,1578420210228003,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228001,1,3,S:8AM-8PM,99998,02,,,PINELLAS,1325,167648,169239,8,1,,8,2,8,1,14,2,19MAR202115:11,8,8835010105,8835440102,,,,,,,,2464.5602132,2021021237weS:8AM-8PM,,0,1578420210228003,03/03/2025
SPOTTED SEATROUT,COMMON SNOOK,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,103,12,103,295,8,7,2,5,7,0.00,104,8,1,2,0,0,1,4,2,1578420210228004,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228001,1,3,S:8AM-8PM,99998,02,,,PINELLAS,1327,167648,169239,8,1,,8,2,8,1,14,2,19MAR202115:11,8,8835010105,8835440102,,,,,,,,2464.5602132,2021021237weS:8AM-8PM,,0,1578420210228004,03/03/2025
COMMON SNOOK,RED DRUM,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,101,12,103,295,8,7,2,5,5,,4,0,1,0,0,0,0,3,1,1578420210228005,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228005,,3,S:8AM-8PM,99998,02,,,PASCO,1400,169290,167648,8,1,,8,1,8,1,60,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,3727.7406471,2021021237weS:8AM-8PM,,0,1578420210228005,03/03/2025
COMMON SNOOK,RED DRUM,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,101,12,103,295,8,7,2,5,5,0.00,4,0,1,2,0,0,1,3,2,1578420210228006,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228005,1,3,S:8AM-8PM,99998,02,,,PASCO,1402,169290,167648,8,1,,8,2,8,1,8,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,3727.7406471,2021021237weS:8AM-8PM,,0,1578420210228006,03/03/2025
COMMON SNOOK,RED DRUM,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,101,12,103,295,8,7,2,5,5,0.00,4,0,1,2,0,0,1,3,2,1578420210228007,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228005,1,3,S:8AM-8PM,99998,02,,,PASCO,1404,169290,167648,8,1,,8,2,8,1,11,2,19MAR202115:11,8,8835440901,8835010105,,,,,,,,3727.7406471,2021021237weS:8AM-8PM,,0,1578420210228007,03/03/2025
,SPOTTED SEATROUT,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,101,12,103,295,8,7,2,5,2,0.00,20,1,1,1,0,0,0,3,1,1578420210228008,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228008,1,3,S:8AM-8PM,34655,02,,,PASCO,1621,169239,,8,1,,8,2,8,1,40,2,19MAR202115:11,8,8835440102,,,,,,,,,5511.7769948,2021021237weS:8AM-8PM,,0,1578420210228008,03/03/2025
,SPOTTED SEATROUT,2021021237weS:8AM-8PM,2021112371578420210228,2021,7,12,101,12,103,295,8,7,2,5,2,,3,1,1,0,0,0,1,3,2,1578420210228009,7,1,2,,,,,Y,we,1578420210228,3,,1578420210228008,,3,S:8AM-8PM,34655,02,,,PASCO,1623,169239,,8,1,,8,2,8,2,40,2,19MAR202115:11,8,8835440102,,,,,,,,,5511.7769948,2021021237weS:8AM-8PM,,0,1578420210228009,03/03/2025
,,2021021237weS:8AM-8PM,2021112371578420210228,2021,5,36,27,12,103,295,8,7,2,5,6.5,0.00,6,6,1,4,0,0,0,2,1,1578420210228010,7,1,2,,,,,O,we,1578420210228,3,,1578420210228010,1,3,S:8AM-8PM,12567,02,0,3,,1636,,,8,1,,8,1,8,1,66,2,19MAR202115:11,8,,,,,,,,,,3727.7406471,2021021237weS:8AM-8PM,,0,1578420210228010,03/03/2025
