PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201017128702wd,154642010021781590,2010,7,12,81,12,81,590,8,7,J,5,2,,15,3,1,1,0,0,0,1,3,2,1546420100217009,7,1,2,,,,Y,,1546420100217,,02,wd,1546420100217007,,,,MANATEE,,,1336,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,7932.9783635,201017128702wd,,0,1546420100217009,8,34221,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,103,12,101,899,8,7,2,5,3,0,30,2,1,1,1,0,0,0,3,1,1546420100221003,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221003,1,,,PINELLAS,,,1036,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221003,8,34677,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,103,12,101,899,8,7,2,5,3,,30,2,1,1,0,0,0,1,3,2,1546420100221004,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221003,,,,PINELLAS,,,1038,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221004,8,34677,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,103,12,101,899,8,7,2,5,3,,52,8,1,1,0,0,0,1,3,2,1546420100221005,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221003,,,,PINELLAS,,,1039,8,1,1,8,2,8,,,2,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221005,8,34677,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,57,12,101,899,8,7,2,5,3,,12,2,1,1,0,0,0,0,2,1,1546420100221007,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221007,,,,HILLSBOROUGH,,,1144,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221007,8,99998,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,57,12,101,899,8,7,2,5,3,,12,2,1,1,0,0,0,1,2,2,1546420100221008,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221007,,,,HILLSBOROUGH,,,1146,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221008,8,33569,03/03/2025
,WHITE GRUNT,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,0.5,,10,0,1,1,0,0,0,0,4,1,1546420100221009,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221009,,,,PASCO,169059,,1222,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835400102,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221009,8,34668,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,0.5,,12,2,1,1,0,0,0,1,4,2,1546420100221010,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221009,,,,PASCO,,,1224,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221010,8,34668,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,0.5,,10,0,1,1,0,0,0,1,4,2,1546420100221011,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221009,,,,PASCO,,,1226,8,1,1,8,2,8,,,2,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221011,8,34668,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,0.5,,60,5,1,1,0,0,0,1,4,2,1546420100221012,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221009,,,,PASCO,,,1228,8,1,1,8,2,8,,,2,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221012,8,99998,03/03/2025
,,201017128702we,1546420100221101899,2010,0,99,998,12,101,899,8,7,2,5,2.5,,2,2,1,1,0,0,0,0,2,1,1546420100221013,7,1,2,,,,O,,1546420100221,,02,we,1546420100221013,,,,,,,1231,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1284.787831,201017128702we,,0,1546420100221013,8,99997,03/03/2025
,,201017128702we,1546420100221101899,2010,0,99,998,12,101,899,8,7,2,5,2.5,,2,2,1,1,0,0,0,1,2,2,1546420100221014,7,1,2,,,,O,,1546420100221,,02,we,1546420100221013,,,,,,,1233,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1284.787831,201017128702we,,0,1546420100221014,8,99997,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,3,,52,8,1,1,0,0,0,0,5,1,1546420100221015,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221015,,,,PASCO,,,1235,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221015,8,34655,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,3,,52,8,1,1,0,0,0,1,5,2,1546420100221016,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221015,,,,PASCO,,,1236,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221016,8,34655,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,3,,30,4,1,1,0,0,0,1,5,2,1546420100221017,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221015,,,,PASCO,,,1238,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221017,8,34655,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,3,,12,2,1,1,0,0,0,1,5,2,1546420100221018,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221015,,,,PASCO,,,1240,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221018,8,34653,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,3,,12,2,1,1,0,0,0,1,5,2,1546420100221019,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221015,,,,PASCO,,,1241,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221019,8,34653,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,1.5,,30,2,1,1,0,0,0,0,2,1,1546420100221020,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221020,,,,PASCO,,,1316,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221020,8,34691,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,1.5,,24,4,1,1,0,0,0,1,2,2,1546420100221021,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221020,,,,PASCO,,,1318,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221021,8,34691,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,3,,20,0,1,1,0,0,0,0,2,1,1546420100221026,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221026,,,,PASCO,,,1338,8,1,1,8,1,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221026,8,34690,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,3,,40,2,1,1,0,0,0,1,2,2,1546420100221027,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221026,,,,PASCO,,,1340,8,1,1,8,2,8,,,1,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221027,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,5,,25,0,1,1,0,0,0,0,2,1,1546420100221030,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221030,,,,PASCO,169239,169290,1409,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440102,8835440901,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221030,8,34653,03/03/2025
,,201017128702we,1546420100221101899,2010,7,12,101,12,101,899,8,7,2,5,5,,25,0,1,1,0,0,0,1,2,2,1546420100221031,7,1,2,,,,Y,,1546420100221,,02,we,1546420100221030,,,,PASCO,,,1411,8,1,1,8,2,8,,,2,18MAR201014:17,8,,,,,,,,,,,,,,,1063.732964,201017128702we,,0,1546420100221031,8,34653,03/03/2025
,RED DRUM,201017128702we,1546420100228103864,2010,7,12,105,12,103,864,8,7,K,5,5,0,52,8,1,1,1,0,0,0,2,1,1546420100228001,7,1,2,,,,Y,,1546420100228,,02,we,1546420100228001,1,,,POLK,169290,,1339,8,1,1,8,1,8,,,1,18MAR201014:17,8,8835440901,,,,,,,,,,,,,,2026.9023862,201017128702we,,0,1546420100228001,8,33813,03/03/2025
SHEEPSHEAD,RED DRUM,201017128702we,1546420100228103864,2010,7,12,105,12,103,864,8,7,K,5,5,0,52,8,1,1,1,0,0,1,2,2,1546420100228002,7,1,2,,,,Y,,1546420100228,,02,we,1546420100228001,1,,,POLK,169290,169189,1341,8,1,1,8,2,8,,,1,18MAR201014:17,8,8835440901,8835430301,,,,,,,,,,,,,2026.9023862,201017128702we,,0,1546420100228002,8,33813,03/03/2025
,RED DRUM,201017128702we,1546420100228103864,2010,7,12,103,12,103,864,8,7,K,5,3,,40,5,1,1,0,0,0,0,3,1,1546420100228003,7,1,2,,,,Y,,1546420100228,,02,we,1546420100228003,,,,PINELLAS,169290,,1407,8,1,1,8,2,8,,,1,18MAR201014:17,8,8835440901,,,,,,,,,,,,,,2026.9023862,201017128702we,,0,1546420100228003,8,33703,03/03/2025
,,201017128702we,1546420100228103864,2010,7,12,103,12,103,864,8,7,K,5,3,,40,5,1,1,0,0,0,1,3,2,1546420100228004,7,1,2,,,,Y,,1546420100228,,02,we,1546420100228003,,,,PINELLAS,,,1409,8,1,1,8,2,8,,,2,18MAR201014:17,8,,,,,,,,,,,,,,,2026.9023862,201017128702we,,0,1546420100228004,8,33703,03/03/2025
,,201017128702we,1546420100228103864,2010,7,12,103,12,103,864,8,7,K,5,3,,40,5,1,1,0,0,0,1,3,2,1546420100228005,7,1,2,,,,Y,,1546420100228,,02,we,1546420100228003,,,,PINELLAS,,,1410,8,1,1,8,2,8,,,2,18MAR201014:17,8,,,,,,,,,,,,,,,2026.9023862,201017128702we,,0,1546420100228005,8,33703,03/03/2025
,RED DRUM,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,3.5,,25,4,2,1,0,0,0,0,1,8,1546620100115001,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115001,,,,MANATEE,169290,,1159,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115001,8,34209,03/03/2025
,SPOTTED SEATROUT,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,1.5,,25,2,1,1,0,0,0,0,1,8,1546620100115002,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115002,,,,MANATEE,169239,,1213,8,1,1,8,1,8,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115002,8,34203,03/03/2025
,RED DRUM,201017128701wd,154662010011581886,2010,7,12,115,12,81,886,8,7,K,5,5,,24,6,1,1,0,0,0,0,2,1,1546620100115003,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115003,,,,SARASOTA,169290,,1334,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115003,8,34241,03/03/2025
,RED DRUM,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,5,,8,2,1,1,0,0,0,1,2,2,1546620100115004,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115003,,,,MANATEE,169290,,1337,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115004,8,34212,03/03/2025
,,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,3.5,,15,5,1,1,0,0,0,0,2,1,1546620100115005,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115005,,,,MANATEE,,,1352,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115005,8,34208,03/03/2025
,,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,3.5,,6,5,2,1,0,0,0,1,2,2,1546620100115006,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115005,,,,MANATEE,,,1357,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115006,8,34202,03/03/2025
,,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,1.5,,18,1,1,1,0,0,0,0,2,1,1546620100115007,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115007,,,,MANATEE,,,1411,8,1,1,8,1,8,,,2,19FEB201014:48,8,,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115007,8,34209,03/03/2025
,,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,1.5,,18,1,1,1,0,0,0,1,2,2,1546620100115008,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115007,,,,MANATEE,,,1414,8,1,1,8,1,8,,,2,19FEB201014:48,8,,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115008,8,34209,03/03/2025
,SPOTTED SEATROUT,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,5,,50,2,2,1,0,0,0,0,4,1,1546620100115009,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115009,,,,MANATEE,169239,,1440,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115009,8,34203,03/03/2025
,SPOTTED SEATROUT,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,5,,2,2,2,1,0,0,0,1,4,2,1546620100115010,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115009,,,,MANATEE,169239,,1442,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115010,8,34222,03/03/2025
,SPOTTED SEATROUT,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,5,,2,2,2,1,0,0,0,1,4,2,1546620100115011,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115009,,,,MANATEE,169239,,1445,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115011,8,34222,03/03/2025
,SPOTTED SEATROUT,201017128701wd,154662010011581886,2010,0,39,169,12,81,886,8,7,K,5,5,,1,1,2,1,0,0,0,1,4,2,1546620100115012,7,1,2,,,,O,,1546620100115,,01,wd,1546620100115009,,,,,169239,,1451,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,4184.0171768,201017128701wd,,0,1546620100115012,8,44230,03/03/2025
,RED DRUM,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,2,,12,2,2,1,0,0,0,0,1,8,1546620100115013,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115013,,,,MANATEE,169290,,1507,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115013,8,34208,03/03/2025
,,201017128701wd,154662010011581886,2010,7,12,81,12,81,886,8,7,K,5,4,,6,1,1,1,0,0,0,0,1,8,1546620100115014,7,1,2,,,,Y,,1546620100115,,01,wd,1546620100115014,,,,MANATEE,,,1523,8,1,1,8,1,8,,,2,19FEB201014:48,8,,,,,,,,,,,,,,,3464.1338324,201017128701wd,,0,1546620100115014,8,34205,03/03/2025
,SPOTTED SEATROUT,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,4,0,200,60,2,1,1,1,0,0,1,8,1546620100118001,7,1,1,,,,Y,,1546620100118,,01,we,1546620100118001,1,1,0,PINELLAS,169239,,1125,8,1,1,8,1,1,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118001,8,33781,03/03/2025
,,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,4,,36,2,1,1,0,0,0,0,2,1,1546620100118002,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118002,,,,PINELLAS,,,1201,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118002,8,33756,03/03/2025
,,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,4,,36,2,1,1,0,0,0,1,2,2,1546620100118003,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118002,,,,PINELLAS,,,1204,8,1,1,8,1,8,,,1,19FEB201014:48,8,,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118003,8,33759,03/03/2025
,SPOTTED SEATROUT,201017128701we,1546620100118103892,2010,7,12,57,12,103,892,8,7,5,5,4,,24,1,2,1,0,0,0,0,1,8,1546620100118004,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118004,,,,HILLSBOROUGH,169239,,1223,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118004,8,33534,03/03/2025
,SPOTTED SEATROUT,201017128701we,1546620100118103892,2010,7,12,57,12,103,892,8,7,5,5,4,0,36,2,2,1,0,1,0,0,2,1,1546620100118005,7,1,1,,,,Y,,1546620100118,,01,we,1546620100118005,1,1,0,HILLSBOROUGH,169239,,1250,8,1,1,8,1,1,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118005,8,33613,03/03/2025
,SPOTTED SEATROUT,201017128701we,1546620100118103892,2010,7,12,57,12,103,892,8,7,5,5,4,,36,2,9,1,0,0,0,1,2,2,1546620100118006,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118005,,,,HILLSBOROUGH,169239,,1254,8,1,1,8,2,8,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118006,8,33618,03/03/2025
,RED DRUM,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,3,,12,2,1,1,0,0,0,0,2,1,1546620100118007,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118007,,,,PINELLAS,169290,,1412,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118007,8,33703,03/03/2025
,RED DRUM,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,3,,12,1,1,1,0,0,0,1,2,2,1546620100118008,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118007,,,,PINELLAS,169290,,1417,8,1,1,8,1,8,,,2,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118008,8,33770,03/03/2025
SPOTTED SEATROUT,RED DRUM,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,3,0,100,15,1,1,1,0,0,0,2,1,1546620100118009,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118009,1,,,PINELLAS,169290,169239,1431,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,8835440102,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118009,8,33772,03/03/2025
SPOTTED SEATROUT,RED DRUM,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,3,0,5,1,1,1,1,0,0,1,2,2,1546620100118010,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118009,1,,,PINELLAS,169290,169239,1436,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,8835440102,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118010,8,33772,03/03/2025
SHEEPSHEAD,SPOTTED SEATROUT,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,3.5,,75,5,1,1,0,0,0,0,2,1,1546620100118011,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118011,,,,PINELLAS,169239,169189,1456,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,8835430301,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118011,8,33760,03/03/2025
SHEEPSHEAD,SPOTTED SEATROUT,201017128701we,1546620100118103892,2010,7,12,103,12,103,892,8,7,5,5,3.5,,75,5,2,1,0,0,0,1,2,2,1546620100118012,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118011,,,,PINELLAS,169239,169189,1504,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,8835430301,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118012,8,33716,03/03/2025
,SPOTTED SEATROUT,201017128701we,1546620100118103892,2010,7,12,57,12,103,892,8,7,5,5,3.5,,10,1,2,1,0,0,0,0,1,8,1546620100118013,7,1,2,,,,Y,,1546620100118,,01,we,1546620100118013,,,,HILLSBOROUGH,169239,,1631,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,977.26486965,201017128701we,,0,1546620100118013,8,33618,03/03/2025
,RED DRUM,201017128701we,1546620100124115132,2010,7,12,115,12,115,132,8,7,J,5,4,0,52,8,2,1,1,2,0,0,1,8,1546620100124003,7,1,1,,,,Y,,1546620100124,,01,we,1546620100124003,1,,,SARASOTA,169290,,1247,8,1,1,8,1,1,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,1933.4797577,201017128701we,,0,1546620100124003,8,34287,03/03/2025
,RED DRUM,201017128701we,1546620100124115132,2010,7,12,115,12,115,132,8,7,J,5,4.5,0,200,20,2,1,2,0,0,0,1,8,1546620100124004,7,1,2,,,,Y,,1546620100124,,01,we,1546620100124004,1,,,SARASOTA,169290,,1355,8,1,1,8,1,8,,,2,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,1933.4797577,201017128701we,,0,1546620100124004,8,34275,03/03/2025
,RED DRUM,201017128701we,1546620100124115132,2010,7,12,115,12,115,132,8,7,J,5,1.5,,75,1,2,1,0,0,0,0,1,8,1546620100124007,7,1,2,,,,Y,,1546620100124,,01,we,1546620100124007,,,,SARASOTA,169290,,1517,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,1933.4797577,201017128701we,,0,1546620100124007,8,34275,03/03/2025
,SPOTTED SEATROUT,201017128701wd,1546620100126103770,2010,7,12,103,12,103,770,8,7,K,5,4,0,100,15,1,1,2,2,0,0,1,8,1546620100126001,7,1,1,,,,Y,,1546620100126,,01,wd,1546620100126001,1,2,0,PINELLAS,169239,,1222,8,1,1,8,1,1,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,2647.0474837,201017128701wd,,0,1546620100126001,8,33782,03/03/2025
SPOTTED SEATROUT,RED DRUM,201017128701wd,1546620100126103770,2010,7,12,57,12,103,770,8,7,K,5,4.5,,70,9,2,1,0,0,0,0,3,1,1546620100126002,7,1,2,,,,Y,,1546620100126,,01,wd,1546620100126002,,,,HILLSBOROUGH,169290,169239,1452,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,8835440102,,,,,,,,,,,,,2647.0474837,201017128701wd,,0,1546620100126002,8,33624,03/03/2025
SPOTTED SEATROUT,RED DRUM,201017128701wd,1546620100126103770,2010,7,12,57,12,103,770,8,7,K,5,4.5,,70,9,2,1,0,0,0,1,3,2,1546620100126003,7,1,2,,,,Y,,1546620100126,,01,wd,1546620100126002,,,,HILLSBOROUGH,169290,169239,1455,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,8835440102,,,,,,,,,,,,,2647.0474837,201017128701wd,,0,1546620100126003,8,33613,03/03/2025
SPOTTED SEATROUT,RED DRUM,201017128701wd,1546620100126103770,2010,7,12,57,12,103,770,8,7,K,5,4.5,0,3,2,9,1,1,0,0,1,3,2,1546620100126004,7,1,2,,,,Y,,1546620100126,,01,wd,1546620100126002,1,,,HILLSBOROUGH,169290,169239,1459,8,1,1,8,2,8,,,1,19FEB201014:48,8,8835440901,8835440102,,,,,,,,,,,,,2647.0474837,201017128701wd,,0,1546620100126004,8,33613,03/03/2025
,SPOTTED SEATROUT,201017128701wd,1546620100126103770,2010,7,12,81,12,103,770,8,7,K,5,5,0,60,8,2,3,2,3,0,0,3,1,1546620100126005,7,1,1,,,,Y,,1546620100126,,01,wd,1546620100126005,1,3,0,MANATEE,169239,,1533,8,1,1,2,1,2,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,2647.0474837,201017128701wd,,0,1546620100126005,8,34222,03/03/2025
,SPOTTED SEATROUT,201017128701wd,1546620100126103770,2010,0,18,39,12,103,770,8,7,K,5,5,0,10,4,2,0,3,0,1,1,3,2,1546620100126006,7,1,3,,,,O,,1546620100126,,01,wd,1546620100126005,1,,,,169239,,1536,8,1,1,8,1,8,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,3197.1317147,201017128701wd,,0,1546620100126005,8,46514,03/03/2025
,SPOTTED SEATROUT,201017128701wd,1546620100126103770,2010,0,17,195,12,103,770,8,7,K,5,5,0,25,15,2,0,2,0,1,1,3,2,1546620100126007,7,1,3,,,,O,,1546620100126,,01,wd,1546620100126005,1,,,,169239,,1542,8,1,1,8,1,8,,,2,19FEB201014:48,8,8835440102,,,,,,,,,,,,,,3197.1317147,201017128701wd,,0,1546620100126005,8,61270,03/03/2025
,RED DRUM,201017128701wd,1546620100126103770,2010,7,12,103,12,103,770,8,7,K,5,5.5,0,60,24,2,1,1,0,0,0,1,8,1546620100126008,7,1,2,,,,Y,,1546620100126,,01,wd,1546620100126008,1,,,PINELLAS,169290,,1703,8,1,1,8,1,8,,,1,19FEB201014:48,8,8835440901,,,,,,,,,,,,,,2647.0474837,201017128701wd,,0,1546620100126008,8,33710,03/03/2025
