PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,MONTH,KOD,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,DATE,TURTLE,TOURN,AGE,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
RED DRUM,SPOTTED SEATROUT,199267228712wd,103521992122271183,0,5,5,,2,1,71,51,Y,8,50,2,3.5,1035219921222019,183,8,7,2,0,0,1,,4,7,22,22,7,1,6,1992,1035219921222,12,wd,,,1035219921222018,1,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1705,921222,3,2,13,1379.33572,199267228712wd,,0,1035219921222019,70003,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,103521992122271183,0,5,5,,2,1,71,71,Y,8,40,2,3.5,1035219921222020,183,8,7,3,0,0,1,,4,7,22,22,7,1,6,1992,1035219921222,12,wd,,,1035219921222018,1,,,8,1,,Orleans,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1710,921222,3,2,72,1379.33572,199267228712wd,,0,1035219921222020,70127,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,103521992122271183,0,5,5,,1,1,71,87,Y,3,20,1,2.5,1035219921222021,183,8,7,1,1,0,0,,3,7,22,22,7,1,6,1992,1035219921222,12,wd,,,1035219921222021,1,1,0,8,1,,St. Bernard,25JUN93:16:10,8,2,1,,,,8835440102,8835440901,1,1,1,1715,921222,3,2,53,1379.33572,199267228712wd,,0,1035219921222021,70032,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,103521992122271183,0,5,5,,1,1,71,87,Y,2,20,2,2.5,1035219921222022,183,8,7,0,3,0,1,,3,7,22,22,7,1,6,1992,1035219921222,12,wd,,,1035219921222021,1,2,0,8,1,,St. Bernard,25JUN93:16:10,8,1,1,,,,8835440102,8835440901,1,1,8,1720,921222,3,2,70,1379.33572,199267228712wd,,0,1035219921222022,70130,03/03/2025
,SPOTTED SEATROUT,199267228712wd,10352199212307573,0,5,5,,1,1,75,71,Y,5,35,8,4,1035219921230008,73,8,7,4,4,0,0,,1,7,22,22,7,1,6,1992,1035219921230,12,wd,,,1035219921230008,1,0,2,8,1,,Orleans,25JUN93:16:10,8,1,1,,,,8835440102,,1,1,8,1320,921230,3,2,65,1127.3189035,199267228712wd,,0,1035219921230008,70127,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228712wd,10352199212307573,,5,5,,2,1,75,51,Y,2,25,1,3,1035219921230009,73,8,7,0,0,0,0,,2,7,22,22,7,1,6,1992,1035219921230,12,wd,,,1035219921230009,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1345,921230,3,2,45,1127.3189035,199267228712wd,,0,1035219921230009,70056,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228712wd,10352199212307573,,5,5,,2,1,75,51,Y,2,25,2,3,1035219921230010,73,8,7,0,0,0,1,,2,7,22,22,7,1,6,1992,1035219921230,12,wd,,,1035219921230009,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1350,921230,3,2,51,1127.3189035,199267228712wd,,0,1035219921230010,70056,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,10352199212307573,0,5,5,,2,1,75,75,Y,0,25,8,2.5,1035219921230018,73,8,7,1,0,0,0,,1,7,22,22,7,1,6,1992,1035219921230,12,wd,,,1035219921230018,1,,,8,1,,Plaquemines,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1540,921230,3,2,67,1127.3189035,199267228712wd,,0,1035219921230018,70037,03/03/2025
,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,2,1,87,87,Y,15,50,1,1,1035219921231001,2,8,7,1,0,0,0,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231001,1,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1100,921231,3,2,31,1379.33572,199267228712wd,,0,1035219921231001,70043,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,2,1,87,87,Y,10,20,2,1,1035219921231002,2,8,7,1,0,0,1,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231001,1,0,1,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1105,921231,3,2,28,1379.33572,199267228712wd,,0,1035219921231002,70043,03/03/2025
,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,2,1,87,71,Y,4,40,8,3,1035219921231003,2,8,7,4,0,0,0,,1,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231003,1,,,8,1,,Orleans,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1130,921231,3,2,45,1379.33572,199267228712wd,,0,1035219921231003,70128,03/03/2025
,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,1,1,87,87,Y,2,20,8,2.5,1035219921231004,2,8,7,0,2,0,0,,1,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231004,1,1,0,8,1,,St. Bernard,25JUN93:16:10,8,1,1,,,,8835440102,,1,1,8,1210,921231,3,2,51,1379.33572,199267228712wd,,0,1035219921231004,70075,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,2,1,87,51,Y,0,12,1,3,1035219921231005,2,8,7,1,0,0,0,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231005,1,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1215,921231,3,2,51,1379.33572,199267228712wd,,0,1035219921231005,70065,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,1035219921231872,,5,5,,2,1,87,51,Y,0,0,2,3,1035219921231006,2,8,7,0,0,0,1,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231005,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1220,921231,3,2,38,1379.33572,199267228712wd,,0,1035219921231006,70065,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,1,1,87,51,Y,0,0,2,3,1035219921231007,2,8,7,0,3,0,1,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231005,1,3,0,8,1,,Jefferson,25JUN93:16:10,8,1,1,,,,8835440102,8835440901,1,1,8,1225,921231,3,2,48,1379.33572,199267228712wd,,0,1035219921231007,70065,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228712wd,1035219921231872,,5,5,,2,1,87,87,Y,15,25,1,3,1035219921231008,2,8,7,0,0,0,0,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231008,,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1230,921231,3,2,27,1379.33572,199267228712wd,,0,1035219921231008,70075,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228712wd,1035219921231872,0,5,5,,2,1,87,87,Y,7,15,2,3,1035219921231009,2,8,7,1,0,0,1,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231008,1,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1235,921231,3,2,19,1379.33572,199267228712wd,,0,1035219921231009,70043,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228712wd,1035219921231872,0,5,5,,1,1,87,87,Y,3,3,2,3,1035219921231010,2,8,7,0,1,0,1,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231008,1,1,0,8,1,,St. Bernard,25JUN93:16:10,8,1,1,,,,8835440901,8835440102,1,1,8,1240,921231,3,2,40,1379.33572,199267228712wd,,0,1035219921231010,70043,03/03/2025
,,199267228712wd,1035219921231872,,5,5,,2,1,87,87,Y,0,3,1,1,1035219921231011,2,8,7,0,0,0,0,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231011,,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,,,1,1,8,1300,921231,3,2,21,1379.33572,199267228712wd,,0,1035219921231011,70043,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228712wd,1035219921231872,,5,5,,2,1,87,51,Y,1,20,1,3.5,1035219921231012,2,8,7,0,0,0,0,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231012,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1310,921231,3,2,33,1379.33572,199267228712wd,,0,1035219921231012,70123,03/03/2025
,SPOTTED SEATROUT,199267228712wd,1035219921231872,,5,5,,2,1,87,51,Y,0,1,1,4,1035219921231014,2,8,7,0,0,0,0,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231014,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1345,921231,3,2,36,1379.33572,199267228712wd,,0,1035219921231014,70001,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,1,1,87,87,Y,10,20,2,4,1035219921231015,2,8,7,1,3,0,1,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231014,1,3,0,8,1,,St. Bernard,25JUN93:16:10,8,1,1,,,,8835440102,8835440901,1,1,8,1350,921231,3,2,31,1379.33572,199267228712wd,,0,1035219921231015,70043,03/03/2025
,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,2,1,87,87,Y,2,12,1,3.5,1035219921231016,2,8,7,1,0,0,0,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231016,1,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1405,921231,3,2,21,1379.33572,199267228712wd,,0,1035219921231016,70043,03/03/2025
,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,2,1,87,87,Y,2,12,2,3.5,1035219921231017,2,8,7,2,0,0,1,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231016,1,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1410,921231,3,2,36,1379.33572,199267228712wd,,0,1035219921231017,70043,03/03/2025
,SPOTTED SEATROUT,199267228712wd,1035219921231872,0,5,5,,2,1,87,87,Y,0,5,2,3.5,1035219921231018,2,8,7,1,0,0,1,,3,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231016,1,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1415,921231,3,2,8,1379.33572,199267228712wd,,0,1035219921231018,70043,03/03/2025
SAND SEATROUT,SPOTTED SEATROUT,199267228712wd,103521992123171183,0,5,5,,1,1,71,71,Y,12,40,1,3,1035219921231019,183,8,7,0,7,0,0,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231019,1,7,0,8,1,,Orleans,25JUN93:16:10,8,1,1,,,,8835440102,8835440106,1,1,8,1500,921231,3,2,65,1379.33572,199267228712wd,,0,1035219921231019,70117,03/03/2025
SAND SEATROUT,SPOTTED SEATROUT,199267228712wd,103521992123171183,0,5,5,,1,1,71,71,Y,12,40,2,3,1035219921231020,183,8,7,0,1,0,1,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231019,1,1,0,8,1,,Orleans,25JUN93:16:10,8,1,1,,,,8835440102,8835440106,1,1,8,1510,921231,3,2,61,1379.33572,199267228712wd,,0,1035219921231020,70117,03/03/2025
,RED DRUM,199267228712wd,103521992123171183,0,5,5,,1,4,71,87,Y,2,10,1,3.5,1035219921231021,183,8,7,1,6,0,0,,4,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231021,1,14,0,8,1,,St. Bernard,25JUN93:16:10,8,2,1,,,,8835440901,,1,1,2,1535,921231,3,2,26,1379.33572,199267228712wd,,0,1035219921231021,70043,03/03/2025
,RED DRUM,199267228712wd,103521992123171183,0,5,5,,3,0,71,47,N,0,0,2,3.5,1035219921231022,183,8,7,1,0,1,1,,4,7,22,22,7,2,6,1992,1035219921231,12,wd,,,1035219921231021,1,,,8,1,,,25JUN93:16:10,8,8,1,,,,8835440901,,1,1,8,1545,921231,3,2,24,2239.8490953,199267228712wd,,0,1035219921231021,70740,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,103521992123171183,0,5,5,,2,1,71,63,N,5,25,1,6,1035219921231023,183,8,7,2,0,0,0,,2,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231023,1,,,8,1,,,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1555,921231,3,2,33,2239.8490953,199267228712wd,,0,1035219921231023,70726,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228712wd,103521992123171183,0,5,5,,1,1,71,71,Y,8,50,8,4,1035219921231024,183,8,7,1,3,0,0,,1,7,22,22,7,1,6,1992,1035219921231,12,wd,,,1035219921231024,1,,,8,1,,Orleans,25JUN93:16:10,8,1,1,,,,8835440102,8835440901,1,1,8,1600,921231,3,2,59,1379.33572,199267228712wd,,0,1035219921231024,70127,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,10856199211078764,0,5,5,,2,1,87,87,Y,8,52,8,2.5,1085619921107001,64,8,7,3,0,0,0,,1,7,22,22,7,1,6,1992,1085619921107,11,we,,,1085619921107001,1,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1110,921107,3,2,29,1601.2326896,199267228711we,,0,1085619921107001,70043,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,10856199211078764,0,5,5,,1,1,87,51,Y,2,12,8,4.5,1085619921107002,64,8,7,3,8,0,0,,1,7,22,22,7,1,6,1992,1085619921107,11,we,,,1085619921107002,1,,,8,1,,Jefferson,25JUN93:16:10,8,1,1,,,,8835440901,8835440102,1,1,8,1310,921107,3,2,60,1601.2326896,199267228711we,,0,1085619921107002,70123,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,10856199211078764,0,5,5,,2,1,87,71,Y,3,10,1,8,1085619921107005,64,8,7,6,0,0,0,,3,7,22,22,7,1,6,1992,1085619921107,11,we,,,1085619921107005,1,0,12,8,9,,Orleans,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1410,921107,3,2,41,1601.2326896,199267228711we,,0,1085619921107005,70119,03/03/2025
,RED DRUM,199267228711we,108561992110857230,0,5,5,,1,2,57,33,N,0,5,1,4,1085619921108001,230,8,7,2,6,0,0,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108001,1,,,8,1,,,25JUN93:16:10,8,2,1,,,,8835440901,,1,1,2,1245,921108,3,2,28,2125.1032275,199267228711we,,0,1085619921108001,70817,03/03/2025
,RED DRUM,199267228711we,108561992110857230,0,5,5,,3,0,57,33,N,0,10,2,4,1085619921108002,230,8,7,3,0,1,1,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108001,1,,,8,1,,,25JUN93:16:10,8,8,1,,,,8835440901,,1,1,8,1255,921108,3,2,30,2125.1032275,199267228711we,,0,1085619921108001,70817,03/03/2025
,RED DRUM,199267228711we,108561992110857230,0,5,5,,2,1,57,51,Y,16,100,1,3.5,1085619921108003,230,8,7,2,0,0,0,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108003,1,0,5,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,,1,1,8,1325,921108,3,2,40,1308.6733372,199267228711we,,0,1085619921108003,70094,03/03/2025
SOUTHERN FLOUNDER,RED DRUM,199267228711we,108561992110857230,0,5,5,,2,1,57,51,Y,16,100,2,3.5,1085619921108004,230,8,7,3,0,0,1,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108003,1,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,8857030304,1,1,8,1335,921108,3,2,40,1308.6733372,199267228711we,,0,1085619921108004,70094,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992110857230,0,5,5,,2,1,57,33,N,1,10,1,3.5,1085619921108005,230,8,7,1,0,0,0,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108005,1,,,8,1,,,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1420,921108,3,2,37,2125.1032275,199267228711we,,0,1085619921108005,70806,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992110857230,,5,5,,2,1,57,33,N,8,52,2,4,1085619921108006,230,8,7,0,0,0,1,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108005,,,,8,1,,,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1430,921108,3,2,75,2125.1032275,199267228711we,,0,1085619921108006,70809,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992110857230,0,5,5,,1,2,57,33,N,10,60,1,5,1085619921108007,230,8,7,1,8,0,0,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108007,1,16,0,8,1,,,25JUN93:16:10,8,2,1,,,,8835440901,8835440102,1,1,2,1450,921108,3,2,32,2125.1032275,199267228711we,,0,1085619921108007,70815,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992110857230,0,5,5,,3,0,57,33,N,10,60,2,5,1085619921108008,230,8,7,2,0,1,1,,2,7,22,22,7,1,6,1992,1085619921108,11,we,,,1085619921108007,1,,,8,1,,,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1500,921108,3,2,35,2125.1032275,199267228711we,,0,1085619921108007,70815,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992112887182,0,5,5,,1,1,87,51,Y,2,12,8,4,1085619921128001,182,8,7,2,11,0,0,,1,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128001,1,8,2,8,1,,Jefferson,25JUN93:16:10,8,1,1,,,,8835440901,8835440102,1,1,8,1105,921128,3,2,38,2300.1585615,199267228711we,,0,1085619921128001,70065,03/03/2025
,RED DRUM,199267228711we,108561992112887182,,5,5,,2,1,87,97,O,2,2,1,3,1085619921128002,182,8,7,0,0,0,0,,3,7,22,1,7,1,6,1992,1085619921128,11,we,,,1085619921128002,,,,8,1,,Mobile,25JUN93:16:10,8,8,1,,,,8835440901,,1,1,8,1145,921128,3,2,36,3761.0116991,199267228711we,,0,1085619921128002,36608,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992112887182,,5,5,,2,1,87,97,O,2,10,2,3,1085619921128003,182,8,7,0,0,0,1,,3,7,22,1,7,1,6,1992,1085619921128,11,we,,,1085619921128002,,,,8,1,,Mobile,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1155,921128,3,2,10,3761.0116991,199267228711we,,0,1085619921128003,36608,03/03/2025
,RED DRUM,199267228711we,108561992112887182,,5,5,,2,1,87,97,O,2,3,2,4.5,1085619921128004,182,8,7,0,0,0,1,,3,7,22,1,7,1,6,1992,1085619921128,11,we,,,1085619921128002,,,,8,1,,Mobile,25JUN93:16:10,8,8,1,,,,8835440901,,1,1,8,1200,921128,3,2,31,3761.0116991,199267228711we,,0,1085619921128004,36695,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,1,2,87,51,Y,4,15,1,6,1085619921128005,182,8,7,0,3,0,0,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128005,1,8,0,8,1,,Jefferson,25JUN93:16:10,8,2,1,,,,8835440102,8835440901,1,1,2,1240,921128,3,2,42,2300.1585615,199267228711we,,0,1085619921128005,70003,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,,5,5,,3,0,87,51,Y,2,6,2,6,1085619921128006,182,8,7,0,0,1,1,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128005,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1245,921128,3,2,43,2300.1585615,199267228711we,,0,1085619921128005,70003,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,1,2,87,51,Y,2,20,1,5,1085619921128007,182,8,7,0,3,0,0,,3,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128007,1,3,0,8,1,,Jefferson,25JUN93:16:10,8,2,1,,,,8835440102,8835440901,1,1,2,1305,921128,3,2,30,2300.1585615,199267228711we,,0,1085619921128007,70003,03/03/2025
,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,3,0,87,51,Y,2,25,2,5,1085619921128008,182,8,7,1,0,1,1,,3,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128007,1,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1310,921128,3,2,23,2300.1585615,199267228711we,,0,1085619921128007,70002,03/03/2025
,SPOTTED SEATROUT,199267228711we,108561992112887182,,5,5,,2,1,87,51,Y,0,1,2,5,1085619921128009,182,8,7,0,0,0,1,,3,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128007,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,,1,1,8,1315,921128,3,2,30,2300.1585615,199267228711we,,0,1085619921128009,70002,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,2,1,87,51,Y,8,15,1,5.5,1085619921128010,182,8,7,1,0,0,0,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128010,1,0,12,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1330,921128,3,2,32,2300.1585615,199267228711we,,0,1085619921128010,70003,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,2,1,87,51,Y,2,6,2,5.5,1085619921128011,182,8,7,1,0,0,1,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128010,1,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1335,921128,3,2,18,2300.1585615,199267228711we,,0,1085619921128011,70065,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,,5,5,,2,1,87,51,Y,4,20,1,7,1085619921128012,182,8,7,0,0,0,0,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128012,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1400,921128,3,2,36,2300.1585615,199267228711we,,0,1085619921128012,70001,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,1,1,87,87,Y,7,40,1,1,1085619921128013,182,8,7,0,2,0,0,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128013,1,2,0,8,1,,St. Bernard,25JUN93:16:10,8,1,1,,,,8835440102,8835440901,1,1,8,1405,921128,3,2,39,2300.1585615,199267228711we,,0,1085619921128013,70043,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992112887182,0,5,5,,2,1,87,87,Y,1,20,2,1,1085619921128014,182,8,7,1,0,0,1,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128013,1,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1415,921128,3,2,19,2300.1585615,199267228711we,,0,1085619921128014,70043,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992112887182,,5,5,,2,1,87,51,Y,0,3,2,1,1085619921128015,182,8,7,0,0,0,1,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128012,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,1,8,1420,921128,3,2,24,2300.1585615,199267228711we,,0,1085619921128015,70123,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,1,2,87,71,Y,4,20,1,5,1085619921128016,182,8,7,2,2,0,0,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128016,1,2,0,8,1,,Orleans,25JUN93:16:10,8,2,1,,,,8835440102,8835440901,1,1,2,1530,921128,3,2,16,2300.1585615,199267228711we,,0,1085619921128016,70124,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112887182,0,5,5,,3,0,87,71,Y,2,20,2,5,1085619921128017,182,8,7,2,0,1,1,,2,7,22,22,7,1,6,1992,1085619921128,11,we,,,1085619921128016,1,,,8,1,,Orleans,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1535,921128,3,2,47,2300.1585615,199267228711we,,0,1085619921128016,70124,03/03/2025
,RED DRUM,199267228711we,108561992112987274,0,5,5,,1,2,87,87,Y,2,20,1,5,1085619921129001,274,8,7,0,2,0,0,,2,7,22,22,7,1,6,1992,1085619921129,11,we,,,1085619921129001,1,8,0,8,1,,St. Bernard,25JUN93:16:10,8,2,1,,,,8835440901,,1,1,2,1045,921129,3,2,11,1601.2326896,199267228711we,,0,1085619921129001,70043,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112987274,,5,5,,3,0,87,87,Y,2,20,2,5,1085619921129002,274,8,7,0,0,1,1,,2,7,22,22,7,1,6,1992,1085619921129,11,we,,,1085619921129001,,,,8,1,,St. Bernard,25JUN93:16:10,8,8,1,,,,8835440102,8835440901,1,1,8,1055,921129,3,2,41,1601.2326896,199267228711we,,0,1085619921129001,70043,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992112987274,,4,5,,2,1,87,51,Y,3,35,1,3,1085619921129003,274,8,7,0,0,0,0,,2,7,22,22,7,1,6,1992,1085619921129,11,we,,,1085619921129003,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,2,8,1110,921129,3,2,27,1601.2326896,199267228711we,,0,1085619921129003,70005,03/03/2025
SPOTTED SEATROUT,RED DRUM,199267228711we,108561992112987274,,4,5,,2,1,87,51,Y,8,15,2,3.5,1085619921129004,274,8,7,0,0,0,1,,2,7,22,22,7,1,6,1992,1085619921129,11,we,,,1085619921129003,,,,8,1,,Jefferson,25JUN93:16:10,8,8,1,,,,8835440901,8835440102,1,2,8,1120,921129,3,2,56,1601.2326896,199267228711we,,0,1085619921129004,70005,03/03/2025
RED DRUM,SPOTTED SEATROUT,199267228711we,108561992112987274,0,5,5,,1,2,87,87,Y,8,50,1,5,1085619921129005,274,8,7,0,6,0,0,,2,7,22,22,7,1,6,1992,1085619921129,11,we,,,1085619921129005,1,7,0,8,1,,St. Bernard,25JUN93:16:10,8,2,1,,,,8835440102,8835440901,1,1,2,1140,921129,3,2,33,1601.2326896,199267228711we,,0,1085619921129005,70092,03/03/2025
