PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,ASG_CODE,MONTH,KOD,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,,200317123502wd,152782003022587303,,1,4,,3,0,87,29,O,0,0,2,8,1527820030225028,303,7,5,0,0,1,1,1,5,5,12,42,7,1,1,2003,,1527820030225,02,wd,,1527820030225024,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1654,27.175802597,200317123502wd,,0,1527820030225024,19320,03/03/2025
,,200317123502wd,152782003022587303,0,1,4,,1,5,87,297,O,0,0,1,4,1527820030225029,303,7,5,0,3,0,0,1,5,6,12,13,7,1,1,2003,,1527820030225,02,wd,,1527820030225029,1,13,0,3,1,,,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1710,27.175802597,200317123502wd,,0,1527820030225029,30052,03/03/2025
,,200317123502wd,152782003022587303,,1,4,,3,0,87,67,O,0,0,2,4,1527820030225030,303,7,5,0,0,1,1,1,5,6,12,13,7,1,1,2003,,1527820030225,02,wd,,1527820030225029,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1711,27.175802597,200317123502wd,,0,1527820030225029,30126,03/03/2025
,,200317123502wd,152782003022587303,,1,4,,3,0,87,103,Y,2,2,2,4,1527820030225031,303,7,5,0,0,1,1,1,5,7,12,12,7,1,1,2003,,1527820030225,02,wd,,1527820030225029,,,,3,2,,PINELLAS,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1712,27.394639841,200317123502wd,,0,1527820030225029,34688,03/03/2025
,,200317123502wd,152782003022587303,,1,4,,3,0,87,119,O,0,0,2,4,1527820030225032,303,7,5,0,0,1,1,1,5,6,12,37,7,1,1,2003,,1527820030225,02,wd,,1527820030225029,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1713,27.175802597,200317123502wd,,0,1527820030225029,28105,03/03/2025
,,200317123502wd,152782003022587303,,1,4,,3,0,87,119,O,0,0,2,4,1527820030225033,303,7,5,0,0,1,1,1,5,6,12,37,7,1,1,2003,,1527820030225,02,wd,,1527820030225029,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1714,27.175802597,200317123502wd,,0,1527820030225029,28270,03/03/2025
,,200317123502wd,1527820030226871341,0,1,4,,1,1,87,201,O,1,3,1,8,1527820030226012,1341,7,5,3,2,0,0,2,3,7,12,48,7,1,1,2003,,1527820030226,02,wd,,1527820030226012,1,2,8,3,1,,,20MAR200310:09,4,2,1,,,,0,0,1,2,1,1628,31.334966048,200317123502wd,,0,1527820030226012,77059,03/03/2025
,,200317123502wd,1527820030226871341,0,1,4,,1,1,87,201,O,1,3,2,8,1527820030226013,1341,7,5,1,2,0,1,2,3,7,12,48,7,1,1,2003,,1527820030226,02,wd,,1527820030226012,1,2,8,3,2,,,20MAR200310:09,4,2,1,,,,0,0,1,2,1,1630,31.334966048,200317123502wd,,0,1527820030226013,77059,03/03/2025
,,200317123502wd,1527820030226871341,0,1,4,,1,1,87,201,O,1,3,2,8,1527820030226014,1341,7,5,2,2,0,1,2,3,7,12,48,7,1,1,2003,,1527820030226,02,wd,,1527820030226012,1,2,8,3,2,,,20MAR200310:09,4,2,1,,,,0,0,1,2,1,1632,31.334966048,200317123502wd,,0,1527820030226014,77059,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,1,1,87,213,O,0,0,1,4,1527920030103001,788,7,5,1,1,0,0,2,2,0,12,29,7,1,1,2003,,1527920030103,01,wd,,1527920030103001,1,1,0,3,2,,,20MAR200310:09,4,1,1,,,,0,0,1,8,8,1310,16.59642226,200317123501wd,,0,1527920030103001,65680,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,213,O,0,0,2,4,1527920030103002,788,7,5,1,0,0,1,2,2,0,12,29,7,1,1,2003,,1527920030103,01,wd,,1527920030103001,1,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1311,16.59642226,200317123501wd,,0,1527920030103002,65680,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,1,2,87,85,O,3,10,1,6,1527920030103003,788,7,5,1,5,0,0,2,6,0,12,39,7,1,1,2003,,1527920030103,01,wd,,1527920030103003,1,0,6,3,2,,,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1321,16.59642226,200317123501wd,,0,1527920030103003,44060,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,3,0,87,85,O,3,10,2,6,1527920030103004,788,7,5,1,0,1,1,2,6,0,12,39,7,1,1,2003,,1527920030103,01,wd,,1527920030103003,1,0,6,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1322,16.59642226,200317123501wd,,0,1527920030103003,44060,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,85,O,0,0,2,6,1527920030103005,788,7,5,1,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030103,01,wd,,1527920030103003,1,0,6,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1323,16.59642226,200317123501wd,,0,1527920030103005,44060,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,85,O,0,0,2,6,1527920030103006,788,7,5,1,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030103,01,wd,,1527920030103003,1,0,6,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1324,16.59642226,200317123501wd,,0,1527920030103006,44060,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,85,O,0,0,2,6,1527920030103007,788,7,5,1,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030103,01,wd,,1527920030103003,1,0,6,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1325,16.59642226,200317123501wd,,0,1527920030103007,44060,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,85,O,0,0,2,6,1527920030103008,788,7,5,1,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030103,01,wd,,1527920030103003,1,0,6,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1326,16.59642226,200317123501wd,,0,1527920030103008,44060,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,1,2,87,99,O,0,2,1,4,1527920030103009,788,7,5,0,3,0,0,2,5,6,12,12,7,1,1,2003,,1527920030103,01,wd,,1527920030103009,1,1,0,3,1,,PALM BEACH,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1406,16.59642226,200317123501wd,,0,1527920030103009,33436,03/03/2025
,,200317123501wd,152792003010387788,,1,4,,3,0,87,11,O,0,1,2,4,1527920030103010,788,7,5,0,0,1,1,2,5,6,12,12,7,1,1,2003,,1527920030103,01,wd,,1527920030103009,,,,3,2,,BROWARD,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1407,16.59642226,200317123501wd,,0,1527920030103009,33065,03/03/2025
,,200317123501wd,152792003010387788,,1,4,,2,1,87,99,O,1,1,2,4,1527920030103011,788,7,5,0,0,0,1,2,5,6,12,12,7,1,1,2003,,1527920030103,01,wd,,1527920030103009,,,,3,2,,PALM BEACH,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1408,16.59642226,200317123501wd,,0,1527920030103011,33428,03/03/2025
,,200317123501wd,152792003010387788,,1,4,,2,1,87,11,O,10,100,2,4,1527920030103012,788,7,5,0,0,0,1,2,5,6,12,12,7,1,1,2003,,1527920030103,01,wd,,1527920030103009,,,,3,2,,BROWARD,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1409,16.59642226,200317123501wd,,0,1527920030103012,33325,03/03/2025
,,200317123501wd,152792003010387788,,1,4,,2,1,87,11,O,2,4,2,4,1527920030103013,788,7,5,0,0,0,1,2,5,6,12,12,7,1,1,2003,,1527920030103,01,wd,,1527920030103009,,,,3,2,,BROWARD,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1410,16.59642226,200317123501wd,,0,1527920030103013,33441,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,1,2,87,51,O,0,0,1,7,1527920030103014,788,7,5,1,2,0,0,1,2,5,12,42,7,1,1,2003,,1527920030103,01,wd,,1527920030103014,1,9,2,3,2,,,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1605,27.175802597,200317123501wd,,0,1527920030103014,15469,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,3,0,87,51,O,0,0,2,7,1527920030103015,788,7,5,1,0,1,1,1,2,5,12,42,7,1,1,2003,,1527920030103,01,wd,,1527920030103014,1,0,2,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1606,27.175802597,200317123501wd,,0,1527920030103014,15469,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,1,3,87,86,O,1,12,1,7,1527920030103016,788,7,5,2,1,0,0,2,4,6,12,12,7,1,1,2003,,1527920030103,01,wd,,1527920030103016,1,0,12,3,2,,MIAMI-DADE,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1614,16.59642226,200317123501wd,,0,1527920030103016,33032,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,3,0,87,37,O,0,0,2,7,1527920030103017,788,7,5,2,0,1,1,2,4,0,12,56,7,1,1,2003,,1527920030103,01,wd,,1527920030103016,1,0,12,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1615,16.59642226,200317123501wd,,0,1527920030103016,82935,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,3,0,87,86,O,1,12,2,7,1527920030103018,788,7,5,2,0,1,1,2,4,6,12,12,7,1,1,2003,,1527920030103,01,wd,,1527920030103016,1,0,3,3,2,,MIAMI-DADE,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1616,16.59642226,200317123501wd,,0,1527920030103016,33032,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,37,O,0,0,2,7,1527920030103019,788,7,5,1,0,0,1,2,4,0,12,56,7,1,1,2003,,1527920030103,01,wd,,1527920030103016,1,0,3,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1617,16.59642226,200317123501wd,,0,1527920030103019,82935,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,1,1,87,17,O,2,5,1,7,1527920030103020,788,7,5,2,1,0,0,1,2,5,12,34,7,1,1,2003,,1527920030103,01,wd,,1527920030103020,1,0,18,3,1,,HUDSON,20MAR200310:09,4,1,1,,,,0,0,1,8,8,1633,27.175802597,200317123501wd,,0,1527920030103020,07047,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,17,O,0,0,2,7,1527920030103021,788,7,5,2,0,0,1,1,2,5,12,34,7,1,1,2003,,1527920030103,01,wd,,1527920030103020,1,0,18,3,2,,HUDSON,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1634,27.175802597,200317123501wd,,0,1527920030103021,07094,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,1,1,87,125,O,4,6,8,4,1527920030103022,788,7,5,1,3,0,0,2,1,0,12,26,7,1,1,2003,,1527920030103,01,wd,,1527920030103022,1,2,0,3,2,,,20MAR200310:09,4,1,1,,,,0,0,1,8,8,1639,16.59642226,200317123501wd,,0,1527920030103022,48326,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,139,O,4,10,1,6,1527920030103023,788,7,5,1,0,0,0,1,2,0,12,26,7,1,1,2003,,1527920030103,01,wd,,1527920030103023,1,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1644,27.175802597,200317123501wd,,0,1527920030103023,49424,03/03/2025
,,200317123501wd,152792003010387788,0,1,4,,2,1,87,139,O,4,10,2,6,1527920030103024,788,7,5,1,0,0,1,1,2,0,12,26,7,1,1,2003,,1527920030103,01,wd,,1527920030103023,1,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1645,27.175802597,200317123501wd,,0,1527920030103024,49424,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,1,2,87,998,O,0,0,1,3,1527920030109001,788,7,5,1,1,0,0,1,2,0,12,99,7,1,1,2003,,1527920030109,01,wd,,1527920030109001,1,4,0,3,2,,,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1432,27.175802597,200317123501wd,,0,1527920030109001,99997,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,3,0,87,998,O,0,0,2,3,1527920030109002,788,7,5,1,0,1,1,1,2,0,12,99,7,1,1,2003,,1527920030109,01,wd,,1527920030109001,1,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1433,27.175802597,200317123501wd,,0,1527920030109001,99997,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,1,1,87,87,Y,0,40,1,5,1527920030109003,788,7,5,0,1,0,0,2,6,7,12,12,7,1,1,2003,,1527920030109,01,wd,,1527920030109003,1,1,0,3,2,,MONROE,20MAR200310:09,4,1,1,,,,0,0,1,8,8,1531,16.73006745,200317123501wd,,0,1527920030109003,33036,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,87,Y,6,60,2,5,1527920030109004,788,7,5,0,0,0,1,2,6,7,12,12,7,1,1,2003,,1527920030109,01,wd,,1527920030109003,,,,3,2,,MONROE,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1532,16.73006745,200317123501wd,,0,1527920030109004,33036,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,143,O,0,0,2,5,1527920030109005,788,7,5,0,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030109,01,wd,,1527920030109003,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1533,16.59642226,200317123501wd,,0,1527920030109005,43410,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,143,O,0,0,2,5,1527920030109006,788,7,5,0,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030109,01,wd,,1527920030109003,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1534,16.59642226,200317123501wd,,0,1527920030109006,43410,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,143,O,3,3,2,5,1527920030109007,788,7,5,0,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030109,01,wd,,1527920030109003,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1535,16.59642226,200317123501wd,,0,1527920030109007,43410,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,143,O,0,3,2,5,1527920030109008,788,7,5,0,0,0,1,2,6,0,12,39,7,1,1,2003,,1527920030109,01,wd,,1527920030109003,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1536,16.59642226,200317123501wd,,0,1527920030109008,43410,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,1,1,87,9,O,0,0,1,6,1527920030109012,788,7,5,0,1,0,0,2,4,4,12,25,7,1,1,2003,,1527920030109,01,wd,,1527920030109012,1,1,0,3,2,,ESSEX,20MAR200310:09,4,2,1,,,,0,0,1,8,1,1617,16.59642226,200317123501wd,,0,1527920030109012,01930,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,1,1,87,9,O,0,0,2,6,1527920030109013,788,7,5,0,1,0,1,2,4,4,12,25,7,1,1,2003,,1527920030109,01,wd,,1527920030109012,1,1,0,3,2,,ESSEX,20MAR200310:09,4,2,1,,,,0,0,1,8,1,1618,16.59642226,200317123501wd,,0,1527920030109013,01930,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,1,O,0,1,2,6,1527920030109014,788,7,5,0,0,0,1,2,4,4,12,9,7,1,1,2003,,1527920030109,01,wd,,1527920030109012,,,,3,2,,FAIRFIELD,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1619,16.59642226,200317123501wd,,0,1527920030109014,06906,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,1,O,0,1,2,6,1527920030109015,788,7,5,0,0,0,1,2,4,4,12,9,7,1,1,2003,,1527920030109,01,wd,,1527920030109012,,,,3,2,,FAIRFIELD,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1620,16.59642226,200317123501wd,,0,1527920030109015,06906,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,1,2,87,23,O,0,4,1,6,1527920030109016,788,7,5,1,4,0,0,2,2,5,12,34,7,1,1,2003,,1527920030109,01,wd,,1527920030109016,1,1,0,3,2,,MIDDLESEX,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1621,16.59642226,200317123501wd,,0,1527920030109016,08872,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,3,0,87,25,O,0,0,2,6,1527920030109017,788,7,5,0,0,1,1,2,2,5,12,34,7,1,1,2003,,1527920030109,01,wd,,1527920030109016,,,,3,2,,MONMOUTH,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1622,16.59642226,200317123501wd,,0,1527920030109016,07716,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,1,2,87,23,O,0,0,1,3,1527920030109018,788,7,5,0,3,0,0,2,5,4,12,25,7,1,1,2003,,1527920030109,01,wd,,1527920030109018,1,1,0,3,2,,PLYMOUTH,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1658,16.59642226,200317123501wd,,0,1527920030109018,02324,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,3,0,87,23,O,0,0,2,3,1527920030109019,788,7,5,0,0,1,1,2,5,4,12,25,7,1,1,2003,,1527920030109,01,wd,,1527920030109018,,,,3,2,,PLYMOUTH,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1659,16.59642226,200317123501wd,,0,1527920030109018,02324,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,23,O,0,0,2,3,1527920030109020,788,7,5,0,0,0,1,2,5,4,12,25,7,1,1,2003,,1527920030109,01,wd,,1527920030109018,,,,3,2,,PLYMOUTH,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1700,16.59642226,200317123501wd,,0,1527920030109020,02324,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,23,O,0,0,2,3,1527920030109021,788,7,5,0,0,0,1,2,5,4,12,25,7,1,1,2003,,1527920030109,01,wd,,1527920030109018,,,,3,2,,PLYMOUTH,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1701,16.59642226,200317123501wd,,0,1527920030109021,02324,03/03/2025
,,200317123501wd,152792003010987788,,1,4,,2,1,87,23,O,0,0,2,3,1527920030109022,788,7,5,0,0,0,1,2,5,4,12,25,7,1,1,2003,,1527920030109,01,wd,,1527920030109018,,,,3,2,,PLYMOUTH,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1702,16.59642226,200317123501wd,,0,1527920030109022,02324,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,1,1,87,81,O,0,0,1,5.5,1527920030109023,788,7,5,2,1,0,0,1,2,5,12,36,7,1,1,2003,,1527920030109,01,wd,,1527920030109023,1,0,24,3,2,,QUEENS,20MAR200310:09,4,1,1,,,,0,0,1,8,8,1707,27.175802597,200317123501wd,,0,1527920030109023,11418,03/03/2025
,,200317123501wd,152792003010987788,0,1,4,,2,1,87,81,O,0,0,2,5.5,1527920030109024,788,7,5,2,0,0,1,1,2,5,12,36,7,1,1,2003,,1527920030109,01,wd,,1527920030109023,1,0,24,3,2,,QUEENS,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1708,27.175802597,200317123501wd,,0,1527920030109024,11418,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,1,2,87,25,O,4,20,1,3,1527920030111001,243,7,5,1,1,0,0,1,2,4,12,25,7,1,1,2003,,1527920030111,01,we,,1527920030111001,1,2,0,3,2,,SUFFOLK,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1352,15.144692616,200317123501we,,0,1527920030111001,02110,03/03/2025
,,200317123501we,152792003011187243,,1,4,,3,0,87,25,O,1,20,2,3,1527920030111002,243,7,5,0,0,1,1,1,2,4,12,25,7,1,1,2003,,1527920030111,01,we,,1527920030111001,,,,3,2,,SUFFOLK,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1353,15.144692616,200317123501we,,0,1527920030111001,02110,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,103,O,0,0,1,6,1527920030111003,243,7,5,2,0,0,0,1,4,5,12,36,7,1,1,2003,,1527920030111,01,we,,1527920030111003,1,0,8,3,2,,SUFFOLK,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1515,15.144692616,200317123501we,,0,1527920030111003,11704,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,103,O,0,0,2,6,1527920030111004,243,7,5,2,0,0,1,1,4,5,12,36,7,1,1,2003,,1527920030111,01,we,,1527920030111003,1,0,7,3,2,,SUFFOLK,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1516,15.144692616,200317123501we,,0,1527920030111004,11784,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,103,O,0,0,2,6,1527920030111005,243,7,5,1,0,0,1,1,4,5,12,36,7,1,1,2003,,1527920030111,01,we,,1527920030111003,1,0,5,3,2,,SUFFOLK,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1517,15.144692616,200317123501we,,0,1527920030111005,11706,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,103,O,0,0,2,6,1527920030111006,243,7,5,1,0,0,1,1,4,5,12,36,7,1,1,2003,,1527920030111,01,we,,1527920030111003,1,0,5,3,2,,SUFFOLK,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1518,15.144692616,200317123501we,,0,1527920030111006,11704,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,153,O,0,0,1,5,1527920030111007,243,7,5,2,0,0,0,1,3,0,12,19,7,1,1,2003,,1527920030111,01,we,,1527920030111007,1,0,2,3,1,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1539,15.144692616,200317123501we,,0,1527920030111007,50265,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,153,O,0,6,2,5,1527920030111008,243,7,5,1,0,0,1,1,3,0,12,19,7,1,1,2003,,1527920030111,01,we,,1527920030111007,1,0,2,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1540,15.144692616,200317123501we,,0,1527920030111008,50111,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,161,O,0,4,2,5,1527920030111009,243,7,5,1,0,0,1,1,3,0,12,18,7,1,1,2003,,1527920030111,01,we,,1527920030111007,1,0,1,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1541,15.144692616,200317123501we,,0,1527920030111009,47353,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,1,1,87,25,O,0,0,1,7,1527920030111010,243,7,5,4,1,0,0,1,3,5,12,34,7,1,1,2003,,1527920030111,01,we,,1527920030111010,1,0,4,3,2,,MONMOUTH,20MAR200310:09,4,1,1,,,,0,0,1,8,8,1544,15.144692616,200317123501we,,0,1527920030111010,07719,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,29,O,0,0,2,7,1527920030111011,243,7,5,3,0,0,1,1,3,5,12,34,7,1,1,2003,,1527920030111,01,we,,1527920030111010,1,0,3,3,2,,OCEAN,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1545,15.144692616,200317123501we,,0,1527920030111011,08755,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,29,O,0,0,2,7,1527920030111012,243,7,5,3,0,0,1,1,3,5,12,34,7,1,1,2003,,1527920030111,01,we,,1527920030111010,1,0,3,3,2,,OCEAN,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1546,15.144692616,200317123501we,,0,1527920030111012,08755,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,11,O,1,1,1,6,1527920030111013,243,7,5,2,0,0,0,2,4,6,12,12,7,1,1,2003,,1527920030111,01,we,,1527920030111013,1,0,4,3,2,,BROWARD,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1607,9.2489527313,200317123501we,,0,1527920030111013,32931,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,86,O,1,1,2,6,1527920030111014,243,7,5,2,0,0,1,2,4,6,12,12,7,1,1,2003,,1527920030111,01,we,,1527920030111013,1,0,3,3,2,,MIAMI-DADE,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1608,9.2489527313,200317123501we,,0,1527920030111014,33139,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,9,O,0,0,2,6,1527920030111015,243,7,5,1,0,0,1,2,4,6,12,12,7,1,1,2003,,1527920030111,01,we,,1527920030111013,1,0,3,3,2,,BREVARD,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1609,9.2489527313,200317123501we,,0,1527920030111015,33076,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,86,O,2,5,2,6,1527920030111016,243,7,5,1,0,0,1,2,4,6,12,12,7,1,1,2003,,1527920030111,01,we,,1527920030111013,1,0,3,3,2,,MIAMI-DADE,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1610,9.2489527313,200317123501we,,0,1527920030111016,33139,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,1,1,87,71,Y,3,52,1,3,1527920030111017,243,7,5,1,1,0,0,1,2,7,12,12,7,1,1,2003,,1527920030111,01,we,,1527920030111017,1,,,3,1,,LEE,20MAR200310:09,4,1,1,,,,0,0,1,8,8,1623,15.266647535,200317123501we,,0,1527920030111017,33914,03/03/2025
,,200317123501we,152792003011187243,0,1,4,,2,1,87,71,Y,3,52,2,3,1527920030111018,243,7,5,1,0,0,1,1,2,7,12,12,7,1,1,2003,,1527920030111,01,we,,1527920030111017,1,,,3,2,,LEE,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1624,15.266647535,200317123501we,,0,1527920030111018,33914,03/03/2025
,,200317123501we,152792003011987243,0,1,4,,1,2,87,99,O,0,1,1,6,1527920030119001,243,7,5,0,4,0,0,1,2,0,12,26,7,1,1,2003,,1527920030119,01,we,,1527920030119001,1,1,0,3,2,,,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1603,15.144692616,200317123501we,,0,1527920030119001,48091,03/03/2025
,,200317123501we,152792003011987243,,1,4,,3,0,87,99,O,0,0,2,6,1527920030119002,243,7,5,0,0,1,1,1,2,0,12,26,7,1,1,2003,,1527920030119,01,we,,1527920030119001,,,,3,2,,,20MAR200310:09,4,8,1,,,,0,0,1,8,8,1604,15.144692616,200317123501we,,0,1527920030119001,48066,03/03/2025
,,200317123501we,152792003011987243,0,1,4,,1,4,87,1,O,0,0,1,5,1527920030119003,243,7,5,1,4,0,0,1,4,5,12,36,7,1,1,2003,,1527920030119,01,we,,1527920030119003,1,,,3,2,,,20MAR200310:09,4,2,1,,,,0,0,1,8,2,1606,15.144692616,200317123501we,,0,1527920030119003,12029,03/03/2025
